Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,3.0325153480899805,1.3059901121347883,0.3768486265834431,2.81-3.26
0.002,2.2475,2.7734080746506997,1.0161853187098286,0.3634734409800873,2.58-2.97
0.002,2.495,3.0121837010108603,1.4951974218686468,0.4059455785495469,2.77-3.25
0.002,2.7425,2.9942963992264593,2.218099734452315,0.49738850805679824,2.7-3.29
0.002,2.99,2.985815283573389,2.2072385046616634,0.49757860145930316,2.69-3.28
0.15615,2.0,10.734887324581802,2.7185032603807207,0.1535915908667086,10.41-11.06
0.15615,2.2475,10.297669792718798,18.6636887872643,0.41952686865839445,9.45-11.14
0.15615,2.495,6.164967306121699,22.299330284548187,0.7659759470190814,5.24-7.09
0.15615,2.7425,4.4907576281983985,8.052310240459855,0.6318887644222526,3.93-5.05
0.15615,2.99,3.8649354163570893,2.8437998812558103,0.43632216413782826,3.53-4.2
0.3103,2.0,10.5269954098607,1.6588314251917027,0.12234794903125114,10.27-10.78
0.3103,2.2475,10.889842711141704,5.827190273742962,0.2216705468189943,10.42-11.36
0.3103,2.495,9.749559042886998,25.427274413393505,0.5172076397875304,8.76-10.74
0.3103,2.7425,5.557989688188798,10.549060488865928,0.5843716715932914,4.92-6.19
0.3103,2.99,4.767668855761701,5.779025133313152,0.5042213238104497,4.3-5.24
0.46445,2.0,10.191756523070998,1.5289483245429119,0.12132417971339855,9.95-10.43
0.46445,2.2475,10.8306358052602,2.347618323694899,0.14146851442020061,10.53-11.13
0.46445,2.495,11.2218499455963,11.283935558905302,0.29934074931894433,10.56-11.88
0.46445,2.7425,8.392249845884097,20.552345008616744,0.5401971469129574,7.5-9.28
0.46445,2.99,5.080983318189399,5.743788400246367,0.4716843283087317,4.61-5.55
0.6186,2.0,10.257953239963303,2.39506823801308,0.15086838128383048,9.95-10.56
0.6186,2.2475,10.5696203906216,2.1007267539968493,0.13712776365796375,10.29-10.85
0.6186,2.495,11.623090683084994,5.437010600022847,0.20061271877833817,11.17-12.08
0.6186,2.7425,10.1192255755915,16.002995356595754,0.3953241650923987,9.34-10.9
0.6186,2.99,5.928883937355571,7.763389022219643,0.46995115986654723,5.38-6.47
