Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.0,0,10,11,3.6134933544
0.002,2.0,1,10,10,4.87383298789
0.002,2.0,10,10,17,4.51248952399
0.002,2.0,11,10,10,2.31527055995
0.002,2.0,12,10,10,1.87508019805
0.002,2.0,13,10,10,4.22269893756
0.002,2.0,14,10,10,3.40321072514
0.002,2.0,15,10,10,3.6772976983
0.002,2.0,16,10,10,3.98712959744
0.002,2.0,17,10,10,2.18438443405
0.002,2.0,18,10,10,2.8331119867699996
0.002,2.0,19,10,10,5.9561828196599995
0.002,2.0,2,10,10,2.2329159308400004
0.002,2.0,20,10,10,1.57193916501
0.002,2.0,21,10,10,3.74473148244
0.002,2.0,22,10,10,3.5790051502699995
0.002,2.0,23,10,10,1.2988198986700001
0.002,2.0,24,10,10,2.3526650120299997
0.002,2.0,25,10,10,1.2665618074
0.002,2.0,26,10,10,1.9958713385
0.002,2.0,27,10,10,5.1751065249199995
0.002,2.0,28,10,10,2.82437953672
0.002,2.0,29,10,10,4.31869916881
0.002,2.0,3,10,10,2.48334042887
0.002,2.0,30,10,10,1.40928554689
0.002,2.0,31,10,10,4.174667404080001
0.002,2.0,32,10,10,0.9464210497679999
0.002,2.0,33,10,10,1.28333003152
0.002,2.0,34,10,11,4.16668249585
0.002,2.0,35,10,10,1.8999909057599997
0.002,2.0,36,10,10,1.62691153619
0.002,2.0,37,10,10,1.9657820678
0.002,2.0,38,10,10,1.5350736775100002
0.002,2.0,39,10,10,2.79600125408
0.002,2.0,4,10,10,2.8117662099299996
0.002,2.0,40,10,10,1.5663267897400002
0.002,2.0,41,10,10,3.3188830516500003
0.002,2.0,42,10,10,2.7873768444700002
0.002,2.0,43,10,10,6.18839783121
0.002,2.0,44,10,10,3.6022508578900005
0.002,2.0,45,10,10,3.1925248933599994
0.002,2.0,46,10,10,3.8979201178800005
0.002,2.0,47,10,10,2.96707348699
0.002,2.0,48,10,10,4.09813184573
0.002,2.0,49,10,10,4.51840076894
0.002,2.0,5,10,10,2.76253437537
0.002,2.0,50,10,10,2.3175755129599995
0.002,2.0,51,10,11,3.55501798005
0.002,2.0,52,10,10,1.7885910598400003
0.002,2.0,53,10,10,2.87015519148
0.002,2.0,54,10,10,2.87015519148
0.002,2.0,55,10,10,4.18745861656
0.002,2.0,56,10,10,2.0385236517
0.002,2.0,57,10,10,4.25622046482
0.002,2.0,58,11,11,3.1609183902099995
0.002,2.0,59,10,10,2.87015519148
0.002,2.0,6,10,10,1.0895508522600001
0.002,2.0,60,10,10,2.22963828082
0.002,2.0,61,10,10,2.10409424336
0.002,2.0,62,10,10,4.3267747514599995
0.002,2.0,63,10,10,3.19885585468
0.002,2.0,64,10,10,3.13190728109
0.002,2.0,65,10,10,3.64358780411
0.002,2.0,66,11,11,1.86828398843
0.002,2.0,67,10,10,3.74051003747
0.002,2.0,68,10,10,2.94012137769
0.002,2.0,69,10,10,3.9662430771399997
0.002,2.0,7,10,10,3.5364790582
0.002,2.0,70,10,10,1.4925635104
0.002,2.0,71,10,10,2.25156106091
0.002,2.0,72,10,10,2.65170160463
0.002,2.0,73,10,10,3.0964445443
0.002,2.0,74,10,10,5.5662099551
0.002,2.0,75,13,19,4.01135830872
0.002,2.0,76,10,10,2.7201150680799997
0.002,2.0,77,10,10,1.16982280871
0.002,2.0,78,10,10,5.1923448154
0.002,2.0,79,10,10,2.506561103
0.002,2.0,8,10,10,4.97429782043
0.002,2.0,80,10,10,1.8022791724200002
0.002,2.0,81,10,10,3.41243597634
0.002,2.0,82,10,10,1.8229239811099998
0.002,2.0,83,10,10,3.7391412610800003
0.002,2.0,84,10,10,3.11373812437
0.002,2.0,85,10,10,2.20796037963
0.002,2.0,86,11,13,2.9827222177900006
0.002,2.0,87,10,10,3.04648731415
0.002,2.0,88,10,10,3.02777196222
0.002,2.0,89,10,10,3.5546148165699996
0.002,2.0,9,10,10,5.41138472374
0.002,2.0,90,10,10,2.68874926887
0.002,2.0,91,10,10,1.7291430414400002
0.002,2.0,92,10,10,3.73028342064
0.002,2.0,93,10,10,2.1847870767299997
0.002,2.0,94,10,10,3.7517853839699997
