Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,4.95,23.66749999999999,0.9828132298202558,4.0-5.9
0.002,2.2475,2.07,2.7451000000000003,0.8004030583986754,1.75-2.39
0.002,2.495,1.44,0.8663999999999994,0.6463931265677829,1.26-1.62
0.002,2.7425,1.2,0.19999999999999965,0.3726779962499646,1.11-1.29
0.002,2.99,1.05,0.047500000000000014,0.20756661635907972,1.01-1.09
0.15615,2.0,2067.0,67159.18,0.12537536656599782,2016.21-2117.79
0.15615,2.2475,906.99,100044.38990000001,0.34873366280133183,845.0-968.98
0.15615,2.495,186.29,26647.225900000012,0.8762670051240643,154.3-218.28
0.15615,2.7425,37.28,1481.541600000001,1.0324785112799484,29.74-44.82
0.15615,2.99,14.36,161.37040000000002,0.8846215153176706,11.87-16.85
0.3103,2.0,3195.9,108827.93000000004,0.10322312492809185,3131.24-3260.56
0.3103,2.2475,1889.39,155150.01790000004,0.208475153645702,1812.19-1966.59
0.3103,2.495,708.55,103542.56750000002,0.4541391706622183,645.48-771.62
0.3103,2.7425,122.71,12263.0459,0.9024418367848962,101.01-144.41
0.3103,2.99,25.79,571.5658999999999,0.9270044376612879,21.1-30.48
0.46445,2.0,4055.58,499678.90359999985,0.174298052382299,3917.03-4194.13
0.46445,2.2475,2647.58,139080.08359999993,0.14085860395290598,2574.48-2720.68
0.46445,2.495,1231.41,171103.90190000008,0.33591336280045664,1150.34-1312.48
0.46445,2.7425,286.1,59658.76999999998,0.8537275368992051,238.23-333.97
0.46445,2.99,45.98,3179.039600000001,1.2262499479553028,34.93-57.03
0.6186,2.0,4771.64,149952.27039999995,0.08115379849896447,4695.74-4847.54
0.6186,2.2475,3204.33,288379.0411000001,0.1675886532204038,3099.08-3309.58
0.6186,2.495,1639.85,209165.1075000001,0.27889485007051806,1550.21-1729.49
0.6186,2.7425,474.7,113705.54999999996,0.7103487161947659,408.61-540.79
0.6186,2.99,74.25,6552.3675,1.0901911841561405,58.38-90.12
