Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,2.295425266336533,3.5800706530194377,0.8242949535929125,1.92-2.67
0.002,2.2475,1.4171633920384263,1.8185551785392926,0.9515756412575788,1.15-1.68
0.002,2.495,1.0981281453996528,1.827640103383531,1.2310971239906812,0.83-1.36
0.002,2.7425,0.9699511250865349,0.911753624668372,0.9844391984375659,0.78-1.16
0.002,2.99,1.0422936403796774,1.0228620317515564,0.9703277262409877,0.84-1.24
0.15615,2.0,10.782120000315496,2.0673898022348554,0.13335429993216866,10.5-11.06
0.15615,2.2475,11.173200456033078,12.289237661441756,0.31375082838283264,10.49-11.86
0.15615,2.495,8.187822435230128,19.403371837467255,0.5379850253782156,7.32-9.05
0.15615,2.7425,4.687526965584794,8.360490823037695,0.6168394030139284,4.12-5.25
0.15615,2.99,3.843466554670986,5.095380114746112,0.587307014249799,3.4-4.29
0.3103,2.0,10.321340533714999,1.7882327085321839,0.1295614829027257,10.06-10.58
0.3103,2.2475,10.645044418164602,4.818293724412097,0.20620498381866725,10.21-11.08
0.3103,2.495,10.633521675389986,13.808861711919318,0.3494634978467513,9.91-11.36
0.3103,2.7425,7.492492698463862,14.041324247823091,0.5001240112572928,6.76-8.23
0.3103,2.99,4.251626155612995,7.097981856847504,0.6266317161137346,3.73-4.77
0.46445,2.0,9.999771609073104,4.007204989843232,0.2001846157417339,9.61-10.39
0.46445,2.2475,10.414368580120401,2.853817651966292,0.16221094933904004,10.08-10.75
0.46445,2.495,10.90267100490077,11.463914483731182,0.3105514502451993,10.24-11.57
0.46445,2.7425,8.672711602818577,20.726592549794074,0.5249392544824836,7.78-9.57
0.46445,2.99,4.524474021669433,8.153258046144765,0.6310990041993864,3.96-5.08
0.6186,2.0,10.214385682593099,1.4694878337022215,0.11867814382044477,9.98-10.45
0.6186,2.2475,10.2259095189003,3.9451242366824872,0.1942354054293942,9.84-10.62
0.6186,2.495,10.21337615742728,6.317271291083805,0.24609083319733382,9.72-10.71
0.6186,2.7425,9.421431722506123,20.86025789159172,0.4847780322193862,8.53-10.32
0.6186,2.99,5.343497746657987,9.521810400432784,0.5774762587234612,4.74-5.95
