Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.2475,50,2,2,1.41706222879
0.002,2.2475,51,2,2,2.3410282042299997
0.002,2.2475,52,1,1,0.283530667367
0.002,2.2475,53,1,1,0.6464438174189999
0.002,2.2475,54,2,2,0.8943214715350001
0.002,2.2475,55,2,2,6.133805789299999
0.002,2.2475,56,2,2,1.7154174956000001
0.002,2.2475,57,2,2,2.8159085359599993
0.002,2.2475,58,1,1,0.6782122602799999
0.002,2.2475,59,1,1,0.369741853191
0.002,2.2475,6,2,3,1.40653148605
0.002,2.2475,60,2,2,2.25157657301
0.002,2.2475,61,2,4,1.42054831248
0.002,2.2475,62,2,2,1.29169513585
0.002,2.2475,63,2,2,2.37763486261
0.002,2.2475,64,2,2,1.29513210296
0.002,2.2475,65,1,1,0.097082106341
0.002,2.2475,66,2,2,3.0888147565599997
0.002,2.2475,67,1,1,0.198421340705
0.002,2.2475,68,2,2,1.48258708428
0.002,2.2475,69,1,1,0.053066403523900005
0.002,2.2475,7,2,2,1.5652561081799998
0.002,2.2475,70,1,1,0.8814483814049999
0.002,2.2475,71,1,1,0.541017340276
0.002,2.2475,72,2,2,0.441306907373
0.002,2.2475,73,2,2,1.0133955934899999
0.002,2.2475,74,4,5,2.71562938653
0.002,2.2475,75,2,2,1.10305147862
0.002,2.2475,76,1,1,0.193824492019
0.002,2.2475,77,4,4,1.63234704629
0.002,2.2475,78,3,4,1.93045924218
0.002,2.2475,79,1,1,1.46595110445
0.002,2.2475,8,1,1,0.184875458206
0.002,2.2475,80,4,4,3.5317418300199996
0.002,2.2475,81,2,2,1.65465174516
0.002,2.2475,82,1,1,1.1475608947799998
0.002,2.2475,83,1,1,0.333364944787
0.002,2.2475,84,1,1,0.459193807014
0.002,2.2475,85,2,2,0.881947455062
0.002,2.2475,86,1,1,0.353649838597
0.002,2.2475,87,2,2,1.9103605985900003
0.002,2.2475,88,2,2,2.10181791387
0.002,2.2475,89,1,1,0.631484486968
0.002,2.2475,9,2,2,0.639704060689
0.002,2.2475,90,1,1,0.251716500831
0.002,2.2475,91,1,1,0.6173679445470001
0.002,2.2475,92,3,3,2.4510833835900003
0.002,2.2475,93,3,3,3.27394504619
0.002,2.2475,94,2,2,2.41854620452
0.002,2.2475,95,3,4,2.53470438787
0.002,2.2475,96,1,1,0.0473921656535
0.002,2.2475,97,1,1,1.2106265279700001
0.002,2.2475,98,1,1,0.140598738053
0.002,2.2475,99,3,3,1.55894524692
0.002,2.495,0,1,1,1.02722362158
0.002,2.495,1,1,1,0.299981676025
0.002,2.495,10,1,1,2.1432189035299998
0.002,2.495,11,3,3,2.68867603916
0.002,2.495,12,1,1,0.566371742805
0.002,2.495,13,1,1,0.718299331244
0.002,2.495,14,2,2,2.82046968485
0.002,2.495,15,1,1,0.12159649076300001
0.002,2.495,16,1,1,0.639267650673
0.002,2.495,17,2,3,2.5494828138599996
0.002,2.495,18,2,2,1.44449530938
0.002,2.495,19,1,1,0.478313441483
0.002,2.495,2,1,1,0.201107818697
0.002,2.495,20,1,1,2.1736885362900003
0.002,2.495,21,2,2,1.64861683161
0.002,2.495,22,1,1,0.00027243451012800006
0.002,2.495,23,1,1,0.0179617702071
0.002,2.495,24,1,1,3.28668063534
0.002,2.495,25,1,1,0.250031150394
0.002,2.495,26,2,2,1.7541063491099997
0.002,2.495,27,1,1,0.608173027557
0.002,2.495,28,1,1,0.24713127595400003
0.002,2.495,29,1,1,0.899545075582
0.002,2.495,3,1,1,0.418019606696
0.002,2.495,30,1,1,0.142495184813
0.002,2.495,31,1,1,0.636171484361
0.002,2.495,32,1,1,0.0210584285253
0.002,2.495,33,1,1,0.30517612197
0.002,2.495,34,1,1,1.23085815223
0.002,2.495,35,1,1,3.88911053748
0.002,2.495,36,1,1,0.8776991790019999
0.002,2.495,37,1,1,0.304253390415
0.002,2.495,38,1,1,0.171636171193
0.002,2.495,39,1,1,0.115237004179
0.002,2.495,4,2,2,1.4809291834
0.002,2.495,40,1,1,0.0710239299924
0.002,2.495,41,1,1,0.133641144155
0.002,2.495,42,3,3,3.68900914612
0.002,2.495,43,1,1,1.7062317302899999
0.002,2.495,44,1,1,0.04840921194659999
0.002,2.495,45,1,1,0.10354367031400001
0.002,2.495,46,1,1,0.46007907241499996
0.002,2.495,47,2,2,2.0305526819999997
0.002,2.495,48,3,4,2.968580695
0.002,2.495,49,1,1,0.24903028191999999
0.002,2.495,5,2,2,1.74844260972
0.002,2.495,50,1,1,0.12417299361300001
0.002,2.495,51,1,1,0.195167887533
0.002,2.495,52,1,1,0.641199489214
0.002,2.495,53,1,1,1.38463397364
0.002,2.495,54,2,2,2.3346883061900003
0.002,2.495,55,1,1,0.652389367201
0.002,2.495,56,3,5,5.49633555671
0.002,2.495,57,1,1,1.09667710503
0.002,2.495,58,1,1,0.33771974456200005
0.002,2.495,59,1,1,0.655890562744
0.002,2.495,6,1,1,0.273283387045
0.002,2.495,60,1,1,0.254772639417
0.002,2.495,61,1,1,0.18792517456
0.002,2.495,62,1,1,0.565324863769
0.002,2.495,63,1,1,0.347173720097
0.002,2.495,64,1,1,0.615844463775
0.002,2.495,65,4,4,6.76357852776
0.002,2.495,66,1,1,0.0259575735611
0.002,2.495,67,1,1,0.423122774476
0.002,2.495,68,2,2,0.660590001788
0.002,2.495,69,1,1,0.167576808053
0.002,2.495,7,1,1,0.23799588314300002
0.002,2.495,70,2,2,3.41679329238
0.002,2.495,71,2,2,2.3630469778400003
0.002,2.495,72,1,1,0.353867220106
0.002,2.495,73,2,2,2.07641514593
0.002,2.495,74,2,2,0.83484636143
0.002,2.495,75,1,1,0.9388456581769999
0.002,2.495,76,1,1,0.367765439528
0.002,2.495,77,2,2,1.19686443076
0.002,2.495,78,1,1,0.306834031824
0.002,2.495,79,1,1,0.157060580929
0.002,2.495,8,1,1,0.385057169819
0.002,2.495,80,2,2,1.12595174604
0.002,2.495,81,2,2,1.21460594984
0.002,2.495,82,1,1,0.029315056760700002
0.002,2.495,83,1,1,0.179620885622
0.002,2.495,84,1,1,0.00795562464545
0.002,2.495,85,1,1,0.8241453698100001
0.002,2.495,86,5,7,7.17263220125
0.002,2.495,87,2,2,2.61761152489
0.002,2.495,88,1,1,0.330594375415
0.002,2.495,89,3,3,3.1884968245999996
0.002,2.495,9,1,1,0.7681700583419999
0.002,2.495,90,1,1,0.055670575697
0.002,2.495,91,2,2,2.01055440608
0.002,2.495,92,2,2,0.34659804073399997
0.002,2.495,93,1,1,0.41227854851999995
0.002,2.495,94,2,2,1.93407291759
0.002,2.495,95,1,1,0.016552327050700002
0.002,2.495,96,1,1,1.6474902791600001
0.002,2.495,97,1,1,0.00959252716181
0.002,2.495,98,1,1,0.254245929762
0.002,2.495,99,1,1,0.44134202964900004
0.002,2.7425,0,2,2,1.8941793695200002
0.002,2.7425,1,1,1,0.264686116951
0.002,2.7425,10,1,1,0.355061920976
0.002,2.7425,11,1,1,1.7879644590700001
0.002,2.7425,12,1,1,0.306286471851
0.002,2.7425,13,1,1,1.18969572881
0.002,2.7425,14,1,1,0.205854228083
0.002,2.7425,15,1,1,1.11634670792
0.002,2.7425,16,2,3,3.5603545161300003
0.002,2.7425,17,1,1,0.209893680699
0.002,2.7425,18,1,1,0.344474574631
0.002,2.7425,19,1,1,0.839517803087
0.002,2.7425,2,1,1,0.663678289042
0.002,2.7425,20,2,2,1.8662446625599998
0.002,2.7425,21,1,1,0.318321887206
0.002,2.7425,22,1,1,0.6636382852939999
0.002,2.7425,23,2,2,1.32758509802
0.002,2.7425,24,1,1,1.0203962920999998
0.002,2.7425,25,1,1,0.7055491069859999
0.002,2.7425,26,1,1,1.40411734106
0.002,2.7425,27,2,2,1.9783756661900003
0.002,2.7425,28,1,1,0.6863451477310001
0.002,2.7425,29,1,1,1.8357256702900002
0.002,2.7425,3,1,1,0.44163001818400005
0.002,2.7425,30,1,1,1.3092175855600001
0.002,2.7425,31,1,1,1.95582525463
0.002,2.7425,32,1,1,0.401723177961
0.002,2.7425,33,1,1,1.8468849199000001
0.002,2.7425,34,1,1,0.32665213376200003
0.002,2.7425,35,1,1,0.16251792285299999
0.002,2.7425,36,1,1,0.303739980565
0.002,2.7425,37,1,1,0.47440215383
0.002,2.7425,38,1,1,0.172797464069
0.002,2.7425,39,1,1,0.34902519368900004
0.002,2.7425,4,2,2,4.34600424589
0.002,2.7425,40,1,1,0.162660308602
0.002,2.7425,41,2,2,1.3246944044
0.002,2.7425,42,1,1,1.28298205531
0.002,2.7425,43,1,1,0.11776056912900001
0.002,2.7425,44,1,1,0.21777395973299998
0.002,2.7425,45,1,1,0.100456125381
0.002,2.7425,46,1,1,0.877207239205
0.002,2.7425,47,2,2,3.39204258917
0.002,2.7425,48,1,1,0.33798059865900004
0.002,2.7425,49,1,1,1.4124031316299999
0.002,2.7425,5,1,1,0.9179820248170001
0.002,2.7425,50,1,1,1.11991708192
0.002,2.7425,51,1,1,0.9435023020640001
0.002,2.7425,52,1,1,0.374090752646
0.002,2.7425,53,1,1,0.515256456334
0.002,2.7425,54,1,1,2.28277831978
0.002,2.7425,55,1,1,1.0042078669399999
0.002,2.7425,56,1,1,0.023667256080800003
0.002,2.7425,57,2,2,1.75126298373
0.002,2.7425,58,1,1,0.127001377675
0.002,2.7425,59,2,2,4.18378330989
0.002,2.7425,6,1,1,0.0677501186657
0.002,2.7425,60,1,1,0.534788469155
0.002,2.7425,61,1,1,0.214275653957
0.002,2.7425,62,2,2,4.33058890008
0.002,2.7425,63,1,1,1.8860807005700002
0.002,2.7425,64,1,1,0.598972697244
0.002,2.7425,65,1,1,0.749460799851
0.002,2.7425,66,2,2,0.7919090909980001
0.002,2.7425,67,1,1,0.577632042622
0.002,2.7425,68,1,1,0.404896402437
0.002,2.7425,69,2,2,3.1171047558300002
0.002,2.7425,7,1,1,0.171533446595
0.002,2.7425,70,2,2,2.11526536146
0.002,2.7425,71,1,1,0.35860244032300004
0.002,2.7425,72,3,3,1.5390335817700003
0.002,2.7425,73,2,2,0.868528609658
0.002,2.7425,74,1,1,2.0061692651099996
0.002,2.7425,75,1,1,0.09510970365520001
0.002,2.7425,76,1,1,0.345915943226
0.002,2.7425,77,1,1,0.265769759456
0.002,2.7425,78,1,1,0.945166175774
0.002,2.7425,79,2,2,1.96932420343
0.002,2.7425,8,1,1,1.15940357566
0.002,2.7425,80,1,1,0.179695975426
0.002,2.7425,81,1,1,0.8561421929240001
0.002,2.7425,82,1,1,1.28032848629
0.002,2.7425,83,1,1,0.131043260537
0.002,2.7425,84,1,1,2.47951077961
0.002,2.7425,85,1,1,1.20107893164
0.002,2.7425,86,1,1,0.697284612034
0.002,2.7425,87,1,1,0.48479669468900005
0.002,2.7425,88,1,1,0.181630248248
0.002,2.7425,89,1,1,0.49665310708800003
0.002,2.7425,9,1,1,0.0191825155278
0.002,2.7425,90,1,1,0.205882594961
0.002,2.7425,91,1,1,0.10902376975400001
0.002,2.7425,92,2,2,0.7349172978219999
0.002,2.7425,93,1,1,0.198207950722
0.002,2.7425,94,1,1,0.18883827172000003
0.002,2.7425,95,1,1,0.109601292117
0.002,2.7425,96,1,1,1.35902801684
0.002,2.7425,97,1,1,0.959497897535
0.002,2.7425,98,1,1,0.756198432017
0.002,2.7425,99,1,1,0.149164695429
0.002,2.99,0,1,1,0.026702749112
0.002,2.99,1,1,1,1.52998990967
0.002,2.99,10,1,1,2.02537368403
0.002,2.99,11,1,1,1.56683799246
0.002,2.99,12,1,1,1.06972257595
0.002,2.99,13,1,1,0.266644996852
0.002,2.99,14,1,1,0.00335345027628
0.002,2.99,15,1,1,1.63700390405
0.002,2.99,16,1,1,0.455854036746
0.002,2.99,17,1,1,0.317087286803
0.002,2.99,18,1,1,0.9965342864040001
0.002,2.99,19,1,1,1.6232022736000002
0.002,2.99,2,1,1,0.507029110151
0.002,2.99,20,1,1,0.255442607611
0.002,2.99,21,1,1,1.16366722372
0.002,2.99,22,1,1,0.153247851036
0.002,2.99,23,1,1,0.35769460770499995
0.002,2.99,24,1,1,0.0856249523597
0.002,2.99,25,1,1,0.55859597952
0.002,2.99,26,1,1,0.398019628225
0.002,2.99,27,1,1,0.154137794955
0.002,2.99,28,1,1,1.52357435764
0.002,2.99,29,1,1,0.746772279059
0.002,2.99,3,1,1,4.64566389902
0.002,2.99,30,1,1,1.59691134885
0.002,2.99,31,1,1,1.09495387764
0.002,2.99,32,1,1,0.38648644864500004
0.002,2.99,33,2,2,0.994234661299
0.002,2.99,34,1,1,0.214449255284
0.002,2.99,35,1,1,3.0310320054
0.002,2.99,36,1,1,1.0568919856
0.002,2.99,37,1,1,1.53306535905
0.002,2.99,38,1,1,0.108087729595
0.002,2.99,39,1,1,0.141450198226
0.002,2.99,4,1,1,0.18510325350200002
0.002,2.99,40,1,1,0.07273685379919999
0.002,2.99,41,1,1,0.714183733812
0.002,2.99,42,1,1,0.102009628204
0.002,2.99,43,1,1,0.731628190968
0.002,2.99,44,1,1,0.710874155987
0.002,2.99,45,1,1,0.297483006457
0.002,2.99,46,1,1,1.52672098065
0.002,2.99,47,1,1,0.14554995299100001
0.002,2.99,48,1,1,3.57666876089
0.002,2.99,49,2,2,3.30746863205
0.002,2.99,5,1,1,2.20981531995
0.002,2.99,50,1,1,0.653570428834
0.002,2.99,51,2,2,3.2111739796700003
0.002,2.99,52,1,1,0.0772964765613
0.002,2.99,53,1,1,1.65108478658
0.002,2.99,54,1,1,0.311947499395
0.002,2.99,55,1,1,1.78601585947
0.002,2.99,56,1,1,0.0526902000043
0.002,2.99,57,1,1,0.6633122357519999
0.002,2.99,58,1,1,2.84502386564
0.002,2.99,59,1,1,0.456761704885
0.002,2.99,6,1,1,0.962012999351
0.002,2.99,60,1,1,0.114221655461
0.002,2.99,61,1,1,2.12568181763
0.002,2.99,62,1,1,0.707403250551
0.002,2.99,63,1,1,0.134539235853
0.002,2.99,64,1,1,3.9910733790699995
0.002,2.99,65,1,1,0.304552738904
0.002,2.99,66,1,1,0.16113533681
0.002,2.99,67,1,1,0.524390661168
0.002,2.99,68,1,1,0.585476255124
0.002,2.99,69,2,2,1.85845763572
0.002,2.99,7,1,1,4.05248522058
0.002,2.99,70,1,1,1.95984590607
0.002,2.99,71,1,1,0.42601742468099996
0.002,2.99,72,1,1,0.110998020147
0.002,2.99,73,1,1,0.08320989246610001
0.002,2.99,74,1,1,1.11908949976
0.002,2.99,75,1,1,2.25028201086
0.002,2.99,76,1,1,1.3231618465000001
0.002,2.99,77,1,1,0.250347328334
0.002,2.99,78,1,1,1.00597612614
0.002,2.99,79,1,1,0.743420060826
0.002,2.99,8,1,1,0.498856730418
0.002,2.99,80,1,1,0.191407581415
0.002,2.99,81,1,1,0.947180333619
0.002,2.99,82,1,1,0.794793914807
0.002,2.99,83,1,1,1.19333048307
0.002,2.99,84,1,1,1.6321369191
0.002,2.99,85,1,1,2.75919526703
0.002,2.99,86,1,1,1.1658189754100001
0.002,2.99,87,1,1,0.675263030188
0.002,2.99,88,1,1,0.476573455846
0.002,2.99,89,1,1,0.010892160805500001
0.002,2.99,9,2,2,1.69497425067
0.002,2.99,90,1,1,2.2786225258900004
0.002,2.99,91,1,1,0.520840052381
0.002,2.99,92,1,1,0.482932544779
0.002,2.99,93,1,1,0.062157686464300005
0.002,2.99,94,1,1,0.119482027686
0.002,2.99,95,1,1,2.10373839494
0.002,2.99,96,1,1,0.49808916402900005
0.002,2.99,97,1,1,0.207119920088
0.002,2.99,98,1,1,1.7820522705700002
0.002,2.99,99,1,1,1.8256682341599997
0.15615,2.0,0,735,1937,10.0679916069
0.15615,2.0,1,775,1975,10.233502985700001
0.15615,2.0,10,752,2212,9.92250562392
0.15615,2.0,11,580,1590,9.74396677224
0.15615,2.0,12,754,1821,8.30748471945
0.15615,2.0,13,906,2457,13.9623155483
0.15615,2.0,14,638,1749,9.73681836357
0.15615,2.0,15,708,1880,11.034455334
0.15615,2.0,16,595,1714,13.4807288751
0.15615,2.0,17,818,2007,11.123915889600001
0.15615,2.0,18,835,1898,10.0956086676
0.15615,2.0,19,819,2143,9.49613409375
0.15615,2.0,2,716,1876,10.4520786664
0.15615,2.0,20,727,1931,9.70868347709
0.15615,2.0,21,767,1931,9.550084260739998
0.15615,2.0,22,775,1846,9.1064914517
0.15615,2.0,23,692,1895,11.7920648492
0.15615,2.0,24,742,1972,9.52169778608
0.15615,2.0,25,911,2450,9.05122789081
0.15615,2.0,26,835,1957,9.27411728436
0.15615,2.0,27,836,1956,13.603817978699999
0.15615,2.0,28,782,1912,11.4876954295
0.15615,2.0,29,710,1856,11.706807321700001
0.15615,2.0,3,737,1882,11.01157963
0.15615,2.0,30,899,2243,10.0372615884
0.15615,2.0,31,681,1718,8.76718182857
0.15615,2.0,32,978,2840,10.3229040175
0.15615,2.0,33,624,1802,11.4112228323
0.15615,2.0,34,637,1780,12.3120241536
0.15615,2.0,35,681,1883,9.27878167008
0.15615,2.0,36,636,1679,9.75275258538
0.15615,2.0,37,815,2227,10.8078998874
0.15615,2.0,38,952,2405,9.062905469530001
0.15615,2.0,39,968,2386,13.992630585799999
0.15615,2.0,4,793,2016,12.3006437019
0.15615,2.0,40,867,2138,11.754197384000001
0.15615,2.0,41,826,1977,9.49677598724
0.15615,2.0,42,803,2166,8.812506764930001
0.15615,2.0,43,814,2111,12.8280019044
0.15615,2.0,44,816,2361,9.72071403736
0.15615,2.0,45,759,1868,13.9304001203
0.15615,2.0,46,777,1896,9.06636562912
0.15615,2.0,47,748,2034,9.39614519884
0.15615,2.0,48,831,1889,9.853025413010002
0.15615,2.0,49,695,2135,10.3512443737
0.15615,2.0,5,718,1835,12.5466536725
0.15615,2.0,50,746,1945,10.8460047831
0.15615,2.0,51,622,1659,10.6828923812
0.15615,2.0,52,877,2436,11.125779388800002
0.15615,2.0,53,819,2089,10.994965397
0.15615,2.0,54,879,2174,10.179488514700001
0.15615,2.0,55,804,1987,10.616018624299999
0.15615,2.0,56,780,2315,11.9511910704
0.15615,2.0,57,920,2335,11.210946878
0.15615,2.0,58,661,1928,9.87769063732
0.15615,2.0,59,861,2125,9.476392168010001
0.15615,2.0,6,757,2162,9.63195430585
0.15615,2.0,60,789,1977,10.312283624400001
0.15615,2.0,61,663,2242,9.50198183147
0.15615,2.0,62,591,1619,9.21527954457
0.15615,2.0,63,841,2127,10.9794090169
0.15615,2.0,64,802,2248,10.229163081900001
0.15615,2.0,65,820,2380,10.5799971263
0.15615,2.0,66,855,2459,10.083388855
0.15615,2.0,67,840,1932,10.0624383675
0.15615,2.0,68,932,2575,11.1623172406
0.15615,2.0,69,724,2223,10.6288843407
0.15615,2.0,7,587,1813,11.135274743599998
0.15615,2.0,70,762,2121,9.980776790560002
0.15615,2.0,71,743,1805,10.894602980999998
0.15615,2.0,72,761,2204,12.1956756972
0.15615,2.0,73,991,2772,12.6859664399
0.15615,2.0,74,758,2101,9.98591697226
0.15615,2.0,75,770,2169,13.8627578505
0.15615,2.0,76,832,2274,10.0005414571
0.15615,2.0,77,652,1845,13.5143234737
0.15615,2.0,78,866,2584,11.2145381357
0.15615,2.0,79,994,2527,9.687487474880001
0.15615,2.0,8,784,1976,9.59297844024
0.15615,2.0,80,776,2060,11.8486024261
0.15615,2.0,81,862,2249,10.2247155628
0.15615,2.0,82,812,2098,11.4246113129
0.15615,2.0,83,577,1689,9.0653827037
0.15615,2.0,84,886,2315,9.53234369972
0.15615,2.0,85,771,1868,14.726030944000001
0.15615,2.0,86,925,2528,10.948037270599999
0.15615,2.0,87,810,2147,12.559094519
0.15615,2.0,88,822,1938,9.20068288066
0.15615,2.0,89,849,1991,11.6688237413
0.15615,2.0,9,855,2166,13.933759136800001
0.15615,2.0,90,568,1672,10.6278261227
0.15615,2.0,91,825,2225,9.62810368424
0.15615,2.0,92,699,1966,8.64393503586
0.15615,2.0,93,952,2682,10.9716810573
0.15615,2.0,94,672,1753,9.42249331334
0.15615,2.0,95,716,1869,12.775539115399999
0.15615,2.0,96,711,2127,12.564478711900001
0.15615,2.0,97,695,1797,10.6427499013
0.15615,2.0,98,779,2041,11.7031544262
0.15615,2.0,99,742,2155,12.726633518800002
0.15615,2.2475,0,143,555,11.1726115151
0.15615,2.2475,1,133,765,18.5622247732
0.15615,2.2475,10,1,1,0.040736909819
0.15615,2.2475,11,285,1042,8.823926223339999
0.15615,2.2475,12,344,1187,13.8748083576
0.15615,2.2475,13,198,726,14.715224366900001
0.15615,2.2475,14,92,501,10.9362251444
0.15615,2.2475,15,304,972,14.2931414524
0.15615,2.2475,16,241,1080,14.348354069900001
0.15615,2.2475,17,243,840,11.2761462798
0.15615,2.2475,18,378,1141,11.3637295872
0.15615,2.2475,19,317,1123,12.6937332222
0.15615,2.2475,2,389,1065,11.708754598099999
0.15615,2.2475,20,302,1030,13.1018457899
0.15615,2.2475,21,259,849,9.18338664507
0.15615,2.2475,22,380,1176,9.34764346782
0.15615,2.2475,23,329,1139,13.5045467258
0.15615,2.2475,24,374,1047,9.80257038788
0.15615,2.2475,25,287,1069,14.2175693193
0.15615,2.2475,26,355,1178,11.707679840399999
0.15615,2.2475,27,169,714,14.004723988699999
0.15615,2.2475,28,314,1012,11.3658297956
0.15615,2.2475,29,12,14,1.7393031071
0.15615,2.2475,3,259,829,11.835732461
