Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.0,0,1,1,1.08235595787
0.002,2.0,1,1,1,1.7151488545299998
0.002,2.0,10,1,1,1.4525317437099998
0.002,2.0,11,1,1,0.322548970913
0.002,2.0,12,1,1,0.28822892542
0.002,2.0,13,1,1,0.511540147016
0.002,2.0,14,1,1,0.177855794947
0.002,2.0,15,1,1,0.592894414667
0.002,2.0,16,1,1,0.386974679788
0.002,2.0,17,1,1,0.7297278891210001
0.002,2.0,18,1,1,0.763738498135
0.002,2.0,19,1,1,3.2277902441500004
0.002,2.0,2,1,1,1.15144613466
0.002,2.0,20,1,1,1.8215297094099998
0.002,2.0,21,1,1,0.19972172459600002
0.002,2.0,22,1,1,0.020981016476599997
0.002,2.0,23,1,1,1.16443858259
0.002,2.0,24,1,1,1.0014926906200001
0.002,2.0,25,1,1,1.83080412449
0.002,2.0,26,1,1,1.33562167547
0.002,2.0,27,1,1,0.749400343071
0.002,2.0,28,1,1,0.0679471594307
0.002,2.0,29,1,1,0.832275290726
0.002,2.0,3,1,1,1.1499293128799999
0.002,2.0,30,1,1,4.91281777382
0.002,2.0,31,1,1,0.927253117527
0.002,2.0,32,1,1,0.12596102169600001
0.002,2.0,33,1,1,0.884225631637
0.002,2.0,34,1,1,0.930042342104
0.002,2.0,35,1,1,0.70199350249
0.002,2.0,36,1,1,0.892888424574
0.002,2.0,37,1,1,1.2299558530299999
0.002,2.0,38,1,1,0.245871052447
0.002,2.0,39,1,1,0.49342929487
0.002,2.0,4,1,1,2.4362061393
0.002,2.0,40,1,1,1.13228415981
0.002,2.0,41,1,1,3.0704871745899998
0.002,2.0,42,1,1,0.418336125211
0.002,2.0,43,1,1,0.9516926727930001
0.002,2.0,44,1,1,0.11601362421499999
0.002,2.0,45,1,1,0.334036002374
0.002,2.0,46,1,1,0.0661892165256
0.002,2.0,47,1,1,0.115178465046
0.002,2.0,48,1,1,0.612386857405
0.002,2.0,49,1,1,0.518436668782
0.002,2.0,5,1,1,1.4721464631
0.002,2.0,50,1,1,0.653597295887
0.002,2.0,51,1,1,0.036636345060400005
0.002,2.0,52,1,1,1.28181337263
0.002,2.0,53,1,1,1.8461279409
0.002,2.0,54,1,1,0.822469436877
0.002,2.0,55,1,1,1.18858320705
0.002,2.0,56,1,1,0.44663557733000003
0.002,2.0,57,1,1,1.23380843219
0.002,2.0,58,1,1,0.326102953129
0.002,2.0,59,1,1,1.34732690325
0.002,2.0,6,1,1,0.646465713284
0.002,2.0,60,1,1,0.419344457334
0.002,2.0,61,1,1,0.388408488908
0.002,2.0,62,1,1,0.822153599333
0.002,2.0,63,1,1,0.104878914682
0.002,2.0,64,1,1,0.0243472310436
0.002,2.0,65,1,1,0.9313098480930001
0.002,2.0,66,1,1,0.558178617644
0.002,2.0,67,1,1,0.48069278333300003
0.002,2.0,68,1,1,1.29953042337
0.002,2.0,69,1,1,1.7295120741
0.002,2.0,7,1,1,0.0897415829618
0.002,2.0,70,1,1,0.5306603438899999
0.002,2.0,71,1,1,1.98128089873
0.002,2.0,72,1,1,1.70951681222
0.002,2.0,73,1,1,1.42548932127
0.002,2.0,74,1,1,0.141231499823
0.002,2.0,75,1,1,0.140358874729
0.002,2.0,76,1,1,0.735830151559
0.002,2.0,77,1,1,0.534603090278
0.002,2.0,78,1,1,2.03781128535
0.002,2.0,79,1,1,1.35050958655
0.002,2.0,8,1,1,0.710984141199
0.002,2.0,80,1,1,0.288153141903
0.002,2.0,81,1,1,0.164624627007
0.002,2.0,82,1,1,0.92757577733
0.002,2.0,83,1,1,0.900175857116
0.002,2.0,84,1,1,2.03002432971
0.002,2.0,85,1,1,1.2269948451200001
0.002,2.0,86,1,1,0.437085043971
0.002,2.0,87,1,1,1.2878326543799998
0.002,2.0,88,1,1,0.238132913332
0.002,2.0,89,1,1,0.853843713494
0.002,2.0,9,1,1,0.23084892280000002
0.002,2.0,90,1,1,0.874296769339
0.002,2.0,91,1,1,1.2999561969
0.002,2.0,92,1,1,1.2774179236499998
0.002,2.0,93,1,1,0.418104006383
0.002,2.0,94,1,1,0.182509558389
0.002,2.0,95,1,1,1.13783074271
0.002,2.0,96,1,1,0.71356893523
0.002,2.0,97,1,1,0.81550864558
0.002,2.0,98,1,1,0.110942738291
0.002,2.0,99,1,1,1.53454009361
0.002,2.2475,0,1,1,0.00741778112022
0.002,2.2475,1,1,1,0.441243375638
0.002,2.2475,10,1,1,0.318296548143
0.002,2.2475,11,1,1,0.302027808726
0.002,2.2475,12,1,1,0.709759033431
0.002,2.2475,13,1,1,0.258294839571
0.002,2.2475,14,1,1,0.114785800377
0.002,2.2475,15,2,2,1.64043498215
0.002,2.2475,16,1,1,1.4983524895700002
0.002,2.2475,17,1,1,0.6567377756580001
0.002,2.2475,18,1,1,1.61016389651
0.002,2.2475,19,1,1,1.49065809095
0.002,2.2475,2,1,1,1.39720607283
0.002,2.2475,20,1,1,0.17282295133
0.002,2.2475,21,1,1,0.66388437985
0.002,2.2475,22,1,1,0.520692134217
0.002,2.2475,23,1,1,1.4158328579700001
0.002,2.2475,24,1,1,0.057515959124999995
0.002,2.2475,25,1,1,1.8092224055900001
0.002,2.2475,26,1,1,0.0662507350132
0.002,2.2475,27,1,1,0.63440378389
0.002,2.2475,28,1,1,2.03174385158
0.002,2.2475,29,1,1,1.69202193875
0.002,2.2475,3,1,1,0.374223767424
0.002,2.2475,30,1,1,0.419797332562
0.002,2.2475,31,1,1,0.0276806251963
0.002,2.2475,32,1,1,1.96688083662
0.002,2.2475,33,1,1,1.63718834877
0.002,2.2475,34,1,1,0.3714553145
0.002,2.2475,35,1,1,0.251109433095
0.002,2.2475,36,1,1,0.7644402971940001
0.002,2.2475,37,1,1,0.767251695545
0.002,2.2475,38,1,1,0.0773082144123
0.002,2.2475,39,1,1,0.319352728476
0.002,2.2475,4,1,1,0.348759239776
0.002,2.2475,40,1,1,0.364749468883
0.002,2.2475,41,1,1,0.361183409208
0.002,2.2475,42,1,1,4.36944552579
0.002,2.2475,43,1,1,0.31145174139000004
0.002,2.2475,44,1,1,0.190009789579
0.002,2.2475,45,1,1,1.63130403868
0.002,2.2475,46,1,1,1.59069071658
0.002,2.2475,47,1,1,2.2130738810799997
0.002,2.2475,48,1,1,0.0967814198253
0.002,2.2475,49,1,1,0.901858593143
0.002,2.2475,5,1,1,0.0809490324565
0.002,2.2475,50,1,1,0.028809634724300003
0.002,2.2475,51,1,1,0.5854166311010001
0.002,2.2475,52,1,1,0.43523693224
0.002,2.2475,53,1,1,0.0146626562641
0.002,2.2475,54,1,1,0.5578100011899999
0.002,2.2475,55,1,1,0.7284433685089999
0.002,2.2475,56,1,1,0.48499511252599997
0.002,2.2475,57,1,1,0.165845481071
0.002,2.2475,58,1,1,0.445942751954
0.002,2.2475,59,1,1,0.204862598417
0.002,2.2475,6,1,1,0.07894965273789999
0.002,2.2475,60,3,3,1.7560441443500001
0.002,2.2475,61,1,1,0.533105479833
0.002,2.2475,62,1,1,0.378937626627
0.002,2.2475,63,1,1,0.5989780718069999
0.002,2.2475,64,1,1,0.237069591844
0.002,2.2475,65,1,1,1.33899593825
0.002,2.2475,66,1,1,1.1401514297600002
0.002,2.2475,67,1,1,2.60452076952
0.002,2.2475,68,1,1,1.3108564637
0.002,2.2475,69,1,1,1.5045025966299999
0.002,2.2475,7,1,1,0.218215374342
0.002,2.2475,70,1,1,0.0533460869025
0.002,2.2475,71,1,1,0.893280351504
0.002,2.2475,72,1,1,0.547819965354
0.002,2.2475,73,1,1,0.0405788035731
0.002,2.2475,74,1,1,0.622048575155
0.002,2.2475,75,1,1,1.4009227964
0.002,2.2475,76,1,1,0.36900941467799997
0.002,2.2475,77,1,1,1.03233310612
0.002,2.2475,78,1,1,4.902167319519999
0.002,2.2475,79,1,1,0.22041523440299998
0.002,2.2475,8,1,1,0.131213351493
0.002,2.2475,80,1,1,0.485132336941
0.002,2.2475,81,1,1,3.56318006232
0.002,2.2475,82,1,1,1.94383199632
0.002,2.2475,83,1,1,0.280410730529
0.002,2.2475,84,1,1,7.898567068839999
