Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.11,51,1,1,4.432755879569999
0.002,2.11,52,1,1,1.02123716748
0.002,2.11,53,1,1,0.24582333422
0.002,2.11,54,1,1,3.1535900738800002
0.002,2.11,55,1,1,0.41311672560999996
0.002,2.11,56,1,1,1.16885335327
0.002,2.11,57,1,1,0.199142802699
0.002,2.11,58,1,1,1.13915913523
0.002,2.11,59,1,1,0.09360996452199999
0.002,2.11,6,1,1,0.221352846053
0.002,2.11,60,1,1,0.35329226341
0.002,2.11,61,1,1,0.9843580598430001
0.002,2.11,62,1,1,2.19640651508
0.002,2.11,63,1,1,0.24273807690000002
0.002,2.11,64,1,1,0.0364234290195
0.002,2.11,65,1,1,2.50556377657
0.002,2.11,66,1,1,0.520813467692
0.002,2.11,67,1,1,0.44654755601199997
0.002,2.11,68,1,1,0.08240193605019999
0.002,2.11,69,1,1,0.38056369932800005
0.002,2.11,7,1,1,0.827524850761
0.002,2.11,70,1,1,1.4652383240399998
0.002,2.11,71,1,1,0.512113297541
0.002,2.11,72,1,1,0.0400512302858
0.002,2.11,73,1,1,0.07653628070849999
0.002,2.11,74,1,1,0.41987279539000005
0.002,2.11,75,1,1,0.543288823787
0.002,2.11,76,1,1,0.07648714852789999
0.002,2.11,77,1,1,0.0350971425363
0.002,2.11,78,1,1,2.06092627208
0.002,2.11,79,1,1,1.2169990349700002
0.002,2.11,8,1,1,0.00450031432701
0.002,2.11,80,1,1,0.7259697989820001
0.002,2.11,81,1,1,1.05550420424
0.002,2.11,82,1,1,0.252630446894
0.002,2.11,83,1,1,0.143500043641
0.002,2.11,84,1,1,0.534159159623
0.002,2.11,85,1,1,1.7676970323900003
0.002,2.11,86,1,1,0.249901525503
0.002,2.11,87,1,1,0.524555274758
0.002,2.11,88,1,1,0.610079502644
0.002,2.11,89,1,1,0.397401203862
0.002,2.11,9,1,1,0.588805930274
0.002,2.11,90,1,1,0.85465794633
0.002,2.11,91,1,1,0.330991786852
0.002,2.11,92,1,1,0.149349703704
0.002,2.11,93,1,1,0.520060450054
0.002,2.11,94,1,1,1.40885520165
0.002,2.11,95,1,1,0.8652287290360001
0.002,2.11,96,1,1,0.599224712533
0.002,2.11,97,1,1,0.7717226572020001
0.002,2.11,98,1,1,0.593166143277
0.002,2.11,99,1,1,0.5592616163090001
0.002,2.22,0,1,1,0.972814231303
0.002,2.22,1,1,1,2.7521456156800004
0.002,2.22,10,1,1,0.31596052716
0.002,2.22,11,1,1,1.06270459322
0.002,2.22,12,1,1,0.09384780499939999
0.002,2.22,13,1,1,0.255410632518
0.002,2.22,14,1,1,4.05864552659
0.002,2.22,15,1,1,0.79136993263
0.002,2.22,16,1,1,1.10505379089
0.002,2.22,17,1,1,0.0605423687813
0.002,2.22,18,1,1,0.593482269414
0.002,2.22,19,1,1,2.50210233964
0.002,2.22,2,1,1,1.1453718167
0.002,2.22,20,1,1,0.349647111404
0.002,2.22,21,1,1,1.7982008623400003
0.002,2.22,22,1,1,0.225967650924
0.002,2.22,23,1,1,0.184022979121
0.002,2.22,24,1,1,3.84402044426
0.002,2.22,25,1,1,0.105878150613
0.002,2.22,26,1,1,1.8763153875099998
0.002,2.22,27,1,1,0.49145369049500004
0.002,2.22,28,1,1,0.057995719074
0.002,2.22,29,1,1,0.939001881625
0.002,2.22,3,1,1,2.44409977696
0.002,2.22,30,1,1,1.0585602701899999
0.002,2.22,31,1,1,0.1830784687
0.002,2.22,32,1,1,0.796848818463
0.002,2.22,33,1,1,0.390899714656
0.002,2.22,34,1,1,0.461108801556
0.002,2.22,35,1,1,0.9371482078260001
0.002,2.22,36,1,1,1.00173084394
0.002,2.22,37,1,1,2.22215917491
0.002,2.22,38,1,1,0.613743884837
0.002,2.22,39,1,1,0.549521075163
0.002,2.22,4,1,1,0.801544734694
0.002,2.22,40,1,1,1.25025841453
0.002,2.22,41,1,1,1.8826994027400001
0.002,2.22,42,1,1,0.113692857831
0.002,2.22,43,1,1,0.12746589509700001
0.002,2.22,44,1,1,0.120227001999
0.002,2.22,45,1,1,0.125119016453
0.002,2.22,46,1,1,0.146149534828
0.002,2.22,47,1,1,1.7932464439099998
0.002,2.22,48,1,1,1.20232332687
0.002,2.22,49,1,1,0.0041196457530600005
0.002,2.22,5,1,1,0.28657001968400003
0.002,2.22,50,1,1,1.8936792816699999
0.002,2.22,51,1,1,0.463594924102
0.002,2.22,52,1,1,0.7446810048010001
0.002,2.22,53,1,1,1.9661368407700002
0.002,2.22,54,1,1,0.38764203449699997
0.002,2.22,55,1,1,3.2665552140400003
0.002,2.22,56,1,1,0.435460287478
0.002,2.22,57,1,1,0.49665531307599997
0.002,2.22,58,1,1,0.7241559863
0.002,2.22,59,1,1,2.50184236279
0.002,2.22,6,1,1,0.325066617031
0.002,2.22,60,1,1,0.136760966049
0.002,2.22,61,1,1,1.4536855513
0.002,2.22,62,1,1,0.508630924074
0.002,2.22,63,1,1,1.35529472607
0.002,2.22,64,1,1,1.2391966494700002
0.002,2.22,65,1,1,1.25627705091
0.002,2.22,66,1,1,0.210607233664
0.002,2.22,67,1,1,1.19251464162
0.002,2.22,68,1,1,0.446648645537
0.002,2.22,69,1,1,1.3809158165200002
0.002,2.22,7,1,1,2.9504002262999998
0.002,2.22,70,1,1,0.122598063219
0.002,2.22,71,1,1,1.38772699565
0.002,2.22,72,1,1,0.0977439519421
0.002,2.22,73,1,1,1.10909456675
0.002,2.22,74,1,1,0.598317624923
0.002,2.22,75,1,1,3.3712229304799997
0.002,2.22,76,1,1,1.10497125284
0.002,2.22,77,1,1,1.53174895178
0.002,2.22,78,1,1,1.5797359693700002
0.002,2.22,79,1,1,1.9388634395099997
0.002,2.22,8,1,1,1.43066989127
0.002,2.22,80,1,1,0.00686879999696
0.002,2.22,81,1,1,0.08476910338839999
0.002,2.22,82,1,1,0.6839886690960001
0.002,2.22,83,1,1,0.246233737861
0.002,2.22,84,1,1,2.12806215652
0.002,2.22,85,1,1,1.3723105779799998
0.002,2.22,86,1,1,3.5281886347699998
0.002,2.22,87,1,1,1.4801017840600001
0.002,2.22,88,1,1,0.537405190723
0.002,2.22,89,1,1,0.13555686834300001
0.002,2.22,9,1,1,0.27253415353
0.002,2.22,90,1,1,0.437437468194
0.002,2.22,91,1,1,0.028113945225999998
0.002,2.22,92,1,1,0.0127921937965
0.002,2.22,93,1,1,0.169301529814
0.002,2.22,94,1,1,6.19165381547
0.002,2.22,95,1,1,0.420995286383
0.002,2.22,96,1,1,0.0680294013841
0.002,2.22,97,1,1,0.39776298811300004
0.002,2.22,98,1,1,5.03040533312
0.002,2.22,99,1,1,0.257618891119
0.002,2.33,0,1,1,2.7069061729
0.002,2.33,1,1,1,0.899401959279
0.002,2.33,10,1,1,0.397473392264
0.002,2.33,11,1,1,1.4617603700400001
0.002,2.33,12,1,1,0.49304977868100003
0.002,2.33,13,1,1,0.0709412195297
0.002,2.33,14,1,1,0.632782470974
0.002,2.33,15,1,1,1.5264432158399999
0.002,2.33,16,1,1,2.87262936309
0.002,2.33,17,1,1,0.263764763901
0.002,2.33,18,1,1,1.088157727
0.002,2.33,19,1,1,0.7548457321100001
0.002,2.33,2,1,1,1.17832644404
0.002,2.33,20,1,1,0.7645347212960001
0.002,2.33,21,1,1,0.338387140619
0.002,2.33,22,1,1,0.165782790098
0.002,2.33,23,1,1,0.418735702214
0.002,2.33,24,1,1,0.0911865802823
0.002,2.33,25,1,1,0.48344170356700006
0.002,2.33,26,1,1,0.518432424671
0.002,2.33,27,1,1,0.09686698853970001
0.002,2.33,28,1,1,2.9251703030400003
0.002,2.33,29,1,1,2.35436397987
0.002,2.33,3,1,1,0.00249839865381
0.002,2.33,30,1,1,0.12357947927200001
0.002,2.33,31,1,1,0.0768280991383
0.002,2.33,32,1,1,0.638905770892
0.002,2.33,33,1,1,0.324480427885
0.002,2.33,34,1,1,2.7586643155
0.002,2.33,35,1,1,0.752891311814
0.002,2.33,36,1,1,0.55914093178
0.002,2.33,37,1,1,0.0201708697106
0.002,2.33,38,1,1,0.632234610075
0.002,2.33,39,1,1,0.380249894225
0.002,2.33,4,1,1,0.7641317135629999
0.002,2.33,40,1,1,0.811075767292
0.002,2.33,41,1,1,0.8079392652740001
0.002,2.33,42,1,1,0.613448259355
0.002,2.33,43,1,1,1.7498929668599998
0.002,2.33,44,1,1,1.4777526481799999
0.002,2.33,45,1,1,1.18195457176
0.002,2.33,46,1,1,1.16839789178
0.002,2.33,47,1,1,0.033082351244799996
0.002,2.33,48,1,1,1.10824245986
0.002,2.33,49,1,1,0.112686107402
0.002,2.33,5,1,1,2.1755177722799997
0.002,2.33,50,1,1,1.00173930971
0.002,2.33,51,1,1,0.679096177368
0.002,2.33,52,1,1,0.18902522283300002
0.002,2.33,53,1,1,4.5198682443500005
0.002,2.33,54,1,1,0.102912023489
0.002,2.33,55,1,1,1.01742513373
0.002,2.33,56,1,1,0.187535391419
0.002,2.33,57,1,1,3.1389361395599997
0.002,2.33,58,1,1,0.272308394353
0.002,2.33,59,1,1,0.8535525810600001
0.002,2.33,6,1,1,0.7771707948379999
0.002,2.33,60,1,1,3.27727154675
0.002,2.33,61,1,1,0.777869543122
0.002,2.33,62,1,1,0.44998405869499997
0.002,2.33,63,1,1,1.1482472850399998
0.002,2.33,64,1,1,3.37599345367
0.002,2.33,65,1,1,0.12591428876
0.002,2.33,66,1,1,1.69414032011
0.002,2.33,67,1,1,3.19349492726
0.002,2.33,68,1,1,1.8297208565599998
0.002,2.33,69,1,1,0.525407643285
0.002,2.33,7,1,1,0.520326422576
0.002,2.33,70,1,1,0.390813432646
0.002,2.33,71,1,1,0.11538664083399999
0.002,2.33,72,1,1,0.5332472864500001
0.002,2.33,73,1,1,0.582395793593
0.002,2.33,74,1,1,0.519606424171
0.002,2.33,75,1,1,0.16864074192899997
0.002,2.33,76,1,1,0.225610721765
0.002,2.33,77,1,1,4.98336617737
0.002,2.33,78,1,1,0.820628509985
0.002,2.33,79,1,1,1.77837413134
0.002,2.33,8,1,1,0.13235446467700002
0.002,2.33,80,1,1,0.47107820892499996
0.002,2.33,81,1,1,0.746236437085
0.002,2.33,82,1,1,0.295432728805
0.002,2.33,83,1,1,0.9039055850419999
0.002,2.33,84,1,1,0.00837602421549
0.002,2.33,85,1,1,1.9850834604099998
0.002,2.33,86,1,1,3.54901544625
0.002,2.33,87,1,1,0.361784409123
0.002,2.33,88,1,1,0.46667540549099995
0.002,2.33,89,1,1,0.17502675865800002
0.002,2.33,9,1,1,1.40709452685
0.002,2.33,90,1,1,0.43426847569399996
0.002,2.33,91,1,1,0.20672037129700002
0.002,2.33,92,1,1,0.12643361612600001
0.002,2.33,93,1,1,0.08595677927860002
0.002,2.33,94,1,1,2.07035659117
0.002,2.33,95,1,1,0.080183484019
0.002,2.33,96,1,1,0.025949069850400002
0.002,2.33,97,1,1,2.8713416187400003
0.002,2.33,98,1,1,0.11283927872199999
0.002,2.33,99,1,1,1.20175397092
0.002,2.44,0,1,1,0.212405001306
0.002,2.44,1,1,1,0.264367980637
0.002,2.44,10,1,1,0.162992310876
0.002,2.44,11,1,1,0.733130903686
0.002,2.44,12,2,2,1.4818192108500001
0.002,2.44,13,1,1,3.433755722
0.002,2.44,14,1,1,0.803874349315
0.002,2.44,15,1,1,0.0857982984514
0.002,2.44,16,1,1,0.0401567681472
0.002,2.44,17,1,1,1.7383486446400003
0.002,2.44,18,1,1,0.15696021194499998
0.002,2.44,19,1,1,0.741264509078
0.002,2.44,2,1,1,0.38401652338200004
0.002,2.44,20,1,1,1.08522617303
0.002,2.44,21,1,1,0.29128135608600003
0.002,2.44,22,1,1,2.15384803023
0.002,2.44,23,1,1,0.814772314974
0.002,2.44,24,1,1,2.20917684481
0.002,2.44,25,1,1,2.58395606101
0.002,2.44,26,1,1,0.46976639915299995
0.002,2.44,27,1,1,0.277784290869
0.002,2.44,28,2,2,2.73927256191
0.002,2.44,29,1,1,0.968283755165
0.002,2.44,3,1,1,0.129788115672
0.002,2.44,30,1,1,1.78903678597
0.002,2.44,31,1,1,0.611920266274
0.002,2.44,32,1,1,1.14835831906
0.002,2.44,33,1,1,0.379645814485
0.002,2.44,34,1,1,0.281243705629
0.002,2.44,35,1,1,0.661140563954
0.002,2.44,36,1,1,2.64043719698
0.002,2.44,37,1,1,2.9749874385000004
0.002,2.44,38,1,1,1.05169516591
0.002,2.44,39,1,1,0.0943241281548
0.002,2.44,4,1,1,1.1208282121100002
0.002,2.44,40,1,1,2.19617517502
0.002,2.44,41,1,1,0.683604232004
0.002,2.44,42,1,1,3.22118615894
0.002,2.44,43,1,1,0.7566962856209999
0.002,2.44,44,1,1,0.616345735286
0.002,2.44,45,1,1,0.463082963899
0.002,2.44,46,1,1,1.6887421092100001
0.002,2.44,47,1,1,0.517431008745
0.002,2.44,48,1,1,3.64531305579
0.002,2.44,49,1,1,0.130613489025
0.002,2.44,5,1,1,2.04574553533
0.002,2.44,50,1,1,1.61250845993
0.002,2.44,51,1,1,0.7819535643359999
0.002,2.44,52,1,1,0.0871337225149
0.002,2.44,53,1,1,1.26559144425
0.002,2.44,54,1,1,2.00749672233
0.002,2.44,55,1,1,1.24693887278
0.002,2.44,56,1,1,0.194869545545
0.002,2.44,57,1,1,1.11784621442
0.002,2.44,58,1,1,1.3595088676
0.002,2.44,59,1,1,0.621059773763
0.002,2.44,6,1,1,1.48239436087
0.002,2.44,60,1,1,2.4564765863
0.002,2.44,61,2,2,1.28454341221
0.002,2.44,62,1,1,0.260505330002
0.002,2.44,63,1,1,0.7494026924799999
0.002,2.44,64,1,1,2.9311619480299997
0.002,2.44,65,1,1,0.7952776248010001
0.002,2.44,66,1,1,0.733038037736
0.002,2.44,67,1,1,1.81233607018
0.002,2.44,68,1,1,0.295142325369
0.002,2.44,69,1,1,0.353040271901
0.002,2.44,7,1,1,0.948610340854
0.002,2.44,70,1,1,2.20796967641
0.002,2.44,71,1,1,0.405852789404
0.002,2.44,72,1,1,0.0074869270393199995
0.002,2.44,73,1,1,0.420428437535
0.002,2.44,74,1,1,0.207387385093
0.002,2.44,75,1,1,0.0363990412804
0.002,2.44,76,1,1,0.420093740062
0.002,2.44,77,1,1,1.8659820910099998
0.002,2.44,78,1,1,0.618548903477
0.002,2.44,79,1,1,0.242648406142
0.002,2.44,8,1,1,0.852221792131
0.002,2.44,80,1,1,0.462886956707
0.002,2.44,81,1,1,0.343187034608
0.002,2.44,82,1,1,1.17877054406
0.002,2.44,83,1,1,0.138966382765
0.002,2.44,84,1,1,0.8663255520090001
0.002,2.44,85,1,1,0.540849248553
0.002,2.44,86,1,1,0.5523128801389999
0.002,2.44,87,1,1,1.37540810245
0.002,2.44,88,1,1,0.102331283444
0.002,2.44,89,1,1,0.725117500125
0.002,2.44,9,1,1,1.57660467167
0.002,2.44,90,1,1,2.5364134611099995
0.002,2.44,91,1,1,0.671703150711
0.002,2.44,92,1,1,0.62127631962
0.002,2.44,93,1,1,0.023654382954299998
0.002,2.44,94,1,1,3.04485315053
0.002,2.44,95,1,1,0.833135496522
0.002,2.44,96,1,1,2.57727179123
0.002,2.44,97,1,1,0.09517863545769999
0.002,2.44,98,1,1,1.62161905949
0.002,2.44,99,1,1,1.34718243072
0.002,2.5500000000000003,0,1,1,0.488174167712
0.002,2.5500000000000003,1,1,1,0.04552692721919999
0.002,2.5500000000000003,10,1,1,0.326319752164
0.002,2.5500000000000003,11,1,1,2.76139841741
0.002,2.5500000000000003,12,1,1,3.33451198681
0.002,2.5500000000000003,13,1,1,1.40330268879
0.002,2.5500000000000003,14,1,1,2.66653400169
0.002,2.5500000000000003,15,1,1,1.0142945987
0.002,2.5500000000000003,16,1,1,0.368915630009
0.002,2.5500000000000003,17,1,1,1.06797206707
0.002,2.5500000000000003,18,1,1,0.727077663762
0.002,2.5500000000000003,19,1,1,0.6122759230929999
0.002,2.5500000000000003,2,1,1,2.57186829252
0.002,2.5500000000000003,20,1,1,3.6175230877699995
0.002,2.5500000000000003,21,1,1,0.938073997229
0.002,2.5500000000000003,22,1,1,2.3534257803
0.002,2.5500000000000003,23,1,1,2.57877345193
0.002,2.5500000000000003,24,1,1,0.227127739087
0.002,2.5500000000000003,25,1,1,0.0675062251747
0.002,2.5500000000000003,26,1,1,1.77793395003
0.002,2.5500000000000003,27,1,1,1.72849744129
0.002,2.5500000000000003,28,1,1,1.76048314603
0.002,2.5500000000000003,29,1,1,2.6206192882700003
0.002,2.5500000000000003,3,1,1,2.23866394595
0.002,2.5500000000000003,30,1,1,0.205347494218
0.002,2.5500000000000003,31,1,1,1.5033313692599999
0.002,2.5500000000000003,32,1,1,0.0845191657832
0.002,2.5500000000000003,33,1,1,2.39755610278
0.002,2.5500000000000003,34,1,1,0.553822990998
0.002,2.5500000000000003,35,1,1,1.5374761807799997
0.002,2.5500000000000003,36,1,1,1.54341490458
0.002,2.5500000000000003,37,1,1,0.412872479586
0.002,2.5500000000000003,38,1,1,0.045423205128699996
0.002,2.5500000000000003,39,1,1,0.863906098461
0.002,2.5500000000000003,4,1,1,0.514981794663
0.002,2.5500000000000003,40,1,1,0.35997883134900005
0.002,2.5500000000000003,41,1,1,0.6205920038139999
0.002,2.5500000000000003,42,1,1,0.485038916549
0.002,2.5500000000000003,43,1,1,2.59439455896
0.002,2.5500000000000003,44,1,1,0.0294862971898
0.002,2.5500000000000003,45,1,1,0.0053480995224
0.002,2.5500000000000003,46,1,1,0.282197630638
0.002,2.5500000000000003,47,1,1,0.69881353497
0.002,2.5500000000000003,48,1,1,1.7467820286900002
0.002,2.5500000000000003,49,1,1,0.598916212737
0.002,2.5500000000000003,5,1,1,3.65374719786
0.002,2.5500000000000003,50,1,1,0.966722871251
0.002,2.5500000000000003,51,1,1,0.313374140777
0.002,2.5500000000000003,52,1,1,0.242940242749
0.002,2.5500000000000003,53,1,1,0.46065723743500003
0.002,2.5500000000000003,54,1,1,0.856514083741
0.002,2.5500000000000003,55,1,1,2.23042042493
0.002,2.5500000000000003,56,1,1,1.0156748179100001
0.002,2.5500000000000003,57,1,1,0.355767292227
0.002,2.5500000000000003,58,1,1,1.6918991217800001
0.002,2.5500000000000003,59,1,1,2.05924515686
0.002,2.5500000000000003,6,1,1,0.000958219777129
0.002,2.5500000000000003,60,1,1,0.0928489797628
0.002,2.5500000000000003,61,1,1,3.8349369181800004
0.002,2.5500000000000003,62,1,1,2.23821738997
0.002,2.5500000000000003,63,1,1,0.110141952451
0.002,2.5500000000000003,64,1,1,2.14279302382
0.002,2.5500000000000003,65,1,1,2.0720762398
0.002,2.5500000000000003,66,1,1,0.743308513856
0.002,2.5500000000000003,67,1,1,0.6589841496
0.002,2.5500000000000003,68,1,1,0.39063565254199994
0.002,2.5500000000000003,69,1,1,1.46385059151
0.002,2.5500000000000003,7,1,1,0.48346135983800004
0.002,2.5500000000000003,70,1,1,1.2441451211399999
0.002,2.5500000000000003,71,1,1,1.23945695696
0.002,2.5500000000000003,72,1,1,3.10282585005
0.002,2.5500000000000003,73,1,1,1.59085752854
0.002,2.5500000000000003,74,1,1,0.155694289683
0.002,2.5500000000000003,75,1,1,0.00781256582022
0.002,2.5500000000000003,76,1,1,0.0747152326735
0.002,2.5500000000000003,77,1,1,1.63680365014
0.002,2.5500000000000003,78,1,1,0.404332820291
0.002,2.5500000000000003,79,1,1,0.376423327042
0.002,2.5500000000000003,8,1,1,2.72805883551
0.002,2.5500000000000003,80,1,1,0.436548756638
0.002,2.5500000000000003,81,1,1,1.83379831937
0.002,2.5500000000000003,82,1,1,0.137926267163
0.002,2.5500000000000003,83,1,1,1.6266068204
0.002,2.5500000000000003,84,1,1,0.768403232244
0.002,2.5500000000000003,85,1,1,1.6041366953999998
0.002,2.5500000000000003,86,1,1,0.40930702001
0.002,2.5500000000000003,87,1,1,2.1781101163
0.002,2.5500000000000003,88,1,1,2.60054227624
0.002,2.5500000000000003,89,1,1,0.909197793733
0.002,2.5500000000000003,9,1,1,1.4233307553799999
0.002,2.5500000000000003,90,1,1,0.10980149968
0.002,2.5500000000000003,91,1,1,1.16836206698
0.002,2.5500000000000003,92,1,1,0.22629115125399998
0.002,2.5500000000000003,93,1,1,0.69549266225
0.002,2.5500000000000003,94,1,1,0.192839949891
0.002,2.5500000000000003,95,1,1,0.686385572386
0.002,2.5500000000000003,96,1,1,0.575813406787
0.002,2.5500000000000003,97,1,1,1.8436224936
0.002,2.5500000000000003,98,1,1,0.365343183049
0.002,2.5500000000000003,99,1,1,1.01038322309
0.002,2.66,0,1,1,2.06114388645
0.002,2.66,1,1,1,0.057558873658800004
0.002,2.66,10,1,1,1.07231078907
0.002,2.66,11,1,1,0.143490614421
0.002,2.66,12,1,1,0.818025190773
0.002,2.66,13,1,1,0.984501700687
0.002,2.66,14,1,1,0.558458817076
0.002,2.66,15,1,1,1.1248873761799998
0.002,2.66,16,1,1,0.919706562181
0.002,2.66,17,1,1,0.0314583726144
0.002,2.66,18,1,1,1.07417998765
0.002,2.66,19,1,1,0.32744232175500004
0.002,2.66,2,1,1,2.01103114053
0.002,2.66,20,1,1,0.06067115242269999
0.002,2.66,21,1,1,0.48891038079599997
0.002,2.66,22,1,1,0.84866136559
0.002,2.66,23,1,1,1.10909749191
0.002,2.66,24,1,1,0.0220631681275
0.002,2.66,25,1,1,0.09560676640789999
0.002,2.66,26,1,1,1.6303313123299998
0.002,2.66,27,1,1,0.818771628483
