Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,5.02,0.019599999999999982,0.02788844621513943,4.99-5.05
0.002,2.2475,5.02,0.019599999999999982,0.02788844621513943,4.99-5.05
0.002,2.495,5.0,0.0,0.0,5.0-5.0
0.002,2.7425,5.0,0.0,0.0,5.0-5.0
0.002,2.99,5.02,0.019599999999999982,0.02788844621513943,4.99-5.05
0.15615,2.0,535.58,131446.88359999997,0.6769409649591426,464.52-606.64
0.15615,2.2475,101.14,21193.020399999987,1.4393734206817652,72.61-129.67
0.15615,2.495,14.61,741.8979000000004,1.8643259941697574,9.27-19.95
0.15615,2.7425,6.97,29.889100000000013,0.7843748153647409,5.9-8.04
0.15615,2.99,5.81,3.9738999999999947,0.3431091774915213,5.42-6.2
0.3103,2.0,1123.97,251006.24909999996,0.4457460951763538,1025.77-1222.17
0.3103,2.2475,423.22,112641.99159999996,0.7930197024189032,357.44-489.0
0.3103,2.495,89.77,13150.777100000005,1.2774516840676966,67.29-112.25
0.3103,2.7425,14.36,492.7104,1.545757722086489,10.01-18.71
0.3103,2.99,7.57,18.86510000000001,0.5737645030169318,6.72-8.42
0.46445,2.0,1686.13,239002.75309999989,0.28994150996558976,1590.31-1781.95
0.46445,2.2475,806.56,171761.76639999996,0.5138384142957299,725.33-887.79
0.46445,2.495,233.23,38986.8771,0.8465932709870183,194.53-271.93
0.46445,2.7425,32.44,2092.4064,1.4100748750365493,23.47-41.41
0.46445,2.99,11.04,88.27840000000006,0.8510560300647657,9.2-12.88
0.6186,2.0,2131.08,215404.93359999993,0.21778505288406746,2040.11-2222.05
0.6186,2.2475,1097.29,248198.02589999992,0.4540228809466396,999.64-1194.94
0.6186,2.495,432.66,78801.92439999999,0.6488161711898763,377.64-487.68
0.6186,2.7425,77.7,7458.55,1.1114915975035111,60.77-94.63
0.6186,2.99,18.96,401.63840000000005,1.0570104505611853,15.03-22.89
