Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.2475,49,5,5,2.4136237962
0.002,2.2475,5,5,5,4.62117323822
0.002,2.2475,50,5,5,2.0013505692099995
0.002,2.2475,51,5,5,1.62226069865
0.002,2.2475,52,5,5,1.7019918211200002
0.002,2.2475,53,5,5,1.87048354999
0.002,2.2475,54,5,5,2.05008970036
0.002,2.2475,55,5,5,2.2686918978
0.002,2.2475,56,5,5,1.97503173153
0.002,2.2475,57,5,5,2.68349038657
0.002,2.2475,58,5,5,1.36459002482
0.002,2.2475,59,5,5,1.22268356104
0.002,2.2475,6,5,5,1.60656276238
0.002,2.2475,60,5,5,2.4095032709599997
0.002,2.2475,61,5,5,3.4154418826099997
0.002,2.2475,62,5,5,2.6057462299700003
0.002,2.2475,63,5,5,2.42338107
0.002,2.2475,64,5,5,1.7304377054599998
0.002,2.2475,65,5,5,1.87459406468
0.002,2.2475,66,5,5,1.31406339057
0.002,2.2475,67,5,7,2.12800938013
0.002,2.2475,68,5,5,0.74550029835
0.002,2.2475,69,5,5,0.29264366569
0.002,2.2475,7,5,5,1.37915592264
0.002,2.2475,70,5,5,3.7260117777199997
0.002,2.2475,71,5,5,3.4327976355799996
0.002,2.2475,72,5,5,3.25527910443
0.002,2.2475,73,5,5,1.33350924328
0.002,2.2475,74,5,5,1.29684395265
0.002,2.2475,75,5,5,2.16302947874
0.002,2.2475,76,5,6,5.45113211853
0.002,2.2475,77,5,5,1.71256689799
0.002,2.2475,78,5,5,1.52326132477
0.002,2.2475,79,5,5,0.898680086581
0.002,2.2475,8,5,5,2.97682993017
0.002,2.2475,80,5,5,2.00587324265
0.002,2.2475,81,5,5,1.7636099921000001
0.002,2.2475,82,5,5,2.74188944358
0.002,2.2475,83,5,5,2.53102872882
0.002,2.2475,84,5,5,3.32132182045
0.002,2.2475,85,5,5,3.20498002043
0.002,2.2475,86,5,5,1.3673923433700002
0.002,2.2475,87,5,5,6.64348562514
0.002,2.2475,88,5,5,1.94728214501
0.002,2.2475,89,5,5,1.4963400780899998
0.002,2.2475,9,5,5,2.2831599425099998
0.002,2.2475,90,5,5,2.1574451507
0.002,2.2475,91,5,5,2.47070582365
0.002,2.2475,92,5,5,3.2788053238
0.002,2.2475,93,5,5,2.68261838459
0.002,2.2475,94,5,5,1.8428040661400003
0.002,2.2475,95,5,5,1.78132800665
0.002,2.2475,96,5,5,1.9978994892400002
0.002,2.2475,97,5,5,3.42156999522
0.002,2.2475,98,5,5,2.17276109247
0.002,2.2475,99,5,5,6.882946658210001
0.002,2.495,0,5,5,0.973339304794
0.002,2.495,1,5,5,2.25663058559
0.002,2.495,10,5,5,1.37536449613
0.002,2.495,11,5,5,1.8343036655200002
0.002,2.495,12,5,5,2.3998833028299997
0.002,2.495,13,5,5,1.2792555822799998
0.002,2.495,14,5,5,0.822183301155
0.002,2.495,15,5,5,0.9918456352509999
0.002,2.495,16,5,5,2.5255168481599997
0.002,2.495,17,5,5,2.12209454114
0.002,2.495,18,5,5,1.3360803208499998
0.002,2.495,19,5,5,1.27188413643
0.002,2.495,2,5,5,3.2880719661799995
0.002,2.495,20,5,6,2.97800096268
0.002,2.495,21,5,5,1.9118476258700001
0.002,2.495,22,5,5,2.0360270126900004
0.002,2.495,23,5,5,1.53749668419
0.002,2.495,24,5,5,3.2142128152900002
0.002,2.495,25,5,5,1.37433237144
0.002,2.495,26,5,5,1.8864729816699999
0.002,2.495,27,5,5,1.20495556657
0.002,2.495,28,5,5,6.17392582426
0.002,2.495,29,5,5,1.58645083395
0.002,2.495,3,5,5,0.441263046906
0.002,2.495,30,5,5,1.61059980951
0.002,2.495,31,5,5,3.11481427254
0.002,2.495,32,5,5,2.0065077051099998
0.002,2.495,33,5,5,2.01462972969
0.002,2.495,34,5,5,2.17691697741
0.002,2.495,35,5,5,2.17860049628
0.002,2.495,36,5,5,1.49601185152
0.002,2.495,37,5,5,1.7709726840200002
0.002,2.495,38,5,5,3.7723577102699997
0.002,2.495,39,5,5,4.83713105384
0.002,2.495,4,5,5,1.71447566152
0.002,2.495,40,5,5,1.25053098434
0.002,2.495,41,5,5,1.34899891659
0.002,2.495,42,5,5,2.4879777987900003
0.002,2.495,43,5,5,4.10189830836
0.002,2.495,44,5,5,2.6671717948800002
0.002,2.495,45,5,5,2.57542275567
0.002,2.495,46,5,5,2.35967479288
0.002,2.495,47,5,5,1.7069688820299997
0.002,2.495,48,5,5,1.5202112620200001
0.002,2.495,49,5,5,1.07137637863
0.002,2.495,5,5,5,2.58569665042
0.002,2.495,50,5,5,0.765540618423
0.002,2.495,51,5,5,1.08396615568
0.002,2.495,52,5,5,2.6772762198
0.002,2.495,53,5,5,1.35498025962
0.002,2.495,54,5,5,1.65833028493
0.002,2.495,55,5,5,3.6877661954800005
0.002,2.495,56,5,5,5.49972557531
0.002,2.495,57,5,5,3.0046311897099995
0.002,2.495,58,5,5,1.8934573830099999
0.002,2.495,59,5,5,2.48870887563
0.002,2.495,6,5,5,4.80906737934
0.002,2.495,60,5,5,2.25725641228
0.002,2.495,61,5,5,1.26779577163
0.002,2.495,62,5,5,1.46316061408
0.002,2.495,63,5,5,1.6909826847799998
0.002,2.495,64,5,5,4.93241754508
0.002,2.495,65,5,5,3.82892409242
0.002,2.495,66,5,6,3.74323509075
0.002,2.495,67,5,5,1.18838976122
0.002,2.495,68,5,5,0.894399447299
0.002,2.495,69,5,5,0.937218062451
0.002,2.495,7,5,5,2.1914378196
0.002,2.495,70,5,5,1.63287669042
0.002,2.495,71,5,5,1.9837961720400004
0.002,2.495,72,5,5,1.9655395637400002
0.002,2.495,73,5,5,1.9401786425099998
0.002,2.495,74,5,5,2.28317441052
0.002,2.495,75,5,5,2.4239047113099996
0.002,2.495,76,5,5,1.72449224369
0.002,2.495,77,5,5,3.0794501851300002
0.002,2.495,78,5,5,0.9118920170460001
0.002,2.495,79,5,5,1.7559190004900003
0.002,2.495,8,5,5,4.62319059161
0.002,2.495,80,5,5,1.9896304775099998
0.002,2.495,81,5,5,1.96575080377
0.002,2.495,82,5,5,1.0924820472299999
0.002,2.495,83,5,5,1.3055964581100001
0.002,2.495,84,5,5,1.74086237461
0.002,2.495,85,5,5,3.2329274713
0.002,2.495,86,5,5,0.908453956857
0.002,2.495,87,5,5,2.28597918407
0.002,2.495,88,5,5,1.6541662124399998
0.002,2.495,89,5,5,1.9526393801099997
0.002,2.495,9,5,5,3.5422322299
0.002,2.495,90,5,5,1.02387775497
0.002,2.495,91,5,5,1.43569580306
0.002,2.495,92,5,5,2.90037001331
0.002,2.495,93,5,5,0.8306676451780001
0.002,2.495,94,5,5,1.78127696708
0.002,2.495,95,5,5,2.8447881712400003
0.002,2.495,96,5,5,1.38349056475
0.002,2.495,97,5,5,0.943285585335
0.002,2.495,98,5,5,2.7325804467699997
0.002,2.495,99,5,5,1.8862467594999999
0.002,2.7425,0,5,5,4.3045176520599995
0.002,2.7425,1,5,5,1.11790146809
0.002,2.7425,10,5,5,5.30298688362
0.002,2.7425,11,5,5,1.41555629761
0.002,2.7425,12,5,5,2.55760272985
0.002,2.7425,13,5,5,0.740606318844
0.002,2.7425,14,5,5,1.91343778713
0.002,2.7425,15,5,5,1.70651235428
0.002,2.7425,16,5,5,1.53074534999
0.002,2.7425,17,5,5,1.11006456195
0.002,2.7425,18,5,5,0.47637831378999995
0.002,2.7425,19,5,5,2.03819973228
0.002,2.7425,2,5,5,2.1179803278000002
0.002,2.7425,20,5,5,6.550940681769999
0.002,2.7425,21,5,5,1.8915511675099999
0.002,2.7425,22,5,5,7.2968947311
0.002,2.7425,23,5,5,1.92798232148
0.002,2.7425,24,5,5,4.4971798196199995
0.002,2.7425,25,5,5,2.44743569048
0.002,2.7425,26,5,5,1.36519932537
0.002,2.7425,27,5,5,1.2383498715799999
0.002,2.7425,28,5,5,0.981259297794
0.002,2.7425,29,5,5,4.15483238487
0.002,2.7425,3,5,5,1.51833875093
0.002,2.7425,30,5,5,1.54128005695
0.002,2.7425,31,5,5,2.66929535405
0.002,2.7425,32,5,5,1.9827417687400002
0.002,2.7425,33,5,5,4.60371978638
0.002,2.7425,34,5,5,1.74658383686
0.002,2.7425,35,5,5,2.200288011
0.002,2.7425,36,5,5,1.41648403221
0.002,2.7425,37,5,5,1.2439717338299998
0.002,2.7425,38,5,5,2.53741280604
0.002,2.7425,39,5,5,4.39659603933
0.002,2.7425,4,5,5,1.6934872739200002
0.002,2.7425,40,5,5,0.807421114985
0.002,2.7425,41,5,5,1.34525154347
0.002,2.7425,42,5,5,1.19226598157
0.002,2.7425,43,5,5,3.26308345305
0.002,2.7425,44,5,5,1.5091580423100002
0.002,2.7425,45,5,5,0.837232084285
0.002,2.7425,46,5,5,1.2431434086700002
0.002,2.7425,47,5,5,3.9268042533
0.002,2.7425,48,5,5,2.6332116561200003
0.002,2.7425,49,5,5,1.01953243419
0.002,2.7425,5,5,5,2.1929784164700004
0.002,2.7425,50,5,5,2.06003721615
0.002,2.7425,51,5,5,1.70201785894
0.002,2.7425,52,5,5,1.1070889200799998
0.002,2.7425,53,5,5,2.9679315491600002
0.002,2.7425,54,5,5,1.09925636315
0.002,2.7425,55,5,5,2.36815766906
0.002,2.7425,56,5,5,2.1809684439400003
0.002,2.7425,57,5,5,1.57226336626
0.002,2.7425,58,5,5,2.90736465657
0.002,2.7425,59,5,5,0.9828800511460001
0.002,2.7425,6,5,5,2.44032981765
0.002,2.7425,60,5,5,1.6002292691
0.002,2.7425,61,5,5,0.675845834618
0.002,2.7425,62,5,5,3.6835096313599998
0.002,2.7425,63,5,5,2.13561084055
0.002,2.7425,64,5,5,1.77357167233
0.002,2.7425,65,5,5,2.04262327058
0.002,2.7425,66,5,5,2.5054465057599997
0.002,2.7425,67,5,5,2.6967590618799995
0.002,2.7425,68,5,5,1.52715715396
0.002,2.7425,69,5,5,0.30955141614
0.002,2.7425,7,5,5,1.0834171560299999
0.002,2.7425,70,5,5,1.3636005768700001
0.002,2.7425,71,5,5,2.53169457595
0.002,2.7425,72,5,5,0.85123403678
0.002,2.7425,73,5,5,1.91832208349
0.002,2.7425,74,5,5,2.38315220463
0.002,2.7425,75,5,5,2.36668068129
0.002,2.7425,76,5,6,2.25843673955
0.002,2.7425,77,5,5,2.64103543951
0.002,2.7425,78,5,5,2.48682584248
0.002,2.7425,79,5,5,2.2621493149000003
0.002,2.7425,8,5,5,2.25928956496
0.002,2.7425,80,5,5,3.1566118301599997
0.002,2.7425,81,5,5,2.45796708741
0.002,2.7425,82,5,5,3.6265677931
0.002,2.7425,83,5,5,1.7621484846900002
0.002,2.7425,84,5,5,0.85727276159
0.002,2.7425,85,5,5,1.7679562172999999
0.002,2.7425,86,5,5,0.967800195986
0.002,2.7425,87,5,5,2.39881093012
0.002,2.7425,88,5,5,0.864803599349
0.002,2.7425,89,5,5,0.9486056010639999
0.002,2.7425,9,5,5,3.15803193849
0.002,2.7425,90,5,5,3.52148091741
0.002,2.7425,91,5,5,1.2534243247
0.002,2.7425,92,5,5,0.729840497942
0.002,2.7425,93,5,5,3.2728836572500004
0.002,2.7425,94,5,5,4.432183569009999
0.002,2.7425,95,5,5,2.45138195786
0.002,2.7425,96,5,5,3.6234666427099995
0.002,2.7425,97,5,5,2.16244991566
0.002,2.7425,98,5,5,3.8716181242900003
0.002,2.7425,99,5,5,1.35657953727
0.002,2.99,0,5,5,3.64626617999
0.002,2.99,1,5,5,3.23090334994
0.002,2.99,10,5,5,1.26310397256
0.002,2.99,11,5,5,1.71876427095
0.002,2.99,12,5,5,2.0879959946
0.002,2.99,13,5,5,4.38976312794
0.002,2.99,14,5,5,2.7317341335600003
0.002,2.99,15,5,5,0.7745750343889999
0.002,2.99,16,5,5,3.15347765131
0.002,2.99,17,5,5,3.62103270796
0.002,2.99,18,5,5,3.0128866854400003
0.002,2.99,19,5,5,0.8164581213490001
0.002,2.99,2,5,5,5.22955341554
0.002,2.99,20,5,5,1.35456387814
0.002,2.99,21,5,5,1.39124373255
0.002,2.99,22,5,6,1.9689727854499999
0.002,2.99,23,5,5,1.5854681416499998
0.002,2.99,24,5,5,0.8632664305040001
0.002,2.99,25,5,5,3.0984707984799997
0.002,2.99,26,5,5,0.744256046204
0.002,2.99,27,5,5,1.96758430692
0.002,2.99,28,5,5,3.0460897148400004
0.002,2.99,29,5,5,0.721463554231
0.002,2.99,3,5,5,3.3415680839599995
0.002,2.99,30,5,5,2.8314991595200003
0.002,2.99,31,5,5,3.48517011492
0.002,2.99,32,5,5,1.04034350063
0.002,2.99,33,6,6,3.44980523502
0.002,2.99,34,5,5,1.16977248301
0.002,2.99,35,5,5,3.2057855821
0.002,2.99,36,5,5,6.55624824287
0.002,2.99,37,5,5,3.7156955339
0.002,2.99,38,5,5,3.77200356371
0.002,2.99,39,5,5,1.67636562005
0.002,2.99,4,5,5,3.61369486556
0.002,2.99,40,5,5,2.07048860962
0.002,2.99,41,5,5,1.31486078762
0.002,2.99,42,5,5,3.334621261
0.002,2.99,43,5,5,1.45372561999
0.002,2.99,44,5,5,5.87603159801
0.002,2.99,45,5,5,2.23503507463
0.002,2.99,46,5,5,3.16428762256
0.002,2.99,47,5,5,2.8228879779400002
0.002,2.99,48,5,5,2.17790046495
0.002,2.99,49,5,5,0.754790283037
0.002,2.99,5,5,5,1.39359137945
0.002,2.99,50,5,5,3.1719891533899998
0.002,2.99,51,5,5,3.2158263878900004
0.002,2.99,52,5,5,1.18065441566
0.002,2.99,53,5,5,1.47207579139
0.002,2.99,54,5,5,0.990017821028
0.002,2.99,55,5,5,3.18276096372
0.002,2.99,56,5,5,2.36336596074
0.002,2.99,57,5,5,2.6149954829700004
0.002,2.99,58,6,6,1.61153234936
0.002,2.99,59,5,5,0.6926544593899999
0.002,2.99,6,5,5,2.26259195187
0.002,2.99,60,5,5,1.7176677522
0.002,2.99,61,5,5,1.53091932085
0.002,2.99,62,5,5,8.13605378035
0.002,2.99,63,5,5,1.4617895148500002
0.002,2.99,64,5,5,2.38162654756
0.002,2.99,65,5,5,1.7153729786399998
0.002,2.99,66,5,5,3.43398150424
0.002,2.99,67,5,5,1.08463119806
0.002,2.99,68,5,5,2.94724057384
0.002,2.99,69,5,5,3.44769380977
0.002,2.99,7,5,5,4.42837207429
0.002,2.99,70,5,5,2.2869418294
0.002,2.99,71,5,5,1.7294457051900003
0.002,2.99,72,5,5,2.6391048054499997
0.002,2.99,73,5,5,1.80067643727
0.002,2.99,74,5,5,2.16728565309
0.002,2.99,75,5,5,1.7652098622
0.002,2.99,76,5,5,1.5341493050200001
0.002,2.99,77,5,5,5.511976970009999
0.002,2.99,78,5,5,3.5218882733499997
0.002,2.99,79,5,5,1.25183848515
0.002,2.99,8,5,5,3.06662113307
0.002,2.99,80,5,5,2.4997194252400003
0.002,2.99,81,5,5,2.91038412343
0.002,2.99,82,5,5,4.27066122616
0.002,2.99,83,5,5,1.26267314486
0.002,2.99,84,5,5,2.18644198776
0.002,2.99,85,5,5,0.8240628309
0.002,2.99,86,5,5,0.820922866068
0.002,2.99,87,5,5,2.7269802608099996
0.002,2.99,88,5,5,2.1763477056
0.002,2.99,89,5,5,1.2344652010100001
0.002,2.99,9,5,5,0.956156116754
0.002,2.99,90,5,5,2.1381082683400003
0.002,2.99,91,5,5,4.76926449869
0.002,2.99,92,5,5,3.07365095113
0.002,2.99,93,5,5,5.018402212430001
0.002,2.99,94,5,5,2.14732650183
0.002,2.99,95,5,5,1.28375324465
0.002,2.99,96,5,5,5.41919629696
0.002,2.99,97,5,5,1.52858912914
0.002,2.99,98,5,5,3.6274028215800005
0.002,2.99,99,5,5,2.76071177682
0.15615,2.0,0,5,5,1.72961420433
0.15615,2.0,1,776,1852,11.197135324200001
0.15615,2.0,10,5,5,0.6071665855489999
0.15615,2.0,11,882,2558,11.3220272168
0.15615,2.0,12,5,5,1.42040569164
0.15615,2.0,13,734,1904,11.0422928449
0.15615,2.0,14,5,5,0.721221637527
0.15615,2.0,15,761,2250,11.7083231698
0.15615,2.0,16,5,5,1.62410853736
0.15615,2.0,17,850,2117,10.9078400396
0.15615,2.0,18,5,5,1.5684075103600001
0.15615,2.0,19,641,1808,9.204104733069999
0.15615,2.0,2,688,1729,12.211907827100001
0.15615,2.0,20,763,1949,15.1638279544
0.15615,2.0,21,5,7,2.16535818982
0.15615,2.0,22,673,1695,9.96002112853
0.15615,2.0,23,770,2095,9.572115112619999
0.15615,2.0,24,763,2048,9.57135292243
0.15615,2.0,25,5,5,4.22249862307
0.15615,2.0,26,6,9,1.9913146506400001
0.15615,2.0,27,5,5,0.8448360644499999
0.15615,2.0,28,856,2141,9.756407749860001
0.15615,2.0,29,615,1752,12.401046006800001
0.15615,2.0,3,5,5,0.802576595393
0.15615,2.0,30,838,2475,9.33887695534
0.15615,2.0,31,6,6,1.30887250215
0.15615,2.0,32,5,5,0.850789594792
0.15615,2.0,33,793,2205,10.037390992999999
0.15615,2.0,34,846,2264,11.751955518299999
0.15615,2.0,35,752,2062,11.0546846872
0.15615,2.0,36,5,6,5.42598072686
0.15615,2.0,37,877,2255,10.3329501133
0.15615,2.0,38,831,2045,10.4366472097
0.15615,2.0,39,790,1867,10.4991627514
0.15615,2.0,4,713,1823,11.60329532
0.15615,2.0,40,900,2053,8.111925173180001
0.15615,2.0,41,873,2820,11.302053750999999
0.15615,2.0,42,5,5,3.05514694043
0.15615,2.0,43,886,2190,11.1665051153
0.15615,2.0,44,779,2585,13.7725172009
0.15615,2.0,45,831,2278,11.343027559100001
0.15615,2.0,46,659,1906,11.97558319
0.15615,2.0,47,5,5,1.9800742167099998
0.15615,2.0,48,723,1951,10.210230279700001
0.15615,2.0,49,768,1974,13.174927370199999
0.15615,2.0,5,762,2136,9.684049674489998
0.15615,2.0,50,806,2008,12.9134246865
0.15615,2.0,51,826,2212,10.2714562983
0.15615,2.0,52,774,1874,10.012607232
0.15615,2.0,53,5,6,1.91227355373
0.15615,2.0,54,662,1775,13.265913814500001
0.15615,2.0,55,5,5,0.637017391321
0.15615,2.0,56,654,1697,15.7154601528
0.15615,2.0,57,832,2222,9.17056170653
0.15615,2.0,58,822,2057,9.01084634492
0.15615,2.0,59,5,5,3.2916347558599997
0.15615,2.0,6,5,5,1.24491538761
0.15615,2.0,60,5,5,2.2388174094299997
0.15615,2.0,61,835,2312,13.2390459282
0.15615,2.0,62,699,1865,10.1765997724
0.15615,2.0,63,852,2071,8.2651992053
0.15615,2.0,64,816,2003,11.5158210712
0.15615,2.0,65,693,1898,11.781847665999999
0.15615,2.0,66,772,2173,12.176310293199998
0.15615,2.0,67,743,1961,9.15497354285
0.15615,2.0,68,862,2182,13.7289754835
0.15615,2.0,69,751,2026,10.3042809416
0.15615,2.0,7,689,1922,11.276263516099998
0.15615,2.0,70,669,1769,10.3498221481
0.15615,2.0,71,846,2364,11.882668064
0.15615,2.0,72,6,6,3.10337444427
0.15615,2.0,73,828,2075,12.3522898545
0.15615,2.0,74,786,2221,10.164404314299999
0.15615,2.0,75,5,5,1.0735672422
0.15615,2.0,76,5,5,1.44323466331
0.15615,2.0,77,767,2022,10.6552137783
0.15615,2.0,78,743,2197,12.925836369
0.15615,2.0,79,6,7,3.2853592027099996
0.15615,2.0,8,5,7,3.03041858769
0.15615,2.0,80,792,2049,12.258245493699999
0.15615,2.0,81,880,2460,9.56602808281
0.15615,2.0,82,799,2448,12.1958291622
0.15615,2.0,83,5,6,2.53987398246
0.15615,2.0,84,810,2230,11.1590161413
0.15615,2.0,85,788,2131,9.37760759132
0.15615,2.0,86,5,5,1.5780502201
0.15615,2.0,87,841,2114,11.0869804652
0.15615,2.0,88,5,6,1.7418351770700002
0.15615,2.0,89,596,1625,11.807348093900002
0.15615,2.0,9,806,2327,10.0437475854
0.15615,2.0,90,5,5,3.74013133866
0.15615,2.0,91,762,2002,11.9045321947
0.15615,2.0,92,909,2545,9.288312866639998
0.15615,2.0,93,871,2043,9.027746385
0.15615,2.0,94,866,2012,9.90966220776
0.15615,2.0,95,472,1381,11.687185122699999
0.15615,2.0,96,719,2057,10.822063934600001
0.15615,2.0,97,5,5,1.3617672439700002
0.15615,2.0,98,819,2106,11.1072377303
0.15615,2.0,99,549,1563,11.1396801627
0.15615,2.2475,0,5,5,2.11683113059
0.15615,2.2475,1,7,8,3.22878106421
0.15615,2.2475,10,299,910,11.3168411654
0.15615,2.2475,11,6,8,1.5466079968200002
0.15615,2.2475,12,6,6,1.80376115182
0.15615,2.2475,13,5,5,2.4736268032599997
0.15615,2.2475,14,5,5,1.05550575035
0.15615,2.2475,15,5,6,2.99244706951
0.15615,2.2475,16,6,8,3.4679138515699997
0.15615,2.2475,17,341,1248,15.016573355799999
0.15615,2.2475,18,260,1108,12.9489460341
0.15615,2.2475,19,5,5,0.760455138418
0.15615,2.2475,2,5,6,1.40527713983
0.15615,2.2475,20,328,955,11.9731172846
0.15615,2.2475,21,7,12,4.99087802581
0.15615,2.2475,22,5,5,1.6815429540600002
0.15615,2.2475,23,5,5,1.61559746269
0.15615,2.2475,24,6,7,1.3161454067799998
0.15615,2.2475,25,394,1119,13.1236007593
0.15615,2.2475,26,7,8,3.8815489269800003
0.15615,2.2475,27,5,5,1.7579708680200001
0.15615,2.2475,28,5,10,2.70294030576
0.15615,2.2475,29,7,10,2.65285716053
0.15615,2.2475,3,262,1078,10.651744108799999
