Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.11,5,1,1,0.271337571875
0.002,2.11,50,3,4,1.18828142141
0.002,2.11,51,3,3,2.34819726178
0.002,2.11,52,2,2,1.08464033791
0.002,2.11,53,3,4,2.82576206475
0.002,2.11,54,5,7,2.91889866294
0.002,2.11,55,3,3,3.9645701288099997
0.002,2.11,56,2,2,1.9492489384099998
0.002,2.11,57,1,1,0.0197218430282
0.002,2.11,58,1,1,0.0218359762754
0.002,2.11,59,3,4,1.6646384592399999
0.002,2.11,6,1,1,0.240504193094
0.002,2.11,60,1,1,0.0235992284256
0.002,2.11,61,2,2,1.51260994262
0.002,2.11,62,1,1,0.0237169206267
0.002,2.11,63,2,2,0.818375185675
0.002,2.11,64,1,1,0.0661413346646
0.002,2.11,65,1,1,0.056969208066999996
0.002,2.11,66,3,4,2.12119176863
0.002,2.11,67,7,14,7.89642271149
0.002,2.11,68,1,1,0.607955716991
0.002,2.11,69,7,13,7.399526001810001
0.002,2.11,7,1,1,1.1901794006200002
0.002,2.11,70,1,1,0.0732989133023
0.002,2.11,71,4,9,4.973283582480001
0.002,2.11,72,7,9,3.3760441098299996
0.002,2.11,73,3,3,1.4594611643900002
0.002,2.11,74,6,9,5.01840923075
0.002,2.11,75,2,2,1.7493743392299999
0.002,2.11,76,2,2,2.39491596002
0.002,2.11,77,1,1,0.059595420396099996
0.002,2.11,78,2,3,2.18434853214
0.002,2.11,79,2,3,0.42089209851899995
0.002,2.11,8,3,4,0.8721498248890001
0.002,2.11,80,3,4,1.73208526241
0.002,2.11,81,3,4,0.9290803737860001
0.002,2.11,82,5,8,3.7762587235400003
0.002,2.11,83,3,3,2.60834587876
0.002,2.11,84,1,1,0.07480699102749999
0.002,2.11,85,1,1,0.025913637509499998
0.002,2.11,86,1,1,0.46470222668600003
0.002,2.11,87,3,4,2.59344540792
0.002,2.11,88,2,2,1.2124363127
0.002,2.11,89,3,4,2.82083603458
0.002,2.11,9,1,1,2.49335777962
0.002,2.11,90,2,3,1.57412209586
0.002,2.11,91,1,1,0.23383932027899998
0.002,2.11,92,2,2,1.29746146321
0.002,2.11,93,3,3,1.19358556791
0.002,2.11,94,1,1,0.09476244547710001
0.002,2.11,95,5,11,4.638395644719999
0.002,2.11,96,6,10,1.8268863550999999
0.002,2.11,97,8,15,4.228826597059999
0.002,2.11,98,5,7,1.6458359008
0.002,2.11,99,2,2,0.40960924321099995
0.002,2.22,0,1,1,0.21075960075300001
0.002,2.22,1,1,1,0.0575825824355
0.002,2.22,10,1,1,0.176261181523
0.002,2.22,11,2,2,2.63705838281
0.002,2.22,12,1,1,0.00547492970835
0.002,2.22,13,1,1,0.0667791131919
0.002,2.22,14,2,2,0.9235919756640001
0.002,2.22,15,1,1,0.187037277535
0.002,2.22,16,1,1,1.09044706443
0.002,2.22,17,3,3,2.67873655961
0.002,2.22,18,3,3,2.12473679451
0.002,2.22,19,1,1,0.497095932952
0.002,2.22,2,4,10,5.988017298169999
0.002,2.22,20,5,6,1.18910003485
0.002,2.22,21,1,1,0.14946151244699998
0.002,2.22,22,3,3,1.74238562975
0.002,2.22,23,1,1,0.115320991432
0.002,2.22,24,5,11,4.67707072023
0.002,2.22,25,3,3,3.30202993958
0.002,2.22,26,1,1,0.463319114348
0.002,2.22,27,1,1,0.0201660226414
0.002,2.22,28,1,1,0.414164500941
0.002,2.22,29,3,3,1.67775085509
0.002,2.22,3,2,2,3.35789559536
0.002,2.22,30,1,1,0.277117911349
0.002,2.22,31,1,1,0.040564583832400004
0.002,2.22,32,1,1,0.061992159581
0.002,2.22,33,2,2,0.341511409901
0.002,2.22,34,2,2,2.68950193886
0.002,2.22,35,1,1,0.288206270314
0.002,2.22,36,2,2,0.8600721691650001
0.002,2.22,37,1,1,1.0271493780399998
0.002,2.22,38,1,1,0.671358978934
0.002,2.22,39,1,1,0.0300105012237
0.002,2.22,4,6,10,4.859503286730001
0.002,2.22,40,1,1,0.40970238680699994
0.002,2.22,41,2,3,1.52992007067
0.002,2.22,42,3,4,4.37346236751
0.002,2.22,43,1,1,1.45903632344
0.002,2.22,44,3,4,3.1000699945599997
0.002,2.22,45,1,1,0.41856957286200003
0.002,2.22,46,3,4,2.4481322943599997
0.002,2.22,47,5,11,3.7811321707
0.002,2.22,48,1,1,0.025464540060499998
0.002,2.22,49,1,1,0.381467584765
0.002,2.22,5,1,1,0.440804534119
0.002,2.22,50,1,1,0.326897482915
0.002,2.22,51,3,3,2.0204366558599998
0.002,2.22,52,1,1,0.116217958589
0.002,2.22,53,1,1,0.014490819062299999
0.002,2.22,54,1,1,1.40867885658
0.002,2.22,55,1,1,0.26193095488
0.002,2.22,56,2,2,2.1550706538499997
0.002,2.22,57,2,3,1.8048849247499998
0.002,2.22,58,3,3,2.92758322032
0.002,2.22,59,2,3,1.96980881097
0.002,2.22,6,3,3,1.5732949803999998
0.002,2.22,60,4,6,4.77996747659
0.002,2.22,61,5,8,6.78671778609
0.002,2.22,62,3,3,1.8482491695599996
0.002,2.22,63,4,5,2.35890479752
0.002,2.22,64,3,4,2.0443956653299997
0.002,2.22,65,3,4,2.62429269664
0.002,2.22,66,2,2,1.39020160447
0.002,2.22,67,1,1,0.173987959036
0.002,2.22,68,6,6,4.10409703513
0.002,2.22,69,1,1,0.667696098584
0.002,2.22,7,1,1,0.5197362897410001
0.002,2.22,70,4,4,1.4023766915600002
0.002,2.22,71,1,1,0.30742843384199997
0.002,2.22,72,1,1,1.4040374133000002
0.002,2.22,73,1,1,0.209191222113
0.002,2.22,74,1,1,0.8950560442509999
0.002,2.22,75,2,2,0.696452782733
0.002,2.22,76,1,1,0.613028641551
0.002,2.22,77,1,1,0.38715189783
0.002,2.22,78,1,1,1.34300706033
0.002,2.22,79,7,7,4.30191231515
0.002,2.22,8,4,4,2.14730106258
0.002,2.22,80,1,1,0.193463100504
0.002,2.22,81,2,2,1.54497089843
0.002,2.22,82,2,2,0.8251548183399999
0.002,2.22,83,2,2,1.2685996473299999
0.002,2.22,84,1,1,0.600662196471
0.002,2.22,85,1,1,0.22694834571
0.002,2.22,86,2,2,2.91889715758
0.002,2.22,87,3,5,3.0651506474400003
0.002,2.22,88,1,1,0.22468411005800001
0.002,2.22,89,1,1,0.051798871601599995
0.002,2.22,9,2,3,1.1562886068
0.002,2.22,90,1,1,1.83892977503
0.002,2.22,91,2,2,1.02762865202
0.002,2.22,92,1,1,0.42403487544699997
0.002,2.22,93,3,5,0.992686018855
0.002,2.22,94,1,1,0.5343876814490001
0.002,2.22,95,5,5,1.16784503481
0.002,2.22,96,1,1,0.252755691458
0.002,2.22,97,1,1,0.0520318422492
0.002,2.22,98,2,2,4.22608317884
0.002,2.22,99,1,1,0.09625420709889998
0.002,2.33,0,2,2,2.32953432926
0.002,2.33,1,2,2,1.4943123601600001
0.002,2.33,10,2,2,2.18354165152
0.002,2.33,11,2,3,0.954282579339
0.002,2.33,12,1,1,0.9552734544920001
0.002,2.33,13,1,1,0.662630879291
0.002,2.33,14,1,1,0.217815812923
0.002,2.33,15,1,1,0.157151450712
0.002,2.33,16,2,2,4.17945618759
0.002,2.33,17,2,2,0.5375549599189999
0.002,2.33,18,2,2,3.1814724240900003
0.002,2.33,19,1,1,0.529622503407
0.002,2.33,2,2,2,4.9254547650900005
0.002,2.33,20,2,2,1.54917849348
0.002,2.33,21,4,4,5.63317846357
0.002,2.33,22,1,1,0.768270502258
0.002,2.33,23,3,7,5.15320680383
0.002,2.33,24,3,3,3.9550511416300003
0.002,2.33,25,1,1,1.17842360432
0.002,2.33,26,3,3,0.906941743545
0.002,2.33,27,2,2,1.32485708213
0.002,2.33,28,1,1,0.521613285995
0.002,2.33,29,2,2,0.685516829692
0.002,2.33,3,2,2,2.38546713334
0.002,2.33,30,2,3,4.16146916058
0.002,2.33,31,1,1,0.452159005505
0.002,2.33,32,1,1,0.555924683479
0.002,2.33,33,1,1,1.01359347722
0.002,2.33,34,2,2,1.33389394177
0.002,2.33,35,1,1,1.1050392964700002
0.002,2.33,36,1,1,0.26398848376999995
0.002,2.33,37,3,4,2.71641599984
0.002,2.33,38,2,2,0.749423954589
0.002,2.33,39,1,1,0.3182278291
0.002,2.33,4,1,1,0.09677730874080001
0.002,2.33,40,2,2,2.69896963893
0.002,2.33,41,2,2,1.77293500428
0.002,2.33,42,1,1,0.291352342005
0.002,2.33,43,3,3,2.2821709186200003
0.002,2.33,44,4,6,3.7826397809099994
0.002,2.33,45,1,1,1.25616994631
0.002,2.33,46,1,1,0.688705332295
0.002,2.33,47,1,1,0.253987570435
0.002,2.33,48,1,1,0.17607998698600003
0.002,2.33,49,3,4,1.21102548866
0.002,2.33,5,2,2,2.61699976654
0.002,2.33,50,2,2,1.08760088245
0.002,2.33,51,1,1,2.42280864882
0.002,2.33,52,2,2,1.31417034306
0.002,2.33,53,5,9,5.48508973024
0.002,2.33,54,1,1,1.59379508553
0.002,2.33,55,1,1,0.0846603155872
0.002,2.33,56,1,1,0.316899378465
0.002,2.33,57,2,2,0.654752506363
0.002,2.33,58,1,1,0.608571907085
0.002,2.33,59,1,1,0.0211617335128
0.002,2.33,6,3,4,2.28243413435
0.002,2.33,60,3,3,1.6585307255200001
0.002,2.33,61,2,2,3.88856967106
0.002,2.33,62,1,1,0.21531771911699998
0.002,2.33,63,1,1,0.286256362122
0.002,2.33,64,2,2,2.44239847281
0.002,2.33,65,1,1,0.642956603423
0.002,2.33,66,1,1,0.317831129552
0.002,2.33,67,1,1,0.154903264736
0.002,2.33,68,2,2,1.62977028096
0.002,2.33,69,2,2,2.9615416521399998
0.002,2.33,7,1,1,0.41716561094899995
0.002,2.33,70,1,1,0.44867359033200005
0.002,2.33,71,1,1,0.767603823353
0.002,2.33,72,1,1,0.12625026459799998
0.002,2.33,73,1,1,0.34669005438600003
0.002,2.33,74,1,1,0.058079620424499996
0.002,2.33,75,2,2,0.551121642181
0.002,2.33,76,3,3,4.819282649040001
0.002,2.33,77,4,4,1.5523750088400001
0.002,2.33,78,1,1,1.2991977825299998
0.002,2.33,79,2,2,5.85738292429
0.002,2.33,8,3,4,1.40574874463
0.002,2.33,80,3,3,1.08972215031
0.002,2.33,81,1,1,1.42058177389
0.002,2.33,82,1,1,0.7357107114939999
0.002,2.33,83,2,3,4.92493374405
0.002,2.33,84,1,1,0.327035050147
0.002,2.33,85,3,4,2.98892902739
0.002,2.33,86,2,2,0.559574535105
0.002,2.33,87,1,1,0.975397644875
0.002,2.33,88,1,1,0.08379780740869999
0.002,2.33,89,2,2,1.0953991874
0.002,2.33,9,1,1,0.235858441869
0.002,2.33,90,1,1,0.500534883829
0.002,2.33,91,2,2,3.5224359057199996
0.002,2.33,92,2,2,2.4054204307
0.002,2.33,93,1,1,0.444022290792
0.002,2.33,94,6,6,4.40475369315
0.002,2.33,95,1,1,0.0225598098082
0.002,2.33,96,1,1,0.0438607046615
0.002,2.33,97,2,3,2.44225098366
0.002,2.33,98,1,1,1.95433912687
0.002,2.33,99,1,1,0.619361119059
0.002,2.44,0,2,2,1.0086929366500001
0.002,2.44,1,2,2,2.1800354628200003
0.002,2.44,10,1,1,2.33056560012
0.002,2.44,11,1,1,0.190496933117
0.002,2.44,12,1,1,0.311211510097
0.002,2.44,13,1,1,0.204726391159
0.002,2.44,14,2,3,2.34315999368
0.002,2.44,15,2,2,2.02954406746
0.002,2.44,16,1,1,0.43349661967299996
0.002,2.44,17,1,1,0.006128758466350001
0.002,2.44,18,2,2,0.802573689248
0.002,2.44,19,1,1,1.0999698421200002
0.002,2.44,2,2,2,0.745242606047
0.002,2.44,20,1,1,1.0363377545999999
0.002,2.44,21,1,1,0.976067227757
0.002,2.44,22,1,1,0.046745140063
0.002,2.44,23,2,2,1.0475561036399998
0.002,2.44,24,1,1,0.289802543011
0.002,2.44,25,1,1,0.103880275761
0.002,2.44,26,1,1,0.366555410817
0.002,2.44,27,1,1,0.384433793606
0.002,2.44,28,1,1,0.0590380838024
0.002,2.44,29,1,1,0.10522558599099999
0.002,2.44,3,2,2,1.51537902104
0.002,2.44,30,4,5,2.19378937778
0.002,2.44,31,2,2,1.0023967786799999
0.002,2.44,32,2,2,0.794190256184
0.002,2.44,33,3,3,2.81596892391
0.002,2.44,34,1,1,0.385616768949
0.002,2.44,35,1,1,0.379988433546
0.002,2.44,36,3,3,3.36340595107
0.002,2.44,37,3,4,3.7705247150599996
0.002,2.44,38,1,1,0.267931609999
0.002,2.44,39,1,1,4.412200102130001
0.002,2.44,4,2,3,5.4897093338100005
0.002,2.44,40,2,2,0.26291017548
0.002,2.44,41,2,2,1.9732813742
0.002,2.44,42,1,1,0.5136243105030001
0.002,2.44,43,1,1,0.153804629425
0.002,2.44,44,4,5,1.11870366541
0.002,2.44,45,3,3,1.14787864472
0.002,2.44,46,1,1,0.123127367785
0.002,2.44,47,2,2,0.532269312874
0.002,2.44,48,1,1,0.114116579221
0.002,2.44,49,1,1,0.581260824403
0.002,2.44,5,1,1,0.12493426384000002
0.002,2.44,50,1,1,0.172567611171
0.002,2.44,51,1,1,0.750764751857
0.002,2.44,52,3,3,2.1277340798199997
0.002,2.44,53,1,1,0.1992286659
0.002,2.44,54,1,1,0.7616911106559999
0.002,2.44,55,3,3,2.3388074220200004
0.002,2.44,56,1,1,0.298056958885
0.002,2.44,57,1,1,1.03382065044
0.002,2.44,58,3,4,5.536175955040001
0.002,2.44,59,1,1,0.07161576189089999
0.002,2.44,6,1,1,0.00982933050008
0.002,2.44,60,3,4,3.20522832148
0.002,2.44,61,2,2,0.578554554516
0.002,2.44,62,1,1,0.226072721978
0.002,2.44,63,1,1,0.160329834994
0.002,2.44,64,2,2,0.68927184159
0.002,2.44,65,1,1,0.34285440917300003
0.002,2.44,66,1,1,0.676459656066
0.002,2.44,67,1,1,0.189451839194
0.002,2.44,68,1,1,0.248848887735
0.002,2.44,69,2,3,1.6920867709399998
0.002,2.44,7,1,1,0.182163230446
0.002,2.44,70,3,3,2.56369504374
0.002,2.44,71,4,4,4.92581281039
0.002,2.44,72,2,3,3.41807557109
0.002,2.44,73,1,1,0.43630093985699997
0.002,2.44,74,1,1,0.43582200435699997
0.002,2.44,75,1,1,0.184603280026
0.002,2.44,76,1,1,0.187782934725
0.002,2.44,77,3,3,2.9426424393599997
0.002,2.44,78,3,3,2.5861509903799997
0.002,2.44,79,1,1,0.941745965036
0.002,2.44,8,1,1,1.0531659852
0.002,2.44,80,1,1,0.181492501925
0.002,2.44,81,2,2,0.9568151286650001
0.002,2.44,82,1,1,1.3879130337
0.002,2.44,83,2,2,4.3447630771900005
0.002,2.44,84,2,2,0.948702257354
0.002,2.44,85,2,2,0.991992688273
0.002,2.44,86,1,1,0.48852961374
0.002,2.44,87,2,2,1.09442247441
0.002,2.44,88,1,1,0.111320595846
0.002,2.44,89,2,2,1.77174268602
0.002,2.44,9,2,2,1.60991656185
0.002,2.44,90,3,3,2.1911689832900003
0.002,2.44,91,1,1,0.428544411799
0.002,2.44,92,1,1,0.22732267065499998
0.002,2.44,93,2,3,3.57398509486
0.002,2.44,94,1,1,0.272873326708
0.002,2.44,95,1,1,0.38741370474799997
0.002,2.44,96,2,2,1.81451526878
0.002,2.44,97,2,2,2.38572099523
0.002,2.44,98,1,1,0.463507585364
0.002,2.44,99,1,1,0.632864909097
0.002,2.5500000000000003,0,1,1,0.446490407878
0.002,2.5500000000000003,1,1,1,0.422533661118
0.002,2.5500000000000003,10,2,2,3.19603231005
0.002,2.5500000000000003,11,1,1,0.997713011243
0.002,2.5500000000000003,12,1,1,0.604608280231
0.002,2.5500000000000003,13,1,1,1.0696812689
0.002,2.5500000000000003,14,3,3,4.90653468072
0.002,2.5500000000000003,15,2,2,3.37021670286
0.002,2.5500000000000003,16,2,2,5.4216712964600005
0.002,2.5500000000000003,17,1,1,0.17672106305100002
0.002,2.5500000000000003,18,1,1,1.72532642785
0.002,2.5500000000000003,19,2,2,1.5992648417200002
0.002,2.5500000000000003,2,1,1,1.22029273056
0.002,2.5500000000000003,20,1,1,0.9343379725450001
0.002,2.5500000000000003,21,2,2,1.5335245695200002
0.002,2.5500000000000003,22,1,1,0.425648002938
0.002,2.5500000000000003,23,4,5,4.94613199548
0.002,2.5500000000000003,24,1,1,0.9366459799529999
0.002,2.5500000000000003,25,1,1,0.465876355499
0.002,2.5500000000000003,26,1,1,1.20256823376
0.002,2.5500000000000003,27,2,2,0.44524946283399996
0.002,2.5500000000000003,28,2,2,0.5731550165
0.002,2.5500000000000003,29,1,1,1.18387257609
0.002,2.5500000000000003,3,1,1,0.7896040974840001
0.002,2.5500000000000003,30,1,1,0.058400956347500005
0.002,2.5500000000000003,31,1,1,0.281446389559
0.002,2.5500000000000003,32,1,1,0.712325736942
0.002,2.5500000000000003,33,1,1,0.0481241682842
0.002,2.5500000000000003,34,1,1,0.846413906899
0.002,2.5500000000000003,35,1,1,0.13576217223099998
0.002,2.5500000000000003,36,1,1,0.501078575998
0.002,2.5500000000000003,37,1,1,0.47999515421000005
0.002,2.5500000000000003,38,2,2,0.7829476261689999
0.002,2.5500000000000003,39,1,1,0.11051789403699999
0.002,2.5500000000000003,4,2,2,1.67046919335
0.002,2.5500000000000003,40,2,2,0.406019192085
0.002,2.5500000000000003,41,2,2,0.321371195858
0.002,2.5500000000000003,42,3,3,2.0648211526900004
0.002,2.5500000000000003,43,1,1,0.408980932086
0.002,2.5500000000000003,44,1,1,0.297982418386
0.002,2.5500000000000003,45,1,1,0.494516393268
0.002,2.5500000000000003,46,1,1,0.0129535357495
0.002,2.5500000000000003,47,1,1,1.35876117811
0.002,2.5500000000000003,48,1,1,2.57754477751
0.002,2.5500000000000003,49,2,2,2.92111232876
0.002,2.5500000000000003,5,1,1,0.414295668135
0.002,2.5500000000000003,50,1,1,0.48156995419799997
0.002,2.5500000000000003,51,1,1,0.889546677383
0.002,2.5500000000000003,52,1,1,0.0761619026163
0.002,2.5500000000000003,53,1,1,1.2149861129200001
0.002,2.5500000000000003,54,1,1,0.442880529356
0.002,2.5500000000000003,55,2,2,0.7652609317479999
0.002,2.5500000000000003,56,1,1,0.805309925582
0.002,2.5500000000000003,57,2,2,1.5240466687099998
0.002,2.5500000000000003,58,1,1,0.650681201558
0.002,2.5500000000000003,59,2,2,2.4696240165
0.002,2.5500000000000003,6,1,1,0.37068943924900005
0.002,2.5500000000000003,60,1,1,0.097754146587
0.002,2.5500000000000003,61,1,1,1.17151241026
0.002,2.5500000000000003,62,1,1,1.04790346845
0.002,2.5500000000000003,63,2,2,2.8738213466799998
0.002,2.5500000000000003,64,1,1,0.900088866357
0.002,2.5500000000000003,65,1,1,0.734757421709
0.002,2.5500000000000003,66,1,1,0.423975771925
0.002,2.5500000000000003,67,1,1,0.257451578119
0.002,2.5500000000000003,68,2,2,0.672459608442
0.002,2.5500000000000003,69,1,1,0.391894757637
0.002,2.5500000000000003,7,1,1,0.017774625049
0.002,2.5500000000000003,70,1,1,0.145309572304
0.002,2.5500000000000003,71,3,4,1.92782569602
0.002,2.5500000000000003,72,1,1,1.4934621206999998
0.002,2.5500000000000003,73,1,1,0.793882434342
0.002,2.5500000000000003,74,1,1,0.08838898778550001
0.002,2.5500000000000003,75,1,1,0.0672650769675
0.002,2.5500000000000003,76,1,1,0.751364853682
0.002,2.5500000000000003,77,1,1,0.599707083906
0.002,2.5500000000000003,78,1,1,0.289638942786
0.002,2.5500000000000003,79,2,2,3.08330435597
0.002,2.5500000000000003,8,1,1,0.71500151177
0.002,2.5500000000000003,80,1,1,0.225749011518
0.002,2.5500000000000003,81,1,1,0.76286350088
0.002,2.5500000000000003,82,2,2,0.5077358525519999
0.002,2.5500000000000003,83,1,1,0.290471353513
0.002,2.5500000000000003,84,2,2,3.44779643079
0.002,2.5500000000000003,85,1,1,0.299279187439
0.002,2.5500000000000003,86,3,3,3.64718642746
0.002,2.5500000000000003,87,1,1,1.3945542210100002
0.002,2.5500000000000003,88,2,2,1.4926293033899998
0.002,2.5500000000000003,89,1,1,1.8399765390599998
0.002,2.5500000000000003,9,1,1,0.481324922303
0.002,2.5500000000000003,90,1,1,0.046982074252
0.002,2.5500000000000003,91,1,1,0.183526917456
0.002,2.5500000000000003,92,1,1,0.580632727072
0.002,2.5500000000000003,93,3,4,3.25254307726
0.002,2.5500000000000003,94,1,1,0.36327666177100004
0.002,2.5500000000000003,95,1,1,1.06878030766
0.002,2.5500000000000003,96,1,1,0.149801723421
0.002,2.5500000000000003,97,1,1,0.0652396696674
0.002,2.5500000000000003,98,1,1,2.83940168212
0.002,2.5500000000000003,99,2,2,1.28665871306
0.002,2.66,0,1,1,2.16235848181
0.002,2.66,1,2,2,3.0620493278400005
0.002,2.66,10,1,1,0.771856398382
0.002,2.66,11,1,1,0.7386434140770001
0.002,2.66,12,3,5,3.16990553482
0.002,2.66,13,2,3,4.505539639119999
0.002,2.66,14,1,1,0.413776346659
0.002,2.66,15,5,5,3.7859855034900005
0.002,2.66,16,1,1,0.76540568712
0.002,2.66,17,1,1,0.542768069647
0.002,2.66,18,2,2,1.4756647586200002
0.002,2.66,19,1,1,1.36792609113
0.002,2.66,2,1,1,0.8830008537
0.002,2.66,20,2,2,1.53126972488
0.002,2.66,21,1,1,0.919504050854
0.002,2.66,22,1,1,0.001079482035
0.002,2.66,23,1,1,0.99451915453
0.002,2.66,24,3,3,2.67015618845
