Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.2475,97,5,5,5.526922582209999
0.002,2.2475,98,5,5,3.09178967515
0.002,2.2475,99,5,5,2.0718962079099996
0.002,2.495,0,5,5,0.8812608798530001
0.002,2.495,1,5,5,1.96455501844
0.002,2.495,10,5,5,2.43896206681
0.002,2.495,11,5,5,2.35872639691
0.002,2.495,12,5,5,2.89517929639
0.002,2.495,13,5,5,2.51018450081
0.002,2.495,14,5,5,1.28441265731
0.002,2.495,15,5,5,3.02813287606
0.002,2.495,16,5,5,3.0590722944300004
0.002,2.495,17,5,5,3.3486771135900004
0.002,2.495,18,5,5,1.28214306377
0.002,2.495,19,5,5,2.1171948987
0.002,2.495,2,5,5,2.13551406444
0.002,2.495,20,5,5,3.9163409032999996
0.002,2.495,21,5,5,2.00616355275
0.002,2.495,22,5,5,1.64097505796
0.002,2.495,23,5,5,2.65843758224
0.002,2.495,24,5,5,0.975374888286
0.002,2.495,25,5,5,1.3387362196100001
0.002,2.495,26,5,5,2.1538267841
0.002,2.495,27,5,5,3.9352289225300003
0.002,2.495,28,5,5,1.22958015401
0.002,2.495,29,5,6,2.20717974148
0.002,2.495,3,5,5,1.8745592936400002
0.002,2.495,30,5,5,1.5874204024899998
0.002,2.495,31,5,5,0.959394640547
0.002,2.495,32,5,5,1.79834555949
0.002,2.495,33,5,5,1.7003061523700003
0.002,2.495,34,5,5,2.7314906686400002
0.002,2.495,35,5,6,1.87841788618
0.002,2.495,36,5,5,3.01238129316
0.002,2.495,37,5,5,2.66712588122
0.002,2.495,38,5,5,2.64546105882
0.002,2.495,39,5,5,4.5092553889
0.002,2.495,4,5,5,1.8138957332199999
0.002,2.495,40,5,5,1.85390703625
0.002,2.495,41,5,5,2.36287058978
0.002,2.495,42,5,5,3.02487137983
0.002,2.495,43,5,5,1.8553242184
0.002,2.495,44,5,5,2.4215401346200003
0.002,2.495,45,5,5,1.9862007519
0.002,2.495,46,5,5,4.13682596232
0.002,2.495,47,5,5,2.90952381138
0.002,2.495,48,5,5,1.07728830935
0.002,2.495,49,5,5,1.75096281428
0.002,2.495,5,5,5,4.61563036682
0.002,2.495,50,5,5,1.59445858834
0.002,2.495,51,5,5,0.685715952316
0.002,2.495,52,5,5,0.822610636382
0.002,2.495,53,5,5,2.1624416428799997
0.002,2.495,54,5,5,2.08944800708
0.002,2.495,55,5,5,2.06138823016
0.002,2.495,56,5,5,1.7764132106000001
0.002,2.495,57,5,5,3.9200006886699996
0.002,2.495,58,5,5,2.46634640799
0.002,2.495,59,5,5,3.5277501758099996
0.002,2.495,6,5,5,1.53787738248
0.002,2.495,60,5,5,1.582929398
0.002,2.495,61,5,5,2.18938221837
0.002,2.495,62,5,5,1.79648621284
0.002,2.495,63,5,5,1.08502662838
0.002,2.495,64,5,5,1.0532006437299999
0.002,2.495,65,5,5,1.0559044770000001
0.002,2.495,66,5,5,2.80270516684
0.002,2.495,67,5,5,2.6215799779599998
0.002,2.495,68,5,5,1.0186030445
0.002,2.495,69,5,5,1.9341554104599998
0.002,2.495,7,5,5,1.81465023444
0.002,2.495,70,5,5,3.5646136773800006
0.002,2.495,71,5,5,1.21600809879
0.002,2.495,72,5,5,1.5360328725999999
0.002,2.495,73,5,5,1.36231485744
0.002,2.495,74,5,5,0.670296207067
0.002,2.495,75,5,5,1.69188351991
0.002,2.495,76,5,5,1.95478199843
0.002,2.495,77,5,5,3.5586526830800005
0.002,2.495,78,5,5,1.6408511805200001
0.002,2.495,79,5,5,0.9904387698970001
0.002,2.495,8,5,5,0.647781712528
0.002,2.495,80,5,5,0.692228532095
0.002,2.495,81,5,6,5.29184076426
0.002,2.495,82,5,5,2.9831956044099996
0.002,2.495,83,5,5,4.0422810178
0.002,2.495,84,5,5,1.3247074213299999
0.002,2.495,85,5,5,1.73541168325
0.002,2.495,86,5,5,2.9780367800599996
0.002,2.495,87,5,5,2.08400649401
0.002,2.495,88,5,5,1.04714686896
0.002,2.495,89,5,5,1.2129840740200002
0.002,2.495,9,5,5,4.05154652454
0.002,2.495,90,5,6,3.0496755790599996
0.002,2.495,91,5,5,0.582730219931
0.002,2.495,92,5,5,3.99905416441
0.002,2.495,93,5,5,0.9873464471150001
0.002,2.495,94,5,5,4.569681759
0.002,2.495,95,5,5,3.73238052395
0.002,2.495,96,5,5,2.8873695739
0.002,2.495,97,5,5,2.6118628725299997
0.002,2.495,98,5,5,1.5757686523199999
0.002,2.495,99,5,5,1.5191162784999999
0.002,2.7425,0,5,5,3.35261976161
0.002,2.7425,1,5,5,2.47897232773
0.002,2.7425,10,5,5,1.14849166485
0.002,2.7425,11,5,5,3.9087947243400003
0.002,2.7425,12,5,5,1.8145591125799998
0.002,2.7425,13,5,5,5.10398756181
0.002,2.7425,14,5,5,4.10283075941
0.002,2.7425,15,5,5,2.22512489912
0.002,2.7425,16,5,5,3.07395333925
0.002,2.7425,17,5,5,1.9707878165900001
0.002,2.7425,18,5,5,0.6413185030290001
0.002,2.7425,19,5,5,2.1246664608400003
0.002,2.7425,2,5,5,1.7103743734
0.002,2.7425,20,5,5,2.9649802647500003
0.002,2.7425,21,5,5,2.2717030361900004
0.002,2.7425,22,5,5,3.85495820312
0.002,2.7425,23,5,5,1.97853600809
0.002,2.7425,24,5,5,1.0487136357
0.002,2.7425,25,5,5,2.20872244393
0.002,2.7425,26,5,5,2.4190219511
0.002,2.7425,27,5,5,2.21188157933
0.002,2.7425,28,5,5,1.4346419267700001
0.002,2.7425,29,5,5,3.8901513844699998
0.002,2.7425,3,5,5,3.6703698511400003
0.002,2.7425,30,5,5,4.247280980859999
0.002,2.7425,31,5,5,5.50342819586
0.002,2.7425,32,5,5,1.69141395752
0.002,2.7425,33,5,5,1.94536910412
0.002,2.7425,34,5,5,1.61825870639
0.002,2.7425,35,5,5,0.526819562557
0.002,2.7425,36,5,5,0.7402055081479999
0.002,2.7425,37,5,5,2.7854595444599997
0.002,2.7425,38,5,5,1.412670391
0.002,2.7425,39,5,5,1.9190985230900002
0.002,2.7425,4,6,6,3.8531097337699998
0.002,2.7425,40,5,5,2.56973014543
0.002,2.7425,41,5,5,1.24488368126
0.002,2.7425,42,5,5,2.23481181616
0.002,2.7425,43,5,5,2.312224106
0.002,2.7425,44,5,5,1.95154052778
0.002,2.7425,45,5,5,2.1263986300599997
0.002,2.7425,46,5,5,2.51795912926
0.002,2.7425,47,5,5,2.31364899768
0.002,2.7425,48,5,5,4.36807812013
0.002,2.7425,49,5,5,3.3551392507499997
0.002,2.7425,5,5,5,1.3087007445299998
0.002,2.7425,50,5,5,1.429658995
0.002,2.7425,51,5,5,3.3822626552200004
0.002,2.7425,52,5,5,2.30765639851
0.002,2.7425,53,5,5,1.78517508637
0.002,2.7425,54,5,5,3.8741007324300005
0.002,2.7425,55,5,5,4.53864041786
0.002,2.7425,56,5,5,1.131043484
0.002,2.7425,57,5,5,1.18927823642
0.002,2.7425,58,5,5,1.0090571185600001
0.002,2.7425,59,5,5,2.26157358884
0.002,2.7425,6,5,5,2.84968398047
0.002,2.7425,60,5,5,5.89603267073
0.002,2.7425,61,5,5,1.3719747305399999
0.002,2.7425,62,5,5,2.37681247087
0.002,2.7425,63,5,5,1.6571290358200002
0.002,2.7425,64,5,5,1.5845997527200002
0.002,2.7425,65,5,5,1.45271109512
0.002,2.7425,66,5,5,2.6556024008400003
0.002,2.7425,67,5,5,2.37744140287
0.002,2.7425,68,5,5,1.49023529509
0.002,2.7425,69,5,5,1.00263371518
0.002,2.7425,7,5,5,2.0204895287099998
0.002,2.7425,70,5,5,0.548195409981
0.002,2.7425,71,5,5,1.3787489336
0.002,2.7425,72,5,5,2.2064837160699997
0.002,2.7425,73,5,5,1.75004036096
0.002,2.7425,74,5,5,2.99491093776
0.002,2.7425,75,5,5,3.6702465172300003
0.002,2.7425,76,5,5,0.36138951169399997
0.002,2.7425,77,5,5,1.22470692988
0.002,2.7425,78,5,6,4.524558649639999
0.002,2.7425,79,5,5,4.45502596921
0.002,2.7425,8,5,5,1.22482071317
0.002,2.7425,80,5,5,2.9174099444999997
0.002,2.7425,81,5,5,2.37753789535
0.002,2.7425,82,5,5,1.5178146899899998
0.002,2.7425,83,5,5,2.9917428654
0.002,2.7425,84,5,5,1.65504494286
0.002,2.7425,85,5,5,3.0008686015599997
0.002,2.7425,86,5,5,4.01665767827
0.002,2.7425,87,5,5,1.67165603901
0.002,2.7425,88,5,5,3.4015963669700002
0.002,2.7425,89,5,5,1.6951313946200002
0.002,2.7425,9,5,5,0.717184192641
0.002,2.7425,90,5,5,2.87852627001
0.002,2.7425,91,5,5,1.19232905907
0.002,2.7425,92,5,5,2.03180975709
0.002,2.7425,93,5,5,1.92546704241
0.002,2.7425,94,5,5,2.10891816973
0.002,2.7425,95,5,5,1.14919214581
0.002,2.7425,96,5,5,2.3210101195
0.002,2.7425,97,5,5,2.1885712168900002
0.002,2.7425,98,5,5,2.01970165586
0.002,2.7425,99,5,5,2.31968588997
0.002,2.99,0,5,5,1.1612236012200001
0.002,2.99,1,5,5,6.739309403130001
0.002,2.99,10,5,5,3.0761233537299995
0.002,2.99,11,5,5,1.9527391325299999
0.002,2.99,12,5,5,1.39242533331
0.002,2.99,13,5,5,1.0726631663400001
0.002,2.99,14,5,5,2.0966721871500003
0.002,2.99,15,5,5,2.35099416163
0.002,2.99,16,5,5,1.76063834768
0.002,2.99,17,5,5,5.84133389359
0.002,2.99,18,5,5,1.78110073074
0.002,2.99,19,5,5,2.38206030306
0.002,2.99,2,5,5,3.2860072746599998
0.002,2.99,20,5,5,1.30176656361
0.002,2.99,21,5,5,1.34555801493
0.002,2.99,22,5,5,2.89548990653
0.002,2.99,23,5,5,1.62068756852
0.002,2.99,24,5,5,1.33359443236
0.002,2.99,25,5,5,1.66845533229
0.002,2.99,26,5,5,1.9160686541099998
0.002,2.99,27,5,5,1.8754547267700001
0.002,2.99,28,5,5,4.00197265886
0.002,2.99,29,5,5,2.7396136231700003
0.002,2.99,3,5,5,2.11581293757
0.002,2.99,30,5,5,2.02425660301
0.002,2.99,31,5,5,3.74682536014
0.002,2.99,32,5,5,2.8413183634599997
0.002,2.99,33,5,5,1.12245551312
0.002,2.99,34,5,5,2.45908001881
0.002,2.99,35,5,5,1.51539194354
0.002,2.99,36,5,5,2.34030868753
0.002,2.99,37,5,5,1.1188945838200002
0.002,2.99,38,5,5,1.15321784533
0.002,2.99,39,5,5,1.2341709905299998
0.002,2.99,4,5,5,1.30500491881
0.002,2.99,40,5,5,4.2698263719
0.002,2.99,41,5,5,1.0446437135200002
0.002,2.99,42,5,5,1.9990238968
0.002,2.99,43,5,5,2.31923045624
0.002,2.99,44,5,5,1.70825128601
0.002,2.99,45,5,5,2.02656888884
0.002,2.99,46,5,5,2.31700641424
0.002,2.99,47,5,5,2.70232109702
0.002,2.99,48,5,5,0.75612922809
0.002,2.99,49,5,5,1.7815063561900002
0.002,2.99,5,5,5,1.09051243774
0.002,2.99,50,5,5,5.28663166796
0.002,2.99,51,5,5,1.09586853471
0.002,2.99,52,5,5,1.9381460592
0.002,2.99,53,5,5,3.50060891514
0.002,2.99,54,5,5,3.3059880268199997
0.002,2.99,55,5,5,1.32268022498
0.002,2.99,56,5,5,2.39999553313
0.002,2.99,57,5,5,1.38268450348
0.002,2.99,58,5,5,2.19683890332
0.002,2.99,59,5,5,2.3162288558
0.002,2.99,6,5,5,1.6661494793599998
0.002,2.99,60,5,5,1.73633669067
0.002,2.99,61,5,5,0.892351278239
0.002,2.99,62,5,5,3.1878614932800002
0.002,2.99,63,5,5,2.09196012971
0.002,2.99,64,5,5,3.0178371027099997
0.002,2.99,65,5,5,1.4851226791
0.002,2.99,66,5,5,2.39567707159
0.002,2.99,67,5,6,7.50022469626
0.002,2.99,68,5,5,1.9035600782900002
0.002,2.99,69,5,5,2.08586638752
0.002,2.99,7,5,5,2.1360067017400004
0.002,2.99,70,5,5,2.93709963164
0.002,2.99,71,5,5,1.8287912852400001
0.002,2.99,72,6,6,1.25320894434
0.002,2.99,73,5,5,1.3275526272799998
0.002,2.99,74,5,5,4.02455864848
0.002,2.99,75,5,5,2.4673874073
0.002,2.99,76,5,5,1.08948058904
0.002,2.99,77,5,5,1.40219237264
0.002,2.99,78,5,5,0.761484012287
0.002,2.99,79,5,5,1.44247511305
0.002,2.99,8,5,5,1.5217349462399998
0.002,2.99,80,5,5,1.8659167732
0.002,2.99,81,5,5,2.06905409124
0.002,2.99,82,5,5,2.57165938805
0.002,2.99,83,5,5,2.1949728858099995
0.002,2.99,84,5,5,2.37858770242
0.002,2.99,85,5,5,2.88500388122
0.002,2.99,86,5,5,2.2146114241599997
0.002,2.99,87,5,5,2.3516351347
0.002,2.99,88,5,5,1.14393199385
0.002,2.99,89,5,5,2.2792374695400004
0.002,2.99,9,5,5,0.9263746559649999
0.002,2.99,90,5,5,3.1506571231400002
0.002,2.99,91,5,5,1.65586855238
0.002,2.99,92,5,5,4.657254579
0.002,2.99,93,5,5,3.4175332481900003
0.002,2.99,94,5,5,2.16465713747
0.002,2.99,95,5,5,1.4538608214200002
0.002,2.99,96,5,5,1.7660887526099998
0.002,2.99,97,5,5,1.00995838779
0.002,2.99,98,5,5,1.25467248259
0.002,2.99,99,5,5,0.296330366809
0.15615,2.0,0,857,2010,11.199836211500001
0.15615,2.0,1,5,5,0.938421608323
0.15615,2.0,10,763,1911,10.9426854269
0.15615,2.0,11,890,2344,8.46439487268
0.15615,2.0,12,648,2019,12.9117906893
0.15615,2.0,13,765,1881,11.5740950952
0.15615,2.0,14,748,1890,11.8918741301
0.15615,2.0,15,5,6,0.9348362588060001
0.15615,2.0,16,786,2042,11.429483787799999
0.15615,2.0,17,896,2301,11.9239444302
0.15615,2.0,18,909,2433,8.371347548080001
0.15615,2.0,19,728,1822,8.760521015770001
0.15615,2.0,2,992,2552,10.3256013775
0.15615,2.0,20,837,2197,10.802840406
0.15615,2.0,21,960,2219,11.063662235999999
0.15615,2.0,22,776,1886,9.61481718923
0.15615,2.0,23,634,1918,15.042473058099999
0.15615,2.0,24,883,2349,10.933535329200001
0.15615,2.0,25,795,2206,10.929956662
0.15615,2.0,26,638,1752,12.8114239049
0.15615,2.0,27,662,1889,12.489924678800001
0.15615,2.0,28,866,2265,10.6397959541
0.15615,2.0,29,758,1991,8.73270071361
0.15615,2.0,3,925,2257,9.16779860797
0.15615,2.0,30,792,2172,14.401537148
0.15615,2.0,31,938,2231,11.7823417047
0.15615,2.0,32,5,6,4.85036052413
0.15615,2.0,33,792,2040,13.0587055617
0.15615,2.0,34,930,2282,11.7146385605
0.15615,2.0,35,640,1859,11.4893528033
0.15615,2.0,36,611,1693,10.539768993400001
0.15615,2.0,37,689,2047,10.946074816
0.15615,2.0,38,966,2533,11.681955506400001
0.15615,2.0,39,658,1860,9.16810012826
0.15615,2.0,4,6,9,2.6058744433700003
0.15615,2.0,40,5,5,1.39209556376
0.15615,2.0,41,924,2211,9.524851209069999
0.15615,2.0,42,803,2095,8.05280938315
0.15615,2.0,43,906,2210,11.045565000999998
0.15615,2.0,44,734,1712,10.972338346099999
0.15615,2.0,45,769,2067,13.4040506898
0.15615,2.0,46,5,5,1.3953587580700002
0.15615,2.0,47,695,1846,9.65774399747
0.15615,2.0,48,5,5,0.704343226171
0.15615,2.0,49,974,2517,11.8902043124
0.15615,2.0,5,837,2089,9.95590775288
0.15615,2.0,50,931,2998,12.7297682768
0.15615,2.0,51,748,1804,9.368137756980001
0.15615,2.0,52,588,1822,11.839943310599999
0.15615,2.0,53,5,6,1.0391513851
0.15615,2.0,54,668,1691,11.1805380734
0.15615,2.0,55,758,2152,9.71937417859
0.15615,2.0,56,820,2283,9.84577388225
0.15615,2.0,57,925,2788,13.3225879222
0.15615,2.0,58,676,1878,12.3113980155
0.15615,2.0,59,865,2327,11.384255555
0.15615,2.0,6,802,1985,10.2548653561
0.15615,2.0,60,749,1839,12.2269482649
0.15615,2.0,61,832,2176,8.7996065128
0.15615,2.0,62,5,7,1.03956340934
0.15615,2.0,63,629,1777,12.104771297000001
0.15615,2.0,64,700,1859,12.1248729551
0.15615,2.0,65,779,1938,9.7918525494
0.15615,2.0,66,844,2200,10.762280734900001
0.15615,2.0,67,5,7,2.1153469095400004
0.15615,2.0,68,479,1456,11.3912193977
0.15615,2.0,69,813,2182,11.630300271800001
0.15615,2.0,7,615,1693,14.5984579966
0.15615,2.0,70,665,1834,9.98604385907
0.15615,2.0,71,820,2037,10.6820251423
0.15615,2.0,72,498,1464,10.7929418324
0.15615,2.0,73,610,1618,12.2110980676
0.15615,2.0,74,969,2277,8.70570104828
0.15615,2.0,75,708,1884,8.761877131950001
0.15615,2.0,76,755,2035,9.79972501197
0.15615,2.0,77,773,2096,10.9945270151
0.15615,2.0,78,1003,2813,10.951750029600001
0.15615,2.0,79,803,2247,11.459702017
0.15615,2.0,8,661,1687,11.438996744
0.15615,2.0,80,592,1714,10.343785047699999
0.15615,2.0,81,788,2105,10.7047231534
0.15615,2.0,82,5,11,3.7387420449300004
0.15615,2.0,83,5,6,1.24827285002
0.15615,2.0,84,804,1994,9.49741556647
0.15615,2.0,85,851,2684,13.8729428847
0.15615,2.0,86,797,2133,10.029934110900001
0.15615,2.0,87,748,1835,10.5667434313
0.15615,2.0,88,6,6,0.902774761256
0.15615,2.0,89,764,2139,10.4712232253
0.15615,2.0,9,684,1840,11.649316564500001
0.15615,2.0,90,5,6,1.26270275172
0.15615,2.0,91,601,1591,8.78758524141
0.15615,2.0,92,627,1939,8.77376157033
0.15615,2.0,93,1000,2328,10.7088098323
0.15615,2.0,94,958,2849,16.4947516043
0.15615,2.0,95,790,2111,10.2818480641
0.15615,2.0,96,5,6,2.8492163768000003
0.15615,2.0,97,887,2670,10.0450204551
0.15615,2.0,98,724,1757,10.5918111255
0.15615,2.0,99,746,1882,11.5222977861
0.15615,2.2475,0,5,7,2.17674763197
0.15615,2.2475,1,8,11,3.10171981508
0.15615,2.2475,10,339,1222,15.740598175899999
0.15615,2.2475,11,159,591,10.2159880615
0.15615,2.2475,12,5,6,4.2460893427099995
0.15615,2.2475,13,5,8,1.3348299581799998
0.15615,2.2475,14,425,1183,17.4461904069
0.15615,2.2475,15,5,5,1.49338935843
0.15615,2.2475,16,7,8,0.8638599077600001
0.15615,2.2475,17,5,5,0.9533292548610001
0.15615,2.2475,18,12,38,10.4796706134
0.15615,2.2475,19,5,5,2.306415602
0.15615,2.2475,2,5,5,1.0889618647600001
0.15615,2.2475,20,5,9,5.41581247419
0.15615,2.2475,21,5,8,3.18233980914
0.15615,2.2475,22,5,5,0.48860270312299997
0.15615,2.2475,23,6,7,1.29225047416
0.15615,2.2475,24,5,5,1.0506817185
0.15615,2.2475,25,288,1140,13.6976004103
0.15615,2.2475,26,147,791,11.292799138800001
0.15615,2.2475,27,313,995,11.8474338248
0.15615,2.2475,28,340,998,8.81081363102
0.15615,2.2475,29,308,924,12.040753300799999
0.15615,2.2475,3,310,1115,13.4973202498
0.15615,2.2475,30,302,1127,13.0983374956
