Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,2.1600450249775096,1.6831771125912076,0.6006232016337889,1.91-2.41
0.002,2.2475,2.39967937732623,1.3013672873523114,0.47538636764220893,2.18-2.62
0.002,2.495,2.1992996001570706,1.0846681717054683,0.4735480504187703,2.0-2.4
0.002,2.7425,2.3423716732484,1.2925048447388563,0.485355865504168,2.12-2.57
0.002,2.99,2.1919216772428,1.4215795666662712,0.5439519707300248,1.96-2.43
0.15615,2.0,9.618408199807057,13.08187210497737,0.37603800948287325,8.91-10.33
0.15615,2.2475,7.0803995255823615,29.18373080571848,0.7629790989111929,6.02-8.14
0.15615,2.495,4.3170337467146505,16.189394789570347,0.9320299393119,3.53-5.11
0.15615,2.7425,3.2246655565323907,3.162773458245388,0.5515048854745319,2.88-3.57
0.15615,2.99,2.8455879111419797,3.7794067324090395,0.6831873385327998,2.46-3.23
0.3103,2.0,10.575742638100099,4.333684886820463,0.19684201000411775,10.17-10.98
0.3103,2.2475,9.5550864196542,20.65162490984068,0.47560071068515014,8.66-10.45
0.3103,2.495,7.396201291413871,32.72370561954648,0.7734326762811513,6.27-8.52
0.3103,2.7425,4.681869280935951,11.321377988975255,0.7186713986391337,4.02-5.34
0.3103,2.99,3.4076792189549407,4.255423677113871,0.6053585727331794,3.0-3.81
0.46445,2.0,10.348953022124528,2.523106117261839,0.15348690992570374,10.04-10.66
0.46445,2.2475,9.728499183787214,12.579687247473444,0.3645768390260868,9.03-10.42
0.46445,2.495,9.5488936147343,22.72003445941108,0.49917340397224425,8.61-10.48
0.46445,2.7425,6.509208059076969,21.42723072464766,0.7111396105349376,5.6-7.42
0.46445,2.99,4.357185505921849,6.556104160337784,0.5876474718883774,3.86-4.86
0.6186,2.0,10.137172813172999,1.5807668554650034,0.12402723460387434,9.89-10.38
0.6186,2.2475,10.389069375003595,7.10587106959369,0.25658544395048094,9.87-10.91
0.6186,2.495,9.66665601298628,22.504348234004784,0.49074621108332805,8.74-10.6
0.6186,2.7425,8.104328667219399,23.14986526574367,0.5936865205743925,7.16-9.05
0.6186,2.99,4.894134614995359,8.351281436851522,0.5904738230439452,4.33-5.46
