Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,5.03,0.02910000000000006,0.03391396045572962,5.0-5.06
0.002,2.2475,5.01,0.009899999999999997,0.019860028684762873,4.99-5.03
0.002,2.495,5.04,0.03839999999999999,0.03888078956798695,5.0-5.08
0.002,2.7425,5.02,0.019599999999999982,0.02788844621513943,4.99-5.05
0.002,2.99,5.02,0.019599999999999992,0.027888446215139442,4.99-5.05
0.15615,2.0,1761.05,623934.3875000002,0.4485364839200582,1606.23-1915.87
0.15615,2.2475,464.76,274182.8823999999,1.1266562385437222,362.13-567.39
0.15615,2.495,57.22,17822.691600000006,2.3331292191950217,31.05-83.39
0.15615,2.7425,9.01,78.28989999999997,0.9820375139176021,7.28-10.74
0.15615,2.99,7.47,44.22910000000001,0.8902940056342026,6.17-8.77
0.3103,2.0,3135.05,530478.3675,0.23232148098913988,2992.3-3277.8
0.3103,2.2475,1458.78,788117.6916000003,0.6085632713876469,1284.78-1632.78
0.3103,2.495,374.3,199983.94999999992,1.1947519388042038,286.65-461.95
0.3103,2.7425,47.89,9698.55789999999,2.056405441476465,28.59-67.19
0.3103,2.99,11.86,125.84039999999996,0.9458567250109203,9.66-14.06
0.46445,2.0,4093.48,312418.7895999999,0.13654503084546446,3983.93-4203.03
0.46445,2.2475,2247.12,1010547.4656,0.44735479170158926,2050.09-2444.15
0.46445,2.495,942.71,423806.70590000006,0.6905669637501709,815.11-1070.31
0.46445,2.7425,135.03,40227.62910000001,1.4853607749091735,95.72-174.34
0.46445,2.99,30.14,1779.000400000001,1.399409361636125,21.87-38.41
0.6186,2.0,4695.73,187478.49710000012,0.09220885182284747,4610.86-4780.6
0.6186,2.2475,3014.8,726862.3800000001,0.28279230597783617,2847.7-3181.9
0.6186,2.495,1311.66,633999.2643999998,0.6070480975064352,1155.6-1467.72
0.6186,2.7425,327.55,129330.78749999996,1.0979267268301742,257.06-398.04
0.6186,2.99,42.54,4065.2684000000004,1.498811879118848,30.04-55.04
