Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.11,33,1,1,1.00375901251
0.002,2.11,34,1,1,0.917608864349
0.002,2.11,35,1,1,0.17417979850499998
0.002,2.11,36,1,1,0.387788092643
0.002,2.11,37,1,1,1.61758698454
0.002,2.11,38,1,1,0.5085106281840001
0.002,2.11,39,1,1,0.597645326235
0.002,2.11,4,1,1,8.15266414971
0.002,2.11,40,1,1,0.5071650303890001
0.002,2.11,41,1,1,0.0959180784309
0.002,2.11,42,1,1,0.6113400186410001
0.002,2.11,43,1,1,3.26563663972
0.002,2.11,44,1,1,0.651753438931
0.002,2.11,45,1,1,0.0742889812929
0.002,2.11,46,1,1,2.45205904181
0.002,2.11,47,1,1,2.9629512461900003
0.002,2.11,48,1,1,3.6040576361500003
0.002,2.11,49,1,1,1.23848131062
0.002,2.11,5,1,1,0.832005287855
0.002,2.11,50,1,1,0.9658212126000001
0.002,2.11,51,1,1,0.396510895925
0.002,2.11,52,1,1,0.629543006784
0.002,2.11,53,1,1,0.351716661083
0.002,2.11,54,1,1,0.587984640649
0.002,2.11,55,1,1,0.546161708877
0.002,2.11,56,1,1,2.47035618528
0.002,2.11,57,1,1,0.6108510327059999
0.002,2.11,58,1,1,1.7780400322099998
0.002,2.11,59,1,1,0.656268423503
0.002,2.11,6,1,1,1.02495399287
0.002,2.11,60,1,1,3.3218916638400002
0.002,2.11,61,1,1,0.5455276279779999
0.002,2.11,62,1,1,0.08557971396479999
0.002,2.11,63,1,1,2.8444799728900003
0.002,2.11,64,1,1,0.773360440899
0.002,2.11,65,1,1,1.87605387252
0.002,2.11,66,1,1,0.0148053053076
0.002,2.11,67,1,1,6.01340576816
0.002,2.11,68,1,1,1.30255210457
0.002,2.11,69,1,1,0.121688267232
0.002,2.11,7,1,1,0.549051154784
0.002,2.11,70,1,1,1.3677323498700003
0.002,2.11,71,1,1,1.23724868531
0.002,2.11,72,1,1,0.592600614781
0.002,2.11,73,1,1,2.7960943393
0.002,2.11,74,1,1,0.9200457774230001
0.002,2.11,75,1,1,3.23159309443
0.002,2.11,76,1,1,0.13474907117499998
0.002,2.11,77,1,1,1.26030855401
0.002,2.11,78,1,1,1.0660700427
0.002,2.11,79,1,1,0.24491200433200003
0.002,2.11,8,1,1,0.995084634437
0.002,2.11,80,1,1,0.593643744116
0.002,2.11,81,1,1,0.19688923963100002
0.002,2.11,82,1,1,1.26987358055
0.002,2.11,83,1,1,0.389391071186
0.002,2.11,84,1,1,0.65291057492
0.002,2.11,85,1,1,0.881543268143
0.002,2.11,86,1,1,3.51607588254
0.002,2.11,87,1,1,1.10811523538
0.002,2.11,88,1,1,0.188747577223
0.002,2.11,89,1,1,2.9827473349299995
0.002,2.11,9,1,1,0.0845786173755
0.002,2.11,90,1,1,0.0972007291639
0.002,2.11,91,1,1,0.0515561809638
0.002,2.11,92,1,1,1.6618304817700003
0.002,2.11,93,1,1,0.0169278530182
0.002,2.11,94,1,1,0.936198257901
0.002,2.11,95,1,1,2.35394931184
0.002,2.11,96,1,1,0.546891091174
0.002,2.11,97,1,1,1.22394171312
0.002,2.11,98,1,1,4.2919845585
0.002,2.11,99,1,1,0.525737427699
0.002,2.22,0,1,1,1.23395557153
0.002,2.22,1,1,1,0.0436464271966
0.002,2.22,10,1,1,2.34193559433
0.002,2.22,11,1,1,1.00970775481
0.002,2.22,12,1,1,0.609075672878
0.002,2.22,13,1,1,0.306363651796
0.002,2.22,14,1,1,3.3970275645499997
0.002,2.22,15,1,1,0.49253245509300003
0.002,2.22,16,1,1,0.00763565689346
0.002,2.22,17,1,1,0.0190900132352
0.002,2.22,18,1,1,1.6222150297600002
0.002,2.22,19,1,1,2.68162077264
0.002,2.22,2,1,1,0.733614397062
0.002,2.22,20,1,1,0.00952692728897
0.002,2.22,21,1,1,0.9510011220899999
0.002,2.22,22,1,1,2.38399401618
0.002,2.22,23,1,1,0.08608208287350001
0.002,2.22,24,1,1,0.53746082122
0.002,2.22,25,1,1,0.578677442705
0.002,2.22,26,1,1,0.973002433936
0.002,2.22,27,1,1,0.278862118423
0.002,2.22,28,1,1,1.2039769366700002
0.002,2.22,29,1,1,0.324394076135
0.002,2.22,3,1,1,0.5835598450199999
0.002,2.22,30,1,1,1.30095709823
0.002,2.22,31,1,1,0.17116653815400001
0.002,2.22,32,1,1,5.17291483805
0.002,2.22,33,1,1,0.244746951247
0.002,2.22,34,1,1,5.010276010309999
0.002,2.22,35,1,1,0.535040208269
0.002,2.22,36,1,1,1.15736497152
0.002,2.22,37,1,1,1.53001576763
0.002,2.22,38,1,1,1.21957158789
0.002,2.22,39,1,1,0.0064795960889200005
0.002,2.22,4,1,1,1.6958364929799998
0.002,2.22,40,1,1,0.8131013865350001
0.002,2.22,41,1,1,0.429695403168
0.002,2.22,42,1,1,0.0306131098572
0.002,2.22,43,1,1,0.141665368365
0.002,2.22,44,1,1,1.45293789595
0.002,2.22,45,1,1,0.656893426985
0.002,2.22,46,1,1,0.42511678632
0.002,2.22,47,1,1,1.0206265463
0.002,2.22,48,1,1,0.311173344432
0.002,2.22,49,1,1,0.789536607245
0.002,2.22,5,1,1,1.53967907071
0.002,2.22,50,1,1,1.3925485906400001
0.002,2.22,51,1,1,0.850420470678
0.002,2.22,52,1,1,0.554605944501
0.002,2.22,53,1,1,0.43854671318800004
0.002,2.22,54,1,1,2.3873221262
0.002,2.22,55,1,1,0.461127737475
0.002,2.22,56,1,1,0.556408088431
0.002,2.22,57,1,1,0.676539508513
0.002,2.22,58,1,1,0.35428011188600006
0.002,2.22,59,1,1,1.6984078398
0.002,2.22,6,1,1,0.280975828329
0.002,2.22,60,1,1,0.645582475061
0.002,2.22,61,1,1,0.383168042771
0.002,2.22,62,1,1,0.885010488177
0.002,2.22,63,1,1,0.659561678426
0.002,2.22,64,1,1,2.0726285285499997
0.002,2.22,65,1,1,1.55812290591
0.002,2.22,66,1,1,0.22833927438299997
0.002,2.22,67,1,1,0.747405095475
0.002,2.22,68,1,1,0.28718039295000003
0.002,2.22,69,1,1,1.57388648929
0.002,2.22,7,1,1,0.553543973915
0.002,2.22,70,1,1,0.48091730870800004
0.002,2.22,71,1,1,0.877805215144
0.002,2.22,72,1,1,1.5950471427000001
0.002,2.22,73,1,1,2.60762332766
0.002,2.22,74,1,1,0.10177058348200001
0.002,2.22,75,1,1,0.105963425274
0.002,2.22,76,1,1,0.725893063442
0.002,2.22,77,1,1,3.22250234806
0.002,2.22,78,1,1,0.09815934230239999
0.002,2.22,79,1,1,2.61138380972
0.002,2.22,8,1,1,0.915065344975
0.002,2.22,80,1,1,0.0713789905046
0.002,2.22,81,1,1,1.67753058053
0.002,2.22,82,1,1,0.24763802795200002
0.002,2.22,83,1,1,0.35049453284500004
0.002,2.22,84,1,1,0.06621003996590001
0.002,2.22,85,1,1,0.131546879566
0.002,2.22,86,1,1,1.0999588886700002
0.002,2.22,87,1,1,0.153285791678
0.002,2.22,88,1,1,1.36052199588
0.002,2.22,89,1,1,0.9284105483509999
0.002,2.22,9,1,1,0.38541304415399996
0.002,2.22,90,1,1,0.7640896618359999
0.002,2.22,91,1,1,0.904759562759
0.002,2.22,92,1,1,0.22759525600400002
0.002,2.22,93,1,1,0.949026597614
0.002,2.22,94,1,1,0.0366390144042
0.002,2.22,95,1,1,0.06271642343190001
0.002,2.22,96,1,1,0.0459082443259
0.002,2.22,97,1,1,0.434993918774
0.002,2.22,98,1,1,1.8797353465
0.002,2.22,99,1,1,0.39482028767899996
0.002,2.33,0,1,1,0.0398459099925
0.002,2.33,1,1,1,0.225654064106
0.002,2.33,10,1,1,2.57701440495
0.002,2.33,11,1,1,0.19884161830400002
0.002,2.33,12,1,1,3.58369578385
0.002,2.33,13,1,1,0.621868060624
0.002,2.33,14,1,1,1.6199670355200002
0.002,2.33,15,1,1,0.11267229499000002
0.002,2.33,16,1,1,0.958838435036
0.002,2.33,17,1,1,0.09145573223419999
0.002,2.33,18,1,1,1.0588291217399999
0.002,2.33,19,1,1,1.3572707245299998
0.002,2.33,2,1,1,1.19943847844
0.002,2.33,20,1,1,0.920383755163
0.002,2.33,21,1,1,0.291124433265
