Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,1.521961312232545,0.5458074362600087,0.48541826228687684,1.38-1.67
0.002,2.2475,1.0514755164158014,0.5665916001249856,0.7158728655789521,0.9-1.2
0.002,2.495,0.9803242214386674,0.5833105836568676,0.7790766624135088,0.83-1.13
0.002,2.7425,0.8843115498275708,0.6784089931182676,0.931409151816308,0.72-1.05
0.002,2.99,0.9078877248289683,0.9473279080819762,1.0720573572961685,0.72-1.1
0.15615,2.0,2.6188199312374616,16.65107688370731,1.5581724648527133,1.82-3.42
0.15615,2.2475,2.7577331424441756,19.989246472337708,1.6212350076923967,1.88-3.63
0.15615,2.495,1.5217690685733734,6.204211359233373,1.6367959428047265,1.03-2.01
0.15615,2.7425,1.662478826815871,3.3173300801325536,1.0955651793250039,1.31-2.02
0.15615,2.99,1.543334202367763,2.6558318944560524,1.0559425980626738,1.22-1.86
0.3103,2.0,3.404742809693693,19.33111277356435,1.2913504428840195,2.54-4.27
0.3103,2.2475,3.030911508326101,20.08130009917592,1.478504519676135,2.15-3.91
0.3103,2.495,2.31790027272011,15.651700839114898,1.7068133166929997,1.54-3.09
0.3103,2.7425,2.401826161876999,9.523002516090322,1.2848291417835367,1.8-3.01
0.3103,2.99,1.4053568109425592,2.2415961499371626,1.0653494431892514,1.11-1.7
0.46445,2.0,4.442267803692471,21.338084460137683,1.0398554642761562,3.54-5.35
0.46445,2.2475,2.313160640953675,14.684150952265945,1.6566036966320443,1.56-3.06
0.46445,2.495,2.273031950260455,11.60483811986212,1.4986975696507534,1.61-2.94
0.46445,2.7425,2.187718397556157,9.316201000730258,1.395172816891481,1.59-2.79
0.46445,2.99,1.4703432263292515,4.428060838516047,1.4311595878895478,1.06-1.88
0.6186,2.0,4.505531843549092,23.7889548898624,1.0825341805659605,3.55-5.46
0.6186,2.2475,4.618118811944908,26.40170935502327,1.1126303976563774,3.61-5.63
0.6186,2.495,3.572285378793794,22.949003049285707,1.3410215772934282,2.63-4.51
0.6186,2.7425,2.0142902063641825,10.750209176734636,1.6277451733566182,1.37-2.66
0.6186,2.99,1.8986967943692181,4.878179507990608,1.1632505635158896,1.47-2.33
