Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.0,0,1,1,1.3646214889100001
0.002,2.0,1,1,1,1.8197644798700001
0.002,2.0,10,1,1,2.03614982393
0.002,2.0,11,1,1,1.21355825682
0.002,2.0,12,1,1,0.555825831945
0.002,2.0,13,1,1,0.987727771784
0.002,2.0,14,1,1,2.9284834251599996
0.002,2.0,15,1,1,0.302649905427
0.002,2.0,16,1,1,1.6727311861399998
0.002,2.0,17,1,1,0.687130736954
0.002,2.0,18,1,1,1.8552338663599999
0.002,2.0,19,1,1,3.0476745123400004
0.002,2.0,2,1,1,2.03614982393
0.002,2.0,20,1,1,0.8840401193359999
0.002,2.0,21,1,1,0.9910316035179999
0.002,2.0,22,1,1,0.224396087278
0.002,2.0,23,1,1,0.0812013681933
0.002,2.0,24,1,1,0.15541210848200002
0.002,2.0,25,1,1,0.661758749002
0.002,2.0,26,1,1,0.500661190909
0.002,2.0,27,1,1,1.9683953390200002
0.002,2.0,28,1,1,2.0925519823400003
0.002,2.0,29,1,1,2.0925519823400003
0.002,2.0,3,1,1,2.03614982393
0.002,2.0,30,1,1,2.0925519823400003
0.002,2.0,31,1,1,2.0925519823400003
0.002,2.0,32,1,1,2.0925519823400003
0.002,2.0,33,1,1,2.0925519823400003
0.002,2.0,34,1,1,2.0925519823400003
0.002,2.0,35,1,1,2.0925519823400003
0.002,2.0,36,1,1,2.0925519823400003
0.002,2.0,37,1,1,2.0925519823400003
0.002,2.0,38,1,1,2.0925519823400003
0.002,2.0,39,1,1,2.0925519823400003
0.002,2.0,4,1,1,2.03614982393
0.002,2.0,40,1,1,2.0925519823400003
0.002,2.0,41,1,1,2.0925519823400003
0.002,2.0,42,1,1,2.0925519823400003
0.002,2.0,43,1,1,2.0925519823400003
0.002,2.0,44,1,1,2.0925519823400003
0.002,2.0,45,1,1,2.0925519823400003
0.002,2.0,46,1,1,2.0925519823400003
0.002,2.0,47,1,1,2.0925519823400003
0.002,2.0,48,1,1,2.0925519823400003
0.002,2.0,49,1,1,2.0925519823400003
0.002,2.0,5,1,1,2.03614982393
0.002,2.0,50,1,1,2.0925519823400003
0.002,2.0,51,1,1,2.0925519823400003
0.002,2.0,52,1,1,2.0925519823400003
0.002,2.0,53,1,1,2.0925519823400003
0.002,2.0,54,1,1,2.0925519823400003
0.002,2.0,55,1,1,2.0925519823400003
0.002,2.0,56,1,1,2.0925519823400003
0.002,2.0,57,1,1,0.377574147857
0.002,2.0,58,1,1,0.0922031641718
0.002,2.0,59,1,1,0.45484957780199997
0.002,2.0,6,1,1,2.03614982393
0.002,2.0,60,1,1,0.467894103878
0.002,2.0,61,1,1,0.467894103878
0.002,2.0,62,1,1,0.467894103878
0.002,2.0,63,1,1,0.467894103878
0.002,2.0,64,1,1,0.467894103878
0.002,2.0,65,1,1,0.467894103878
0.002,2.0,66,1,1,0.467894103878
0.002,2.0,67,1,1,0.467894103878
0.002,2.0,68,1,1,0.467894103878
0.002,2.0,69,1,1,0.0976281376024
0.002,2.0,7,1,1,2.03614982393
0.002,2.0,70,1,1,2.0925519823400003
0.002,2.0,71,1,1,2.0925519823400003
0.002,2.0,72,1,1,2.0925519823400003
0.002,2.0,73,1,1,2.0925519823400003
0.002,2.0,74,1,1,2.0925519823400003
0.002,2.0,75,1,1,2.0925519823400003
0.002,2.0,76,1,1,2.0925519823400003
0.002,2.0,77,1,1,2.0925519823400003
0.002,2.0,78,1,1,2.0925519823400003
0.002,2.0,79,1,1,2.0925519823400003
0.002,2.0,8,1,1,2.03614982393
0.002,2.0,80,1,1,0.9910316035179999
0.002,2.0,81,1,1,0.9910316035179999
0.002,2.0,82,1,1,0.9910316035179999
0.002,2.0,83,1,1,0.9910316035179999
0.002,2.0,84,1,1,0.9910316035179999
0.002,2.0,85,1,1,0.9910316035179999
0.002,2.0,86,1,1,0.9910316035179999
0.002,2.0,87,1,1,0.9910316035179999
0.002,2.0,88,1,1,0.9910316035179999
0.002,2.0,89,1,1,0.9910316035179999
0.002,2.0,9,1,1,2.03614982393
0.002,2.0,90,1,1,1.8197644798700001
0.002,2.0,91,1,1,1.8197644798700001
0.002,2.0,92,1,1,1.8197644798700001
0.002,2.0,93,1,1,1.8197644798700001
0.002,2.0,94,1,1,0.788651632604
0.002,2.0,95,1,1,1.7027609723700001
0.002,2.0,96,1,1,0.0299115846371
0.002,2.0,97,1,1,2.33633029723
0.002,2.0,98,1,1,1.5393135326700003
0.002,2.0,99,1,1,1.5393135326700003
0.002,2.2475,0,1,1,1.9107471981900002
0.002,2.2475,1,1,1,1.9107471981900002
0.002,2.2475,10,1,1,0.6168943399310001
0.002,2.2475,11,1,1,0.16322569363199999
0.002,2.2475,12,1,1,0.679864367023
0.002,2.2475,13,1,1,0.679864367023
0.002,2.2475,14,1,1,0.679864367023
0.002,2.2475,15,1,1,0.679864367023
0.002,2.2475,16,1,1,0.679864367023
0.002,2.2475,17,1,1,0.679864367023
0.002,2.2475,18,1,1,1.11046671529
0.002,2.2475,19,1,1,0.87804629384
