Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,1.0,0.0,0.0,1.0-1.0
0.002,2.2475,1.03,0.04909999999999988,0.2151312602539836,0.99-1.07
0.002,2.495,1.0,0.0,0.0,1.0-1.0
0.002,2.7425,1.01,0.00989999999999999,0.09851360763431875,0.99-1.03
0.002,2.99,1.01,0.00989999999999999,0.09851360763431875,0.99-1.03
0.15615,2.0,139.0,94157.84,2.207564712420885,78.86-199.14
0.15615,2.2475,39.49,10605.529900000021,2.607828652232797,19.31-59.67
0.15615,2.495,3.22,169.97160000000028,4.048855799575096,0.66-5.78
0.15615,2.7425,2.4,23.500000000000014,2.0198666072568043,1.45-3.35
0.15615,2.99,1.46,1.508400000000003,0.8412118968681674,1.22-1.7
0.3103,2.0,336.83,345142.44109999953,1.7441684161955082,221.68-451.98
0.3103,2.2475,126.28,67669.7016,2.0599778825156987,75.29-177.27
0.3103,2.495,14.49,2492.2898999999975,3.445330535715288,4.71-24.27
0.3103,2.7425,5.22,133.51159999999993,2.213548271739722,2.96-7.48
0.3103,2.99,2.14,9.680400000000008,1.4538944481268237,1.53-2.75
0.46445,2.0,748.24,809457.8023999997,1.202419983810598,571.9-924.58
0.46445,2.2475,157.85,151885.0674999997,2.4689537415107523,81.46-234.24
0.46445,2.495,35.78,12111.651599999988,3.0758230596569303,14.21-57.35
0.46445,2.7425,9.82,1055.3876000000012,3.3082209367013045,3.45-16.19
0.46445,2.99,2.75,30.3875,2.0045403009622476,1.67-3.83
0.6186,2.0,887.39,1191481.5978999992,1.2300680529482466,673.45-1101.33
0.6186,2.2475,482.21,400324.4658999999,1.312108817430141,358.2-606.22
0.6186,2.495,138.41,61840.90190000008,1.7966787809512736,89.67-187.15
0.6186,2.7425,14.0,2354.18,3.4657066305415394,4.49-23.51
0.6186,2.99,5.6,141.47999999999988,2.1240243858856074,3.27-7.93
