Beta,Alpha,Iter,MaxInf,EventInf,Time_Fin
0.002,2.44,1,1,1,0.7796771424
0.002,2.44,10,1,1,1.49492936526
0.002,2.44,11,1,1,0.04480459485280001
0.002,2.44,12,1,1,0.495920249248
0.002,2.44,13,1,1,1.05432657907
0.002,2.44,14,1,1,2.2848479117400005
0.002,2.44,15,1,1,1.31370849729
0.002,2.44,16,1,1,1.3774213507
0.002,2.44,17,1,1,1.98868730512
0.002,2.44,18,1,1,1.13364372721
0.002,2.44,19,1,1,1.03435620506
0.002,2.44,2,1,1,0.260069583145
0.002,2.44,20,1,1,3.9057715567300004
0.002,2.44,21,1,1,2.3247591240900003
0.002,2.44,22,1,1,0.0327902986352
0.002,2.44,23,1,1,1.08362773212
0.002,2.44,24,1,1,0.479093727203
0.002,2.44,25,1,1,0.258798931186
0.002,2.44,26,1,1,0.446559765459
0.002,2.44,27,1,1,0.606328291429
0.002,2.44,28,1,1,2.86560595662
0.002,2.44,29,1,1,0.34437270900399997
0.002,2.44,3,1,1,0.14463141006799998
0.002,2.44,30,1,1,0.8991143906219999
0.002,2.44,31,1,1,0.47556075909900003
0.002,2.44,32,1,1,1.3709723540399998
0.002,2.44,33,1,1,0.429780386977
0.002,2.44,34,1,1,3.4147124756299996
0.002,2.44,35,1,1,3.05194061257
0.002,2.44,36,1,1,0.576269848155
0.002,2.44,37,1,1,0.4258610282
0.002,2.44,38,1,1,0.53739632366
0.002,2.44,39,1,1,0.586842811156
0.002,2.44,4,1,1,0.0242677262823
0.002,2.44,40,1,1,0.051991702684500006
0.002,2.44,41,1,1,0.132591538564
0.002,2.44,42,1,1,2.97247313657
0.002,2.44,43,1,1,0.24143847891800002
0.002,2.44,44,1,1,0.641772902631
0.002,2.44,45,1,1,1.33498834656
0.002,2.44,46,1,1,3.3128858526
0.002,2.44,47,1,1,0.0650420226677
0.002,2.44,48,1,1,0.292294422122
0.002,2.44,49,1,1,0.908951925747
0.002,2.44,5,1,1,0.739388559145
0.002,2.44,50,1,1,0.589811952858
0.002,2.44,51,1,1,1.62059639104
0.002,2.44,52,1,1,0.198918113056
0.002,2.44,53,1,1,0.0317967084612
0.002,2.44,54,1,1,0.0263199236208
0.002,2.44,55,1,1,0.549096175628
0.002,2.44,56,1,1,0.848839221576
0.002,2.44,57,1,1,2.4500843439099995
0.002,2.44,58,1,1,0.342271625397
0.002,2.44,59,1,1,0.345742502138
0.002,2.44,6,1,1,0.029786316254599998
0.002,2.44,60,1,1,0.188482547586
0.002,2.44,61,1,1,0.613999729287
0.002,2.44,62,1,1,0.25511815543
0.002,2.44,63,1,1,0.49499844200599996
0.002,2.44,64,1,1,0.47093809086800004
0.002,2.44,65,1,1,2.13780723649
0.002,2.44,66,1,1,0.547281274616
0.002,2.44,67,1,1,2.31607944009
0.002,2.44,68,1,1,2.0220005386
0.002,2.44,69,1,1,0.380984670387
0.002,2.44,7,1,1,2.04255284303
0.002,2.44,70,1,1,2.2438351765799998
0.002,2.44,71,1,1,0.0817449439086
0.002,2.44,72,1,1,1.3584285756299999
0.002,2.44,73,1,1,0.226581770116
0.002,2.44,74,1,1,1.19918862937
0.002,2.44,75,1,1,0.0865847866704
0.002,2.44,76,1,1,0.353070325902
0.002,2.44,77,1,1,0.570200208007
0.002,2.44,78,1,1,0.212176624219
0.002,2.44,79,1,1,0.779258257454
0.002,2.44,8,1,1,4.7222493748500005
0.002,2.44,80,1,1,0.074843143103
0.002,2.44,81,1,1,3.4566605171499996
0.002,2.44,82,1,1,2.2903112311
0.002,2.44,83,1,1,0.38558153876699996
0.002,2.44,84,1,1,2.3421886275799997
0.002,2.44,85,1,1,1.52202831398
0.002,2.44,86,1,1,1.02390954816
0.002,2.44,87,1,1,0.886081246632
0.002,2.44,88,1,1,0.879546409025
0.002,2.44,89,1,1,2.442288416
0.002,2.44,9,1,1,0.789697705896
0.002,2.44,90,1,1,0.8759517150399999
0.002,2.44,91,1,1,0.297444597895
0.002,2.44,92,1,1,2.06689238265
0.002,2.44,93,1,1,0.70220568982
0.002,2.44,94,1,1,0.0150008009417
0.002,2.44,95,1,1,0.0255579574094
0.002,2.44,96,1,1,0.397090665127
0.002,2.44,97,1,1,0.05556558216
0.002,2.44,98,1,1,0.698209520635
0.002,2.44,99,1,1,0.960445869544
0.002,2.5500000000000003,0,1,1,0.128914076155
0.002,2.5500000000000003,1,1,1,1.2280548275399998
0.002,2.5500000000000003,10,1,1,0.7687163254549999
0.002,2.5500000000000003,11,1,1,0.32076141583
0.002,2.5500000000000003,12,1,1,1.11058242722
0.002,2.5500000000000003,13,1,1,3.57147370359
0.002,2.5500000000000003,14,1,1,1.18921309449
0.002,2.5500000000000003,15,1,1,0.139197250302
0.002,2.5500000000000003,16,1,1,0.12910394478499998
0.002,2.5500000000000003,17,1,1,0.19269790971500003
0.002,2.5500000000000003,18,1,1,0.756391851751
0.002,2.5500000000000003,19,1,1,0.530528893279
0.002,2.5500000000000003,2,1,1,0.48147536776600003
0.002,2.5500000000000003,20,1,1,1.92605610443
0.002,2.5500000000000003,21,1,1,0.268604233786
0.002,2.5500000000000003,22,1,1,2.92173689441
0.002,2.5500000000000003,23,1,1,0.466922910167
0.002,2.5500000000000003,24,1,1,1.19521297929
0.002,2.5500000000000003,25,1,1,1.13181461916
0.002,2.5500000000000003,26,1,1,0.476628010479
0.002,2.5500000000000003,27,1,1,1.1220105778799998
0.002,2.5500000000000003,28,1,1,0.758314767422
0.002,2.5500000000000003,29,1,1,0.098920914505
0.002,2.5500000000000003,3,1,1,0.359111077546
0.002,2.5500000000000003,30,1,1,1.0754766607600001
0.002,2.5500000000000003,31,1,1,0.41605106783600004
0.002,2.5500000000000003,32,1,1,2.3024170067700003
0.002,2.5500000000000003,33,1,1,4.09952193751
0.002,2.5500000000000003,34,1,1,0.255836406488
0.002,2.5500000000000003,35,1,1,0.98301756606
0.002,2.5500000000000003,36,1,1,0.904098519239
0.002,2.5500000000000003,37,1,1,2.4030454933099996
0.002,2.5500000000000003,38,1,1,1.24012147057
0.002,2.5500000000000003,39,1,1,1.25556585397
0.002,2.5500000000000003,4,1,1,3.10096238523
0.002,2.5500000000000003,40,1,1,0.546028256961
0.002,2.5500000000000003,41,1,1,3.11821360795
0.002,2.5500000000000003,42,1,1,0.191606643316
0.002,2.5500000000000003,43,1,1,1.56807231583
0.002,2.5500000000000003,44,1,1,2.59090540612
0.002,2.5500000000000003,45,1,1,2.60383866776
0.002,2.5500000000000003,46,1,1,0.348209557878
0.002,2.5500000000000003,47,1,1,1.4287971200100003
0.002,2.5500000000000003,48,1,1,0.0245771901411
0.002,2.5500000000000003,49,1,1,1.02648851817
0.002,2.5500000000000003,5,1,1,0.551885106811
0.002,2.5500000000000003,50,1,1,0.344141259661
0.002,2.5500000000000003,51,1,1,0.755664952886
0.002,2.5500000000000003,52,1,1,0.24773946338599998
0.002,2.5500000000000003,53,1,1,0.014972844771700002
0.002,2.5500000000000003,54,1,1,1.7795675664
0.002,2.5500000000000003,55,1,1,0.725025957719
0.002,2.5500000000000003,56,1,1,0.355209307459
0.002,2.5500000000000003,57,1,1,1.6448800629499998
0.002,2.5500000000000003,58,1,1,0.5350431036300001
0.002,2.5500000000000003,59,1,1,0.24468856794799998
0.002,2.5500000000000003,6,1,1,0.40399872505199996
0.002,2.5500000000000003,60,1,1,0.524050589025
0.002,2.5500000000000003,61,1,1,3.26576474917
0.002,2.5500000000000003,62,1,1,0.0587971187302
0.002,2.5500000000000003,63,1,1,0.953753172475
0.002,2.5500000000000003,64,1,1,0.368558817718
0.002,2.5500000000000003,65,1,1,0.322118759828
0.002,2.5500000000000003,66,1,1,0.52991692609
0.002,2.5500000000000003,67,1,1,0.121872007795
0.002,2.5500000000000003,68,1,1,0.546548240261
0.002,2.5500000000000003,69,1,1,0.133534791483
0.002,2.5500000000000003,7,1,1,1.24949643903
0.002,2.5500000000000003,70,1,1,0.315883660773
0.002,2.5500000000000003,71,1,1,0.0857319220157
0.002,2.5500000000000003,72,1,1,1.2317999373200001
0.002,2.5500000000000003,73,1,1,0.359992977045
0.002,2.5500000000000003,74,1,1,1.4672882489399999
0.002,2.5500000000000003,75,1,1,2.87568904742
0.002,2.5500000000000003,76,1,1,0.830561923015
0.002,2.5500000000000003,77,1,1,0.26993766427
0.002,2.5500000000000003,78,1,1,3.1982994102599998
0.002,2.5500000000000003,79,1,1,0.164942646328
0.002,2.5500000000000003,8,1,1,0.9871950850679999
0.002,2.5500000000000003,80,1,1,0.395736935301
0.002,2.5500000000000003,81,1,1,0.409396627332
0.002,2.5500000000000003,82,1,1,0.314349400076
0.002,2.5500000000000003,83,1,1,0.804402974719
0.002,2.5500000000000003,84,1,1,0.8544268782660001
0.002,2.5500000000000003,85,1,1,3.2401168349000002
0.002,2.5500000000000003,86,1,1,0.0492257433574
0.002,2.5500000000000003,87,1,1,1.0832869949700001
0.002,2.5500000000000003,88,1,1,0.5465922740070001
0.002,2.5500000000000003,89,1,1,3.36038487273
0.002,2.5500000000000003,9,1,1,0.601682406452
0.002,2.5500000000000003,90,1,1,1.04994976625
0.002,2.5500000000000003,91,1,1,0.127367581758
0.002,2.5500000000000003,92,1,1,0.989733554809
0.002,2.5500000000000003,93,1,1,0.217139195312
0.002,2.5500000000000003,94,1,1,0.824075226234
0.002,2.5500000000000003,95,1,1,0.41426868654
0.002,2.5500000000000003,96,1,1,1.40757612273
0.002,2.5500000000000003,97,1,1,0.197004912478
0.002,2.5500000000000003,98,1,1,0.0598309623768
0.002,2.5500000000000003,99,1,1,0.658268644292
0.002,2.66,0,1,1,2.05610405164
0.002,2.66,1,1,1,1.64383129967
0.002,2.66,10,1,1,0.21281541002300003
0.002,2.66,11,1,1,1.44277401345
0.002,2.66,12,1,1,0.194590369722
0.002,2.66,13,1,1,0.169339434732
0.002,2.66,14,1,1,1.1120227935299998
0.002,2.66,15,1,1,2.72375014111
0.002,2.66,16,1,1,0.7481334082950001
0.002,2.66,17,1,1,4.37393836987
0.002,2.66,18,1,1,0.735452028504
0.002,2.66,19,1,1,2.89339243463
0.002,2.66,2,1,1,1.00866046205
0.002,2.66,20,1,1,1.94176963498
0.002,2.66,21,1,1,0.164471455981
0.002,2.66,22,1,1,0.973080089052
0.002,2.66,23,1,1,0.13582271377
0.002,2.66,24,1,1,0.124699550206
0.002,2.66,25,1,1,1.1226528477
