Time,I, R, S
0.726007447187,593,206,9201
0.726531023866,594,206,9200
0.726720870467,593,207,9200
0.72676074837,594,207,9199
0.726998983818,595,207,9198
0.727182687249,596,207,9197
0.727495336558,597,207,9196
0.727760840606,598,207,9195
0.728335396324,597,208,9195
0.728702085138,598,208,9194
0.728744228366,599,208,9193
0.729238561279,600,208,9192
0.729494898977,599,209,9192
0.730378935621,600,209,9191
0.730405916482,599,210,9191
0.730600731789,598,211,9191
0.730657762674,599,211,9190
0.730956594821,600,211,9189
0.732177328007,601,211,9188
0.732846354558,600,212,9188
0.732865183674,599,213,9188
0.73361674039,600,213,9187
0.734744280874,601,213,9186
0.736188266917,602,213,9185
0.736498168787,603,213,9184
0.737865577743,604,213,9183
0.738287575367,605,213,9182
0.739555527711,604,214,9182
0.741335234756,605,214,9181
0.741410585077,604,215,9181
0.742054914137,605,215,9180
0.742609519072,604,216,9180
0.743264117124,605,216,9179
0.744133841161,606,216,9178
0.746519028216,605,217,9178
0.747467766006,606,217,9177
0.747619834594,605,218,9177
0.747916030865,604,219,9177
0.747938191829,605,219,9176
0.748655590145,606,219,9175
0.748738510144,607,219,9174
0.74941802978,608,219,9173
0.750665086795,609,219,9172
0.751309295039,610,219,9171
0.751864008524,611,219,9170
0.752898518711,612,219,9169
0.753062992462,613,219,9168
0.753318080501,614,219,9167
0.753517992282,615,219,9166
0.753712051357,616,219,9165
0.754953063452,615,220,9165
0.755041145676,616,220,9164
0.755653658263,615,221,9164
0.756525049153,614,222,9164
0.756806186454,615,222,9163
0.757125783175,614,223,9163
0.757394511325,615,223,9162
0.757524922228,616,223,9161
0.757823389062,617,223,9160
0.75828084409,618,223,9159
0.758412690893,619,223,9158
0.759070423259,620,223,9157
0.759191191942,619,224,9157
0.759227929353,618,225,9157
0.759901261194,619,225,9156
0.760160384474,618,226,9156
0.761256129773,617,227,9156
0.761375452881,618,227,9155
0.762152770706,619,227,9154
0.762306928712,618,228,9154
0.762514508191,617,229,9154
0.762550527745,618,229,9153
0.762739860622,617,230,9153
0.762780278853,618,230,9152
0.763219388842,617,231,9152
0.764808154643,616,232,9152
0.766425962679,617,232,9151
0.766770451625,618,232,9150
0.766795209964,617,233,9150
0.768559337639,616,234,9150
0.769435758124,617,234,9149
0.769635019073,618,234,9148
0.769697227365,619,234,9147
0.76994590378,620,234,9146
0.769998636537,621,234,9145
0.770456677137,620,235,9145
0.770614837746,621,235,9144
0.77108335444,622,235,9143
0.772718382941,623,235,9142
0.772908169532,624,235,9141
0.773144829817,625,235,9140
0.773385183637,624,236,9140
0.773984118101,623,237,9140
0.774822500192,624,237,9139
0.77499409591,625,237,9138
0.776106461603,626,237,9137
0.776548925533,625,238,9137
0.77720506113,624,239,9137
0.777282391321,625,239,9136
0.778405657772,626,239,9135
0.778525498562,625,240,9135
0.778781086874,626,240,9134
0.779232240081,625,241,9134
0.779369766124,626,241,9133
0.78024387717,627,241,9132
0.780665103807,628,241,9131
0.780825930736,629,241,9130
0.780828514055,630,241,9129
0.780924134243,629,242,9129
0.781910380461,630,242,9128
0.782539095309,631,242,9127
0.783067895459,632,242,9126
0.783564918697,631,243,9126
0.784005287682,630,244,9126
0.784880196192,631,244,9125
0.78498348381,632,244,9124
0.785364343751,633,244,9123
0.785805900379,634,244,9122
0.787506591546,635,244,9121
0.78763611625,634,245,9121
0.788241299125,635,245,9120
0.788275226336,636,245,9119
0.788663898781,635,246,9119
0.789007885872,636,246,9118
0.789771235422,635,247,9118
0.790255957281,636,247,9117
0.790341485537,637,247,9116
0.79132544054,636,248,9116
0.791526786577,637,248,9115
0.791682257043,638,248,9114
0.791734683466,639,248,9113
0.792125447629,638,249,9113
0.792265615779,639,249,9112
0.792526890787,640,249,9111
0.792883676595,641,249,9110
0.793484902801,642,249,9109
0.794044543055,641,250,9109
0.79436655909,642,250,9108
0.794804653077,643,250,9107
0.795065668687,644,250,9106
0.795249663496,643,251,9106
0.795468487466,644,251,9105
0.796324404773,645,251,9104
0.796955846791,646,251,9103
0.798525573978,647,251,9102
0.798553788135,648,251,9101
0.798615974334,649,251,9100
0.798903189458,648,252,9100
0.800105631434,649,252,9099
0.800117107077,650,252,9098
0.800276503961,651,252,9097
0.801026163895,652,252,9096
0.80222450813,653,252,9095
0.802243001347,654,252,9094
0.802792611709,655,252,9093
0.803775336769,656,252,9092
0.803801870777,657,252,9091
0.80396701114,658,252,9090
0.804440147361,657,253,9090
0.804973279848,658,253,9089
0.805043441776,657,254,9089
0.805087720089,656,255,9089
0.805166506623,657,255,9088
0.805374911313,658,255,9087
0.805489565663,659,255,9086
0.805827984211,660,255,9085
0.806072797386,659,256,9085
0.806467965417,660,256,9084
0.806634346604,659,257,9084
0.807242759689,658,258,9084
0.807759010664,659,258,9083
0.808336526812,658,259,9083
0.808347838471,659,259,9082
0.80873150373,660,259,9081
0.809117774974,659,260,9081
0.809756376039,660,260,9080
0.810648240693,661,260,9079
0.81107286547,662,260,9078
0.811146625371,661,261,9078
0.811154973777,662,261,9077
0.811178282886,661,262,9077
0.812126097739,660,263,9077
0.812171069807,661,263,9076
0.812274580348,660,264,9076
0.812818507439,661,264,9075
0.813046712137,662,264,9074
0.813195856753,661,265,9074
0.813700094077,660,266,9074
0.814007074565,661,266,9073
0.814550438926,662,266,9072
0.815455347308,663,266,9071
0.817128484565,664,266,9070
0.817366889826,665,266,9069
0.817792713231,666,266,9068
0.819080856746,667,266,9067
0.819138503922,668,266,9066
0.819228102125,669,266,9065
0.819320653346,670,266,9064
0.819881851146,671,266,9063
0.820123793849,670,267,9063
0.820857026165,671,267,9062
0.82091025442,670,268,9062
0.821156691906,669,269,9062
0.821466782079,668,270,9062
0.821947289455,669,270,9061
0.822181128273,670,270,9060
0.822193672028,669,271,9060
0.822609651576,668,272,9060
0.822610515956,669,272,9059
0.823222784779,670,272,9058
0.825746393792,671,272,9057
0.825771241949,670,273,9057
0.825844617013,669,274,9057
0.827506450412,670,274,9056
0.828044203202,671,274,9055
0.828622139194,672,274,9054
0.829454015309,671,275,9054
0.829673610422,670,276,9054
0.829709442886,671,276,9053
0.83170073342,670,277,9053
0.831749882503,671,277,9052
0.831796509469,672,277,9051
0.833866853774,673,277,9050
0.834224109117,674,277,9049
0.834744304358,673,278,9049
0.835457183266,672,279,9049
0.835622521399,673,279,9048
0.83645894398,672,280,9048
0.838524634076,673,280,9047
0.839334759427,674,280,9046
0.839549727238,673,281,9046
0.840016668998,674,281,9045
0.840585298957,673,282,9045
0.840753621028,672,283,9045
0.841102638374,671,284,9045
0.841233047159,670,285,9045
0.841319291574,669,286,9045
0.844324878792,668,287,9045
0.845132685802,667,288,9045
0.845984157558,666,289,9045
0.84603797511,665,290,9045
0.846281158904,666,290,9044
0.846542062334,665,291,9044
0.846615724737,664,292,9044
0.847714888274,663,293,9044
0.8485216141,664,293,9043
0.84857918762,663,294,9043
0.849150919958,664,294,9042
0.850187916395,665,294,9041
0.850252787452,664,295,9041
0.850786868806,665,295,9040
0.851388710122,664,296,9040
0.851702044746,663,297,9040
0.851731118251,664,297,9039
0.852383284338,665,297,9038
0.852809028174,664,298,9038
0.852901872163,665,298,9037
0.853248938819,664,299,9037
0.853427453453,663,300,9037
0.853614383292,662,301,9037
0.854565343483,663,301,9036
0.855054624383,664,301,9035
0.855184627142,663,302,9035
0.855917959445,664,302,9034
0.856890462231,665,302,9033
0.856902028638,666,302,9032
0.857003378149,665,303,9032
0.857603430577,664,304,9032
0.857869030792,663,305,9032
0.857881835682,664,305,9031
0.859427978494,665,305,9030
0.860328797747,666,305,9029
0.860675142409,667,305,9028
0.861338062106,666,306,9028
0.861581931508,667,306,9027
0.862059216523,668,306,9026
0.862935179453,669,306,9025
0.86370588173,670,306,9024
0.863931341775,671,306,9023
0.864378552246,670,307,9023
0.866807775783,671,307,9022
0.866998644998,672,307,9021
0.867303726609,673,307,9020
0.867401154219,672,308,9020
0.867872273633,673,308,9019
0.867885456979,672,309,9019
0.868049845014,673,309,9018
0.868132976764,674,309,9017
0.868154208933,675,309,9016
0.868416812825,676,309,9015
0.869103464848,675,310,9015
0.86925499853,676,310,9014
0.869461074816,675,311,9014
0.870251719784,676,311,9013
0.870544213316,677,311,9012
0.870906720481,676,312,9012
0.870952811587,677,312,9011
0.871014318929,678,312,9010
0.87105685647,679,312,9009
0.871763557779,680,312,9008
0.871951527359,681,312,9007
0.872342866884,680,313,9007
0.872887712474,681,313,9006
0.874180269891,682,313,9005
0.87441560775,683,313,9004
0.874582102594,682,314,9004
0.876167234712,683,314,9003
0.876423966445,684,314,9002
0.876737175068,683,315,9002
0.876738555828,684,315,9001
0.876904382633,685,315,9000
0.877736320448,684,316,9000
0.878766705434,683,317,9000
0.878900885428,682,318,9000
0.878949679841,683,318,8999
0.879648575383,684,318,8998
0.881628614187,683,319,8998
0.882060328955,684,319,8997
0.882313328977,683,320,8997
0.882987829131,682,321,8997
0.883016068199,681,322,8997
0.883276160288,680,323,8997
0.883329712073,681,323,8996
0.88344708066,682,323,8995
0.883460652058,683,323,8994
0.883735071152,684,323,8993
0.885783873794,685,323,8992
0.885881662258,686,323,8991
0.88598177486,687,323,8990
0.886103879053,688,323,8989
0.886233006271,687,324,8989
0.886502441614,688,324,8988
0.887244932649,689,324,8987
0.887686444491,690,324,8986
0.888050299271,689,325,8986
0.888358283879,690,325,8985
0.888502348273,689,326,8985
0.889049612261,688,327,8985
0.889177399683,689,327,8984
0.889367004356,688,328,8984
0.889980663279,689,328,8983
0.89020439993,688,329,8983
0.890234787246,687,330,8983
0.891040569441,686,331,8983
0.892548873068,687,331,8982
0.892725011842,688,331,8981
0.894451818181,689,331,8980
0.89519481636,690,331,8979
0.895406000136,689,332,8979
0.895886897554,690,332,8978
0.896922243221,691,332,8977
0.89718290927,692,332,8976
0.897200742775,693,332,8975
0.898843884165,694,332,8974
0.899771262383,695,332,8973
0.899988564713,696,332,8972
0.900031591836,697,332,8971
0.900115685735,696,333,8971
0.90017754971,695,334,8971
0.901206034809,694,335,8971
0.901299375418,695,335,8970
0.901559357879,696,335,8969
0.901589166745,695,336,8969
0.901925703753,696,336,8968
0.902338369214,697,336,8967
0.903029910442,698,336,8966
0.903723096142,699,336,8965
0.904188478411,698,337,8965
0.904354804734,697,338,8965
0.904824768668,698,338,8964
0.90524297665,697,339,8964
0.905908889401,698,339,8963
0.906159548567,699,339,8962
0.906603297664,698,340,8962
0.90797048114,697,341,8962
0.908611097907,698,341,8961
0.908640451785,699,341,8960
0.90976620782,698,342,8960
0.910169551158,699,342,8959
0.910738492804,698,343,8959
0.910933533227,699,343,8958
0.911008138096,700,343,8957
0.911415588698,701,343,8956
0.911618769921,702,343,8955
0.911644536276,703,343,8954
0.912022380356,704,343,8953
0.912085808263,705,343,8952
0.912183886037,706,343,8951
0.912547221586,707,343,8950
0.913218227208,706,344,8950
0.913663729077,705,345,8950
0.913858599445,704,346,8950
0.913905355434,705,346,8949
0.914127441724,704,347,8949
0.91423220175,705,347,8948
0.914379485199,704,348,8948
0.914390766013,703,349,8948
0.916000262398,704,349,8947
0.917215355457,703,350,8947
0.917625871813,702,351,8947
0.918178705344,703,351,8946
0.918876989966,704,351,8945
0.91908524804,703,352,8945
0.919127274146,704,352,8944
0.920413777244,705,352,8943
0.920619071537,706,352,8942
0.920881679017,707,352,8941
0.921910584281,708,352,8940
0.922854829295,709,352,8939
0.922867542163,710,352,8938
0.923852929539,709,353,8938
0.924770182023,710,353,8937
0.925116782008,711,353,8936
0.925316151652,710,354,8936
0.925475280371,711,354,8935
0.925543095673,712,354,8934
0.925577933961,713,354,8933
0.925728464942,714,354,8932
0.925963167712,715,354,8931
0.92616108084,716,354,8930
0.926161410564,715,355,8930
0.926884633511,716,355,8929
0.926940097642,717,355,8928
0.928041403961,718,355,8927
0.928963759375,719,355,8926
0.929321066821,720,355,8925
0.929437976519,721,355,8924
0.929966927565,722,355,8923
0.930007034409,723,355,8922
0.930464422763,724,355,8921
0.930731315467,725,355,8920
0.931284125422,726,355,8919
0.932140489843,725,356,8919
0.9338185296,724,357,8919
0.934506360851,723,358,8919
0.935797500217,724,358,8918
0.936328855309,725,358,8917
0.936411570932,724,359,8917
0.936497738335,725,359,8916
0.936810148062,724,360,8916
0.937070428999,725,360,8915
0.937383745228,724,361,8915
0.93740832915,723,362,8915
0.937598127469,724,362,8914
0.938820546047,725,362,8913
0.9402884625,726,362,8912
0.940435007013,727,362,8911
0.940947914865,728,362,8910
0.942568660016,727,363,8910
0.943564897183,726,364,8910
0.944148113235,725,365,8910
0.944442196,726,365,8909
0.945836179158,727,365,8908
0.946162517799,728,365,8907
0.946241644175,729,365,8906
0.946401298187,730,365,8905
0.947781316162,729,366,8905
0.947995758714,728,367,8905
0.948075713197,729,367,8904
0.94873098869,730,367,8903
0.949618846523,729,368,8903
0.949673057124,730,368,8902
0.950530664584,731,368,8901
0.950644268062,732,368,8900
0.951036092348,731,369,8900
0.951454616582,732,369,8899
0.951516080708,733,369,8898
0.95174009118,734,369,8897
0.952348522832,735,369,8896
0.953013763651,736,369,8895
0.95305997019,737,369,8894
0.953245156869,738,369,8893
0.953722003071,739,369,8892
0.953797708363,738,370,8892
0.954783138266,739,370,8891
0.954785421628,740,370,8890
0.954846965291,741,370,8889
0.955220329531,742,370,8888
0.955844004019,743,370,8887
0.95657093734,742,371,8887
0.957183073651,743,371,8886
0.958480901352,744,371,8885
0.958586616781,745,371,8884
0.959034318851,746,371,8883
0.962914072772,745,372,8883
0.963976344323,746,372,8882
0.964022665722,745,373,8882
0.964473079494,746,373,8881
0.965721187935,747,373,8880
0.966046088232,748,373,8879
0.966577797372,747,374,8879
0.967970274146,748,374,8878
0.968266788406,749,374,8877
0.969100522665,748,375,8877
0.969148880669,747,376,8877
0.969503819411,746,377,8877
0.969598634946,745,378,8877
0.970013383779,746,378,8876
0.970240569423,747,378,8875
0.970982170397,746,379,8875
0.9719959018,745,380,8875
0.972136249822,746,380,8874
0.972248757411,747,380,8873
0.97307455475,746,381,8873
0.973116995509,745,382,8873
0.973758410268,746,382,8872
0.973920221823,747,382,8871
0.974519161657,746,383,8871
0.974675963509,747,383,8870
0.974730584777,748,383,8869
0.974954595259,747,384,8869
0.975318701824,748,384,8868
0.975366578049,749,384,8867
0.975560958012,750,384,8866
0.976161960321,751,384,8865
0.976528692846,752,384,8864
0.976851133838,753,384,8863
0.977247312106,754,384,8862
0.977264813149,755,384,8861
0.977293234859,756,384,8860
0.977444643143,757,384,8859
0.977716638571,758,384,8858
0.977977800721,759,384,8857
0.979031498529,758,385,8857
0.981674887168,759,385,8856
0.981950090763,760,385,8855
0.982556797446,761,385,8854
0.984002466532,762,385,8853
0.984623147974,761,386,8853
0.98540650273,762,386,8852
0.985790647,763,386,8851
0.986991924677,762,387,8851
0.987232340662,761,388,8851
0.987279346739,762,388,8850
0.98739411408,761,389,8850
0.988506727792,762,389,8849
0.98901759534,763,389,8848
0.989465659924,764,389,8847
0.989466339293,763,390,8847
0.989927628476,762,391,8847
0.990448417074,763,391,8846
0.990725783628,764,391,8845
0.990886916862,763,392,8845
0.99120693451,764,392,8844
0.993416149474,763,393,8844
0.993592542357,764,393,8843
0.9936601555,763,394,8843
0.994468538884,762,395,8843
0.994484225197,761,396,8843
0.99536032469,760,397,8843
0.99574012347,761,397,8842
0.996266886049,762,397,8841
0.998162094689,763,397,8840
0.998228682696,764,397,8839
0.998649854911,765,397,8838
0.998897887598,766,397,8837
0.999161626754,767,397,8836
1.00167418024,766,398,8836
1.00173048321,767,398,8835
1.00207187941,766,399,8835
1.0026337978,765,400,8835
1.00348624371,764,401,8835
1.00353757036,763,402,8835
1.00376505225,764,402,8834
1.00477448951,765,402,8833
1.00504637776,766,402,8832
1.00524686587,765,403,8832
1.00556939583,766,403,8831
1.00596849191,767,403,8830
1.00634922386,766,404,8830
1.00685407291,767,404,8829
1.0072671441,766,405,8829
1.00739843145,767,405,8828
1.00836744027,768,405,8827
1.00842722561,769,405,8826
1.00879758056,768,406,8826
1.01012631436,767,407,8826
1.01080089181,766,408,8826
1.01189911411,767,408,8825
1.01237034146,768,408,8824
1.01282343556,767,409,8824
1.01376693489,766,410,8824
1.01481235217,765,411,8824
1.01632609362,766,411,8823
1.01659258176,767,411,8822
1.01723276935,766,412,8822
1.0172940269,767,412,8821
1.01772738226,768,412,8820
1.01798757851,767,413,8820
1.01848019331,768,413,8819
1.01864013338,769,413,8818
1.01866604265,770,413,8817
1.01869828775,771,413,8816
1.01902956882,770,414,8816
1.02034884235,771,414,8815
1.02112213602,772,414,8814
1.02310201995,773,414,8813
1.0231113315,772,415,8813
1.0240578935,773,415,8812
1.02445571098,772,416,8812
1.02514329731,771,417,8812
1.02555269929,770,418,8812
1.02588868437,769,419,8812
1.02833690369,768,420,8812
1.02876584743,769,420,8811
1.03098117378,768,421,8811
1.03099443834,769,421,8810
1.03100463379,770,421,8809
1.03155129279,771,421,8808
1.03163207006,770,422,8808
1.03187386646,771,422,8807
1.03409905053,772,422,8806
1.03419729619,773,422,8805
1.03423977869,772,423,8805
1.03425933401,773,423,8804
1.03428364834,774,423,8803
1.03470354506,775,423,8802
1.03491822809,774,424,8802
1.03567575061,775,424,8801
1.03679423627,774,425,8801
1.03706582136,775,425,8800
1.03733214818,774,426,8800
1.03827070921,773,427,8800
1.03885008338,774,427,8799
1.03895948913,775,427,8798
1.03909958325,776,427,8797
1.03930899822,775,428,8797
1.03980769009,776,428,8796
1.03984580601,777,428,8795
1.04080683363,778,428,8794
1.0412537975,779,428,8793
1.04212364017,780,428,8792
1.04362621449,779,429,8792
1.04530452097,778,430,8792
1.04553761047,777,431,8792
1.04649242735,778,431,8791
1.0466398016,779,431,8790
1.04687054523,780,431,8789
1.04757707269,781,431,8788
1.04782570689,782,431,8787
1.04842597702,783,431,8786
1.05009236504,782,432,8786
1.05091248494,783,432,8785
1.05111498138,784,432,8784
1.05131257642,785,432,8783
1.05155973812,784,433,8783
1.05238601594,783,434,8783
1.05356795355,782,435,8783
1.05491159819,781,436,8783
1.05593366922,782,436,8782
1.05600383827,781,437,8782
1.05781664938,780,438,8782
1.05782626869,781,438,8781
1.05883117839,782,438,8780
1.05921533382,783,438,8779
1.05942819596,782,439,8779
1.06076480139,781,440,8779
1.06193444632,782,440,8778
1.06280056845,781,441,8778
1.06355814482,780,442,8778
1.06360850429,781,442,8777
1.06391182137,782,442,8776
1.0641941036,781,443,8776
1.06451394298,782,443,8775
1.06492925738,781,444,8775
1.06536015383,780,445,8775
1.06611241456,781,445,8774
1.06647385641,780,446,8774
1.06673704941,781,446,8773
1.06681606443,782,446,8772
1.06823333127,783,446,8771
1.06854091177,784,446,8770
1.06914518867,785,446,8769
1.06961017615,786,446,8768
1.0696174596,785,447,8768
1.07041437144,784,448,8768
1.07148836142,783,449,8768
1.07180415721,784,449,8767
1.07268746235,785,449,8766
1.07398890228,784,450,8766
1.07428956341,783,451,8766
1.07560977722,782,452,8766
1.07641456508,783,452,8765
1.07676426622,784,452,8764
1.07749342316,785,452,8763
1.07956204674,784,453,8763
1.07965866553,785,453,8762
1.07979145335,784,454,8762
1.07996134064,783,455,8762
1.08044773462,784,455,8761
1.08056445061,785,455,8760
1.08128253025,784,456,8760
1.08134075965,783,457,8760
1.08148550519,784,457,8759
1.08158424209,783,458,8759
1.08185607969,782,459,8759
1.08262298621,781,460,8759
1.08337189009,782,460,8758
1.08349714326,783,460,8757
1.08385109561,784,460,8756
1.08456237505,783,461,8756
1.08457709149,784,461,8755
1.0845955018,783,462,8755
1.08489166141,784,462,8754
1.08574248289,785,462,8753
1.08655597577,786,462,8752
1.08659993505,787,462,8751
1.08739068075,786,463,8751
1.08779306754,785,464,8751
1.08784143156,784,465,8751
1.08844419411,785,465,8750
1.08909246537,784,466,8750
1.08918615235,783,467,8750
1.0920081894,782,468,8750
1.09327775258,781,469,8750
1.09332203519,782,469,8749
1.09337587355,783,469,8748
1.09375490897,784,469,8747
1.09428286818,783,470,8747
1.09483608354,784,470,8746
1.09506855561,785,470,8745
1.09656402261,786,470,8744
1.09676001417,787,470,8743
1.09706990268,788,470,8742
1.09724784962,789,470,8741
1.09803195556,788,471,8741
1.09867153845,787,472,8741
1.09888102154,788,472,8740
1.09913885335,789,472,8739
1.09938091848,788,473,8739
1.1009684544,787,474,8739
1.10136138345,786,475,8739
1.1027301964,785,476,8739
1.10346576738,784,477,8739
1.10359871308,783,478,8739
1.10381267136,782,479,8739
1.1039928432,783,479,8738
1.10426567503,784,479,8737
1.10605910089,785,479,8736
1.10723954523,786,479,8735
1.10767273544,787,479,8734
1.10823471524,786,480,8734
1.10910473303,787,480,8733
1.11135257149,788,480,8732
1.11182529769,787,481,8732
1.11198995038,788,481,8731
1.11225949026,789,481,8730
1.11318995606,790,481,8729
1.11357913988,789,482,8729
1.11383588831,788,483,8729
1.11406231526,789,483,8728
1.11458935025,790,483,8727
1.1147465924,789,484,8727
1.11504736824,790,484,8726
1.11559167839,791,484,8725
1.11561932742,792,484,8724
1.11603772231,793,484,8723
1.11623234625,792,485,8723
1.11636130115,793,485,8722
1.11663544226,794,485,8721
1.11675290918,795,485,8720
1.11684860395,796,485,8719
1.1171327899,797,485,8718
1.1175058762,798,485,8717
1.11776979928,799,485,8716
1.11852259934,798,486,8716
1.11875202552,797,487,8716
1.11911158298,798,487,8715
1.12003149757,797,488,8715
1.12065284908,798,488,8714
1.12082333921,799,488,8713
1.12179831888,800,488,8712
1.12216767511,799,489,8712
1.12356274401,798,490,8712
1.12377739264,797,491,8712
1.1237896105,798,491,8711
1.12483429679,799,491,8710
1.12487084241,800,491,8709
1.1258502146,801,491,8708
1.12594275573,800,492,8708
1.12609589376,799,493,8708
1.12657913827,798,494,8708
1.12666556235,797,495,8708
1.12701462274,796,496,8708
1.12791195514,797,496,8707
1.12831187481,798,496,8706
1.12835475447,797,497,8706
1.12888934588,798,497,8705
1.1292482687,797,498,8705
1.13028963173,796,499,8705
1.13058429293,797,499,8704
1.13193734031,796,500,8704
1.13206593233,797,500,8703
1.13304551218,798,500,8702
1.13377526171,799,500,8701
1.13444731845,800,500,8700
1.13478698995,799,501,8700
1.13480531539,800,501,8699
1.13510289372,801,501,8698
1.13535705556,802,501,8697
1.13749433249,801,502,8697
1.13840081983,802,502,8696
1.13879181479,801,503,8696
1.13990416619,802,503,8695
1.14013696292,803,503,8694
1.14086212392,804,503,8693
1.14106114369,805,503,8692
1.14349020399,806,503,8691
1.14360443855,805,504,8691
1.14364826057,804,505,8691
1.14374693127,803,506,8691
1.14380810106,804,506,8690
1.1439815773,803,507,8690
1.14492914738,802,508,8690
1.14553156577,801,509,8690
1.14622154786,800,510,8690
1.14637715725,799,511,8690
1.14664060956,800,511,8689
1.14927103385,799,512,8689
1.14934960648,800,512,8688
1.15018457974,801,512,8687
1.15043160039,800,513,8687
1.15077567011,801,513,8686
1.1513535546,800,514,8686
1.15165138592,799,515,8686
1.15247611462,798,516,8686
1.15261605827,799,516,8685
1.15364286093,800,516,8684
1.154668726,801,516,8683
1.15578302181,800,517,8683
1.1558493729,801,517,8682
1.15586339155,800,518,8682
1.15609241576,799,519,8682
1.15618473188,800,519,8681
1.15668781131,801,519,8680
1.15669968873,800,520,8680
1.15683580351,801,520,8679
1.15762809371,802,520,8678
1.15884876548,801,521,8678
1.16041889372,800,522,8678
1.16088624134,799,523,8678
1.16101929776,798,524,8678
1.16180710062,799,524,8677
1.16236468068,798,525,8677
1.16426078723,797,526,8677
1.16439804044,796,527,8677
1.16453624794,795,528,8677
1.16458633016,796,528,8676
1.16468350537,795,529,8676
1.16510096594,796,529,8675
1.16536770035,797,529,8674
1.16566114706,796,530,8674
1.16633907506,795,531,8674
1.16721812211,794,532,8674
1.16769952174,793,533,8674
1.16857368197,794,533,8673
1.16966819597,795,533,8672
1.17027500775,794,534,8672
1.17054810973,795,534,8671
1.17058370042,794,535,8671
1.17101074107,795,535,8670
1.17132593771,796,535,8669
1.17136207051,795,536,8669
1.17162752226,794,537,8669
1.17451398442,795,537,8668
1.17574724762,794,538,8668
1.17629971511,793,539,8668
1.17649576465,792,540,8668
1.17750971171,791,541,8668
1.17894303961,790,542,8668
1.17998447049,791,542,8667
1.18123898429,790,543,8667
1.18132620151,789,544,8667
1.18155370048,790,544,8666
1.18166187399,791,544,8665
1.18180959557,792,544,8664
1.18304954885,793,544,8663
1.1839839256,792,545,8663
1.18499565904,793,545,8662
1.18513373268,792,546,8662
1.18611485008,791,547,8662
1.18875762201,790,548,8662
1.18889360181,791,548,8661
1.1889309072,792,548,8660
1.19055112648,791,549,8660
1.1914199458,792,549,8659
1.19152518788,791,550,8659
1.19179041783,792,550,8658
1.19245545087,791,551,8658
1.19315924679,790,552,8658
1.19340422837,789,553,8658
1.19346278003,788,554,8658
1.19391395557,789,554,8657
1.19475048987,788,555,8657
1.19524133883,789,555,8656
1.19565947189,790,555,8655
1.19605717369,789,556,8655
1.19731719784,788,557,8655
1.19855723162,787,558,8655
1.19888661981,786,559,8655
1.20155793552,787,559,8654
1.2021815008,788,559,8653
1.20255213502,789,559,8652
1.20271821568,790,559,8651
1.20383504773,789,560,8651
1.20391020594,790,560,8650
1.20497756891,791,560,8649
1.20506128116,790,561,8649
1.20576689587,791,561,8648
1.20623747675,792,561,8647
1.20641873106,793,561,8646
1.20669730057,792,562,8646
1.2070705427,791,563,8646
1.20773763618,792,563,8645
1.20823756307,793,563,8644
1.20896939891,794,563,8643
1.21055941643,793,564,8643
1.21056371685,792,565,8643
1.21082889897,793,565,8642
1.21198293376,792,566,8642
1.21305528316,791,567,8642
1.21401309171,790,568,8642
1.21429896285,791,568,8641
1.2147536139,790,569,8641
1.21487048201,791,569,8640
1.21512976468,792,569,8639
1.21518286047,793,569,8638
1.21570919289,792,570,8638
1.21591196402,793,570,8637
1.21656425674,792,571,8637
1.21861407488,793,571,8636
1.21899410119,794,571,8635
1.21980916075,793,572,8635
1.22057324002,792,573,8635
1.22079539728,793,573,8634
1.22081317314,792,574,8634
1.22202356442,793,574,8633
1.22203247481,794,574,8632
1.22212753456,793,575,8632
1.22372652022,794,575,8631
1.2248726518,795,575,8630
1.22505324624,794,576,8630
1.22639720435,793,577,8630
1.22665093775,794,577,8629
1.22669933672,795,577,8628
1.22712177857,796,577,8627
1.22766776032,795,578,8627
1.22863252926,796,578,8626
1.22993202262,795,579,8626
1.23030466998,794,580,8626
1.23197284442,795,580,8625
1.23356668837,796,580,8624
1.23394825963,797,580,8623
1.23451717859,798,580,8622
1.23678120829,799,580,8621
1.23691595336,800,580,8620
1.2373609095,801,580,8619
1.2382006972,802,580,8618
1.23937053038,803,580,8617
1.24021975944,804,580,8616
1.24252580707,805,580,8615
1.2425762035,806,580,8614
1.24303857224,805,581,8614
1.24347757279,806,581,8613
1.24640461805,807,581,8612
1.24668716454,806,582,8612
1.24672217945,807,582,8611
1.24689869712,806,583,8611
1.24764681879,807,583,8610
1.24891412157,808,583,8609
1.24908611382,807,584,8609
1.24942231546,806,585,8609
1.24952493974,805,586,8609
1.25214147206,804,587,8609
1.25374071071,803,588,8609
1.25388566566,804,588,8608
1.25412244851,805,588,8607
1.25434937582,804,589,8607
1.25599278882,803,590,8607
1.25604592223,804,590,8606
1.25630997033,805,590,8605
1.25669340446,804,591,8605
1.25669703382,805,591,8604
1.25712170268,806,591,8603
1.25780097912,805,592,8603
1.25860346475,806,592,8602
1.2592505034,807,592,8601
1.2592870813,806,593,8601
1.25947251808,805,594,8601
1.2594955658,804,595,8601
1.25993107057,805,595,8600
1.26024911184,804,596,8600
1.26038951219,803,597,8600
1.26101483854,802,598,8600
1.26151195351,801,599,8600
1.26178097901,802,599,8599
1.26179435649,803,599,8598
1.26303018693,804,599,8597
1.26350862216,803,600,8597
