Beta,Alpha,Average,Variance,CV,Pred. Interval
0.002,2.0,2.3022099201948,1.2694421733602257,0.4893972675307151,2.08-2.52
0.002,2.2475,2.4672827327505695,2.0294712324610114,0.5773943508191015,2.19-2.75
0.002,2.495,2.3077352393223487,1.5121633243726031,0.5328603043132827,2.07-2.55
0.002,2.7425,2.186493175132,1.3965698123041435,0.5404844443282916,1.95-2.42
0.002,2.99,2.48294127005874,2.335392377663086,0.6154793437613479,2.18-2.78
0.15615,2.0,6.40582672141288,25.911548951998103,0.7946419731533165,5.41-7.4
0.15615,2.2475,5.5494965482107395,27.41617091452206,0.9435171830824886,4.52-6.58
0.15615,2.495,3.397357152308381,9.427752575455692,0.9037803257163978,2.8-4.0
0.15615,2.7425,2.9880149944332404,4.002724533189935,0.6695686002508866,2.6-3.38
0.15615,2.99,2.59015929503316,1.8801748350280294,0.5293862338899649,2.32-2.86
0.3103,2.0,7.880956256836681,23.152530569960717,0.6105487074811989,6.94-8.82
0.3103,2.2475,7.566820994437381,26.455736859227745,0.6797457031473649,6.56-8.57
0.3103,2.495,5.804904834677542,30.249509271089668,0.9474669343835105,4.73-6.88
0.3103,2.7425,3.44611682565332,7.347797680329202,0.7865903218405563,2.91-3.98
0.3103,2.99,3.4069462877799084,4.933787911524993,0.6519660054741099,2.97-3.84
0.46445,2.0,9.26632691530027,13.196226681468604,0.3920281612265313,8.55-9.98
0.46445,2.2475,8.55551240174875,22.332026617415632,0.5523546865892892,7.63-9.48
0.46445,2.495,8.22331691326542,30.129839477142937,0.6675001710992144,7.15-9.3
0.46445,2.7425,5.41472009859171,18.6520584761612,0.797604090307691,4.57-6.26
0.46445,2.99,4.260575831049192,5.691217305555506,0.5599307065167781,3.79-4.73
0.6186,2.0,9.376770497266442,12.11600264408166,0.37121574912517596,8.69-10.06
0.6186,2.2475,9.433147750506162,17.197354479406357,0.4396167029556571,8.62-10.25
0.6186,2.495,9.107234465251498,19.41893298917055,0.4838671781955222,8.24-9.97
0.6186,2.7425,6.6357185964446375,25.34598595622252,0.7586939737431797,5.65-7.62
0.6186,2.99,4.994324910497429,9.998972896863428,0.6331416784852367,4.37-5.61
